,County_EN,YYYY_WW,BI,CI,HI,Temperature,T Max,T Min,RH,Precp
534,Pingtung,2014_44,3.610525,6.057775,2.92493,26.65714285714285,30.271428571428572,24.142857142857142,64.42857142857143,1.5714285714285714
535,Pingtung,2014_45,3.5448833333333325,4.732824999999999,3.0977499999999996,25.22857142857143,28.485714285714288,22.75714285714286,58.57142857142857,0.0
536,Pingtung,2014_46,9.170214285714284,5.906321428571429,6.644857142857142,25.1,27.757142857142856,23.18571428571428,66.71428571428571,0.7857142857142857
537,Pingtung,2014_47,4.598441666666667,6.05325,2.9641083333333333,24.971428571428568,27.671428571428574,23.08571428571429,76.42857142857143,0.0
538,Pingtung,2014_48,3.769775,5.422366666666667,2.8811,26.571428571428573,30.0,24.17142857142857,69.14285714285714,0.07142857142857142
539,Pingtung,2014_49,4.443873333333333,6.566339999999999,3.393223333333333,22.5,24.814285714285713,20.5,66.28571428571429,0.35714285714285715
540,Pingtung,2014_50,3.482222222222223,4.120694444444445,2.9425833333333338,22.785714285714285,24.67142857142857,21.214285714285715,61.57142857142857,0.0
541,Pingtung,2014_51,1.9775733333333334,3.112025,1.7963866666666668,20.400000000000002,23.028571428571432,18.285714285714285,60.857142857142854,0.07142857142857142
542,Pingtung,2014_52,2.832654220779221,3.983371212121212,2.1847537878787877,21.099999999999998,23.5,19.17142857142857,61.0,0.8571428571428571
543,Pingtung,2014_53,4.488959595959596,5.789136363636364,3.680878787878788,20.2,23.128571428571433,18.014285714285712,56.57142857142857,0.0
544,Pingtung,2015_01,5.643375000000001,9.8329375,3.5696875,21.357142857142854,24.328571428571426,19.071428571428573,62.0,0.0
545,Pingtung,2015_02,1.2400166666666668,2.5915666666666666,1.1070166666666668,20.557142857142857,23.071428571428573,18.571428571428573,63.0,4.857142857142857
546,Pingtung,2015_03,0.92278,3.077933333333333,0.833,20.0,22.87142857142857,17.97142857142857,61.42857142857143,0.07142857142857142
547,Pingtung,2015_04,1.5514547619047618,3.2263785714285715,1.4564071428571428,21.7,24.857142857142858,19.728571428571428,66.42857142857143,0.0
548,Pingtung,2015_05,3.0798166666666673,5.644844444444445,2.5254805555555553,19.857142857142858,23.471428571428568,17.47142857142857,66.0,0.08333333333333333
549,Pingtung,2015_06,0.7325222222222222,9.482472222222222,0.6616527777777778,19.214285714285715,22.7,16.62857142857143,63.57142857142857,0.0
550,Pingtung,2015_07,1.1475833333333334,4.3257916666666665,1.03875,22.671428571428574,25.900000000000002,20.671428571428574,65.28571428571429,0.0
551,Pingtung,2015_08,3.340488888888889,2.7566555555555556,2.0378333333333334,24.557142857142853,28.685714285714287,21.428571428571427,78.85714285714286,4.071428571428571
552,Pingtung,2015_09,2.2133666666666665,4.028766666666667,1.8903666666666665,22.857142857142858,27.4,19.657142857142855,67.42857142857143,0.0
553,Pingtung,2015_10,1.06707208994709,4.325269179894181,0.9799113756613758,22.442857142857143,26.742857142857144,19.75714285714286,65.0,0.0
554,Pingtung,2015_11,1.1150111111111112,2.251948611111111,0.8799319444444444,25.17142857142857,29.271428571428572,21.999999999999996,72.85714285714286,0.0
555,Pingtung,2015_12,1.4150233333333333,3.2705200000000003,1.1369766666666667,23.67142857142857,27.085714285714285,21.699999999999996,67.85714285714286,0.014285714285714287
556,Pingtung,2015_13,1.26135625,5.54361875,1.12535625,26.471428571428568,30.842857142857145,23.3,70.57142857142857,0.0
557,Pingtung,2015_14,1.2633583333333334,4.7143,0.9048,25.099999999999998,28.514285714285712,22.657142857142862,74.57142857142857,15.0
558,Pingtung,2015_15,1.0702555555555557,3.455433333333333,1.057938888888889,24.97142857142857,29.071428571428577,21.314285714285717,69.14285714285714,0.0
559,Pingtung,2015_16,1.086463888888889,2.505647222222222,1.0003527777777776,26.357142857142858,30.12857142857143,24.057142857142853,70.85714285714286,0.9285714285714286
560,Pingtung,2015_17,0.8011384920634921,2.4447551587301586,0.7806940476190477,27.3,30.94285714285714,24.52857142857142,71.71428571428571,1.05
561,Pingtung,2015_18,1.1370495726495726,3.0166474358974362,0.9849444444444444,27.771428571428572,31.557142857142857,25.057142857142857,72.14285714285714,0.0
562,Pingtung,2015_19,1.7831523809523808,5.270959523809523,1.6804428571428571,28.2,31.842857142857145,25.1,74.0,4.8500000000000005
563,Pingtung,2015_20,1.637599659863946,4.359046428571428,1.5892139455782313,27.685714285714287,30.37142857142857,25.24285714285714,79.0,15.857142857142858
564,Pingtung,2015_21,2.2456435714285714,3.256094285714286,1.916582857142857,27.82857142857143,30.41428571428571,25.971428571428568,82.42857142857143,35.957142857142856
565,Pingtung,2015_22,4.701490476190476,15.785980952380953,2.774147619047619,29.514285714285712,32.471428571428575,26.957142857142856,74.57142857142857,0.0
566,Pingtung,2015_23,1.6215867673992674,4.820217414529915,1.3869718915343914,30.285714285714285,33.614285714285714,27.485714285714288,71.71428571428571,0.0
567,Pingtung,2015_24,1.6138483516483517,4.588379120879121,1.2771686813186816,30.571428571428573,34.18571428571428,27.814285714285717,70.57142857142857,0.0
568,Pingtung,2015_25,2.6056505602240896,7.5765232843137245,1.831953081232493,30.142857142857142,33.44285714285714,27.528571428571432,73.42857142857143,4.285714285714286
569,Pingtung,2015_26,2.105301515151515,2.596546666666667,1.248251515151515,30.942857142857143,33.77142857142857,28.771428571428572,71.57142857142857,0.9285714285714286
570,Pingtung,2015_27,2.3163390476190475,3.624722063492063,1.7590012698412696,28.699999999999996,31.800000000000004,26.414285714285715,77.14285714285714,52.083333333333336
571,Pingtung,2015_28,4.648986354775828,7.739088345864662,3.3938643831801727,28.67142857142857,32.2,26.12857142857143,76.71428571428571,15.742857142857144
572,Pingtung,2015_29,6.186313415750916,7.542560918248419,3.94573436979687,28.64285714285714,31.32857142857143,26.357142857142858,77.14285714285714,2.9285714285714284
573,Pingtung,2015_30,9.7190260126778,12.423348021026593,6.45071919449598,28.91428571428571,32.557142857142864,25.74285714285714,74.0,7.0
574,Pingtung,2015_31,7.613858333333333,9.579743333333333,4.988978333333334,28.999999999999996,32.74285714285715,25.585714285714285,72.14285714285714,3.2142857142857144
575,Pingtung,2015_32,4.5474226190476195,8.339814285714285,3.7821690476190475,29.67142857142857,33.01428571428571,27.25714285714286,72.42857142857143,1.25
576,Pingtung,2015_33,6.427049523809525,7.005401904761904,4.333401904761905,29.057142857142857,32.857142857142854,26.700000000000006,76.0,11.214285714285714
577,Pingtung,2015_34,3.955828968253968,4.5100742063492065,2.7699698412698415,28.37142857142857,31.62857142857143,26.228571428571428,84.42857142857143,13.028571428571428
578,Pingtung,2015_35,3.948431547619047,4.550348214285714,2.7553869047619046,28.157142857142855,32.27142857142857,25.142857142857142,82.0,6.25
579,Pingtung,2015_36,4.484754166666666,6.181629166666667,3.6306833333333333,28.657142857142855,31.914285714285718,26.62857142857143,68.57142857142857,0.0
580,Pingtung,2015_37,2.784638888888889,5.412976851851852,2.3345740740740744,28.314285714285713,32.142857142857146,25.657142857142855,69.28571428571429,2.242857142857143
581,Pingtung,2015_38,6.842138888888889,8.913583333333333,4.3885000000000005,27.900000000000002,31.885714285714283,25.285714285714285,78.14285714285714,4.916666666666667
582,Pingtung,2015_39,1.5577833333333333,4.761450000000001,1.4725333333333332,28.4,31.21428571428572,26.171428571428574,79.85714285714286,1.3571428571428572
583,Pingtung,2015_40,3.148599603174603,7.773661706349206,2.5996869047619047,28.228571428571428,31.7,25.871428571428574,75.57142857142857,1.55
584,Pingtung,2015_41,2.2593444444444444,4.3517761904761905,2.137915873015873,26.571428571428573,29.285714285714285,24.728571428571428,59.857142857142854,0.0
585,Pingtung,2015_42,3.427598544973545,7.456294113756613,1.9834854497354497,26.2,28.271428571428572,24.45714285714286,76.14285714285714,8.714285714285714
586,Pingtung,2015_43,1.472169779426922,2.3569257678829105,1.131765677179963,26.38571428571429,29.657142857142855,23.7,75.42857142857143,0.14285714285714285
587,Pingtung,2015_44,8.838978571428571,4.981828571428572,2.3041142857142853,27.114285714285717,30.371428571428574,25.114285714285717,73.85714285714286,0.0
588,Pingtung,2015_45,3.046819047619048,4.750347619047619,2.1779619047619048,26.914285714285715,30.357142857142858,24.657142857142855,76.0,0.0
589,Pingtung,2015_46,2.69171768707483,3.4924982993197276,2.226180272108844,27.08571428571429,29.999999999999996,24.900000000000002,77.0,3.357142857142857
590,Pingtung,2015_47,2.4853935064935064,3.988794805194806,2.194454545454545,24.485714285714284,27.142857142857146,22.099999999999998,66.85714285714286,0.5714285714285714
591,Pingtung,2015_48,1.609939286221735,2.7658352942626325,1.3981816541834124,24.014285714285712,27.314285714285713,20.971428571428568,71.57142857142857,0.0
592,Pingtung,2015_49,1.3090409523809523,2.2280452380952385,1.107175238095238,24.142857142857142,26.85714285714286,22.25714285714286,74.71428571428571,0.35714285714285715
593,Pingtung,2015_50,1.8402576189896251,2.726910091572861,1.608562819330631,22.328571428571426,25.142857142857142,19.885714285714283,68.28571428571429,0.0
594,Pingtung,2015_51,1.9759896840002102,3.152330409064619,1.5940598086124405,24.728571428571428,28.47142857142857,22.142857142857146,73.14285714285714,0.0
595,Pingtung,2015_52,1.0357219271003595,2.37216319330936,0.9870090958071508,22.82857142857143,26.057142857142853,20.785714285714285,70.14285714285714,5.714285714285714
596,Pingtung,2016_01,2.4612777777777777,3.1430416666666665,1.836736111111111,23.685714285714283,27.314285714285713,21.314285714285717,76.28571428571429,4.928571428571429
597,Pingtung,2016_02,1.7346266666666665,2.4696533333333335,1.48456,22.114285714285717,24.97142857142857,19.62857142857143,74.71428571428571,0.8333333333333334
598,Pingtung,2016_03,4.1280238095238095,5.178554761904762,2.904457142857143,22.2,25.3,20.0,74.85714285714286,1.4166666666666667
599,Pingtung,2016_04,4.437869444444444,3.9713750000000005,2.089825,19.642857142857142,21.914285714285715,17.47142857142857,78.14285714285714,1.5
600,Pingtung,2016_05,3.215616666666667,3.3491083333333336,1.27235,21.114285714285717,24.385714285714283,19.014285714285712,72.28571428571429,0.2857142857142857
601,Pingtung,2016_06,0.0,0.0,0.0,22.057142857142857,25.314285714285717,19.47142857142857,69.71428571428571,0.0
602,Pingtung,2016_07,1.9501236111111115,4.343917857142857,1.5657374338624341,20.557142857142857,24.485714285714288,17.65714285714286,70.14285714285714,0.0
603,Pingtung,2016_08,2.0147920634920635,4.261035714285715,1.3240130952380953,21.54285714285714,24.571428571428573,19.27142857142857,68.85714285714286,0.0
604,Pingtung,2016_09,2.260275,3.7365625,1.8620732142857142,21.97142857142857,25.3,19.785714285714285,66.85714285714286,0.07142857142857142
605,Pingtung,2016_10,0.9130444444444444,2.2876,0.841488888888889,22.785714285714285,26.428571428571427,19.785714285714285,74.42857142857143,0.07142857142857142
606,Pingtung,2016_11,3.058925,4.234999999999999,1.828,23.928571428571423,27.385714285714283,21.38571428571429,75.71428571428571,0.39999999999999997
607,Pingtung,2016_12,1.786520138888889,3.9036187499999997,1.3990069444444444,22.014285714285712,25.114285714285717,20.17142857142857,75.28571428571429,1.5
608,Pingtung,2016_13,3.521023876123876,5.211251848151848,2.154646053946054,23.157142857142855,27.3,20.32857142857143,69.57142857142857,0.7142857142857143
609,Pingtung,2016_14,5.17833722943723,7.356552813852814,3.3273896103896106,27.15714285714285,31.400000000000002,23.942857142857143,77.57142857142857,0.0
610,Pingtung,2016_15,6.6320250000000005,7.795001666666667,5.29022,26.442857142857143,30.67142857142857,22.999999999999996,82.0,6.371428571428572
611,Pingtung,2016_16,3.1792907647907644,6.554097041847042,2.60833152958153,27.871428571428574,31.87142857142857,24.77142857142857,76.85714285714286,0.0
612,Pingtung,2016_17,1.3142187728937729,3.4893072039072037,1.0855908424908425,27.028571428571432,30.800000000000004,23.942857142857147,76.42857142857143,2.7857142857142856
613,Pingtung,2016_18,1.7673277777777774,3.735638888888888,1.5024083333333331,29.085714285714285,33.199999999999996,26.214285714285715,76.85714285714286,0.0
614,Pingtung,2016_19,2.2160681096681096,3.9141955988455988,1.9800306397306393,28.585714285714285,32.285714285714285,26.04285714285714,77.14285714285714,3.9
615,Pingtung,2016_20,3.3810263655462185,6.4843961123680245,2.5342403291316526,27.842857142857145,31.685714285714287,25.185714285714283,75.71428571428571,4.142857142857143
616,Pingtung,2016_21,3.6879678329023915,6.565522839905192,2.577424781835812,28.885714285714283,32.542857142857144,26.314285714285717,82.85714285714286,3.7857142857142856
617,Pingtung,2016_22,6.802000786351331,10.213511327440674,4.7849105284811815,30.414285714285715,33.271428571428565,28.685714285714287,81.28571428571429,0.06666666666666667
618,Pingtung,2016_23,6.011255303030303,8.908604924242425,4.7039015151515144,27.985714285714288,31.457142857142856,25.742857142857144,86.85714285714286,44.785714285714285
619,Pingtung,2016_24,5.933665729508587,7.35425475476904,3.7908846201417634,29.657142857142855,32.857142857142854,27.17142857142857,85.14285714285714,3.02
620,Pingtung,2016_25,4.425050831443689,10.79469387755102,3.3230281557067274,30.185714285714287,34.02857142857143,27.514285714285712,80.71428571428571,2.3333333333333335
621,Pingtung,2016_26,4.30541293335516,6.4143499763541785,2.9277421286696494,30.2,33.84285714285714,27.47142857142857,82.28571428571429,4.333333333333333
622,Pingtung,2016_27,3.3075200577200574,4.755058297258297,2.5878066378066378,29.557142857142857,32.45714285714286,26.87142857142857,83.0,41.42857142857143
623,Pingtung,2016_28,4.428802380952381,7.497711904761905,3.6237103174603176,29.542857142857144,32.18571428571429,27.2,83.85714285714286,9.257142857142856
624,Pingtung,2016_29,5.943776222815102,7.5618861771363886,4.121172780742179,30.11428571428571,33.48571428571428,27.185714285714283,79.28571428571429,0.0
625,Pingtung,2016_30,6.017573312458956,9.590564306962817,4.355357683843074,30.61428571428571,34.557142857142864,27.057142857142857,74.71428571428571,3.3333333333333335
626,Pingtung,2016_31,8.527861860396333,7.7685317657497786,4.364972005323868,29.52857142857143,32.957142857142856,26.61428571428571,79.71428571428571,6.0
627,Pingtung,2016_32,6.036431479500891,9.118658716577539,4.243641378490791,28.499999999999996,32.05714285714286,26.24285714285714,85.28571428571429,40.0
628,Pingtung,2016_33,7.430992478354979,9.332007467532467,5.09232775974026,27.900000000000002,31.242857142857137,25.528571428571432,88.42857142857143,39.285714285714285
629,Pingtung,2016_34,4.732109312720304,7.170207280456041,3.1169780815675554,29.47142857142857,33.642857142857146,25.685714285714283,77.85714285714286,0.0
630,Pingtung,2016_35,3.787355281506542,5.979101677792329,2.534681402106297,28.485714285714288,31.971428571428568,26.257142857142856,78.85714285714286,22.0
631,Pingtung,2016_36,6.686950338946768,8.263950117739403,4.928977547452547,27.971428571428568,31.5,25.785714285714285,87.85714285714286,13.928571428571429
632,Pingtung,2016_37,3.1447380952380946,8.228771428571427,3.059871428571429,28.642857142857142,32.300000000000004,26.0,81.42857142857143,60.25
633,Pingtung,2016_38,7.048215064102564,7.868828205128206,4.442555402930402,28.37142857142857,31.271428571428576,26.271428571428572,72.85714285714286,3.5
634,Pingtung,2016_39,3.1908662171162177,4.55786704961705,2.3477032134532134,28.457142857142856,31.21428571428572,26.428571428571434,79.14285714285714,11.785714285714286
635,Pingtung,2016_40,6.162200717703349,8.102726851851852,4.066670543150807,27.62857142857143,30.471428571428568,25.171428571428574,81.0,26.285714285714285
636,Pingtung,2016_41,6.0683251748251745,9.130412354312353,4.694585967365967,27.571428571428566,29.985714285714288,25.657142857142855,79.28571428571429,23.916666666666668
637,Pingtung,2016_42,3.892879945286195,7.814871407527657,3.008331845238095,29.042857142857144,31.62857142857143,27.185714285714287,77.28571428571429,7.857142857142857
638,Pingtung,2016_43,2.5569011252722436,6.002962265064129,1.7807238848108413,28.714285714285715,32.142857142857146,26.528571428571432,75.71428571428571,0.15714285714285717
639,Pingtung,2016_44,2.346771476671477,3.710043530543531,1.6744527898027899,26.142857142857142,28.87142857142857,23.871428571428567,67.28571428571429,0.05714285714285715
640,Pingtung,2016_45,2.9686898741418766,5.376700915331807,2.2165496948893977,25.61428571428571,28.62857142857143,23.47142857142857,67.85714285714286,0.0
641,Pingtung,2016_46,2.548559568764569,5.071903550893551,1.945140644910645,26.77142857142857,29.985714285714288,24.12857142857143,70.28571428571429,0.0
642,Pingtung,2016_47,2.1485358938900605,3.990815298898632,1.7916206694540024,25.62857142857143,28.28571428571429,23.985714285714284,73.14285714285714,0.2
643,Pingtung,2016_48,3.668866919191919,5.241058838383839,2.8927680555555555,24.000000000000004,26.0,22.442857142857143,69.71428571428571,8.428571428571429
644,Pingtung,2016_49,3.404312298293494,6.163400051132442,2.64605413686555,24.914285714285715,27.685714285714287,23.228571428571428,68.71428571428571,0.0
645,Pingtung,2016_50,1.9359280417198808,4.40779663260962,1.7129364367816091,23.02857142857143,25.342857142857145,21.300000000000004,64.85714285714286,0.0
646,Pingtung,2016_51,1.7798429523809525,3.8529762857142855,1.4597903703703703,24.442857142857143,27.12857142857143,22.728571428571428,66.57142857142857,0.0
647,Pingtung,2016_52,1.170538482531961,2.803224719483415,0.9958955265748746,22.428571428571427,24.585714285714285,20.414285714285715,65.0,0.07142857142857142
648,Pingtung,2017_01,2.233707142857143,5.518115476190476,1.6209535714285714,24.271428571428572,27.571428571428577,21.857142857142858,69.71428571428571,0.0
649,Pingtung,2017_02,1.3662659595959596,3.1532367676767676,1.1399391919191921,23.000000000000004,25.82857142857143,21.114285714285717,70.0,0.0
650,Pingtung,2017_03,2.1668378711484593,5.3907397292250225,1.774586732026144,21.74285714285714,25.18571428571428,19.571428571428566,70.42857142857143,0.0
651,Pingtung,2017_04,1.7567727272727272,3.5326868686868687,1.3134318181818183,21.32857142857143,23.800000000000004,19.300000000000004,64.71428571428571,0.0
652,Pingtung,2017_05,3.221125,4.4125000000000005,1.9011874999999998,22.485714285714284,25.199999999999996,20.400000000000002,68.57142857142857,2.2857142857142856
653,Pingtung,2017_06,2.9312731481481475,6.6191117724867725,2.0013730158730154,20.342857142857145,23.357142857142858,18.37142857142857,66.14285714285714,0.0
654,Pingtung,2017_07,1.0096124986124988,2.6898942261442262,0.7963460150960152,21.214285714285715,24.7,18.271428571428572,63.0,0.24285714285714285
655,Pingtung,2017_08,0.5956295238095238,2.183777619047619,0.5422033333333334,23.742857142857144,27.47142857142857,21.314285714285713,72.71428571428571,0.16666666666666666
656,Pingtung,2017_09,0.3802291666666667,2.5109166666666667,0.3802291666666667,21.842857142857138,25.799999999999994,18.82857142857143,65.42857142857143,0.0
657,Pingtung,2017_10,0.7481104695304694,2.5994495304695304,0.5921935464535465,23.05714285714286,26.75714285714286,20.757142857142856,69.57142857142857,0.0
658,Pingtung,2017_11,0.9824104377104376,3.4535181041181047,0.8241756798756797,23.37142857142857,26.6,20.657142857142855,71.28571428571429,0.0
659,Pingtung,2017_12,0.44072297979797975,1.1669896464646465,0.3829805555555556,24.814285714285713,29.400000000000002,22.199999999999996,73.57142857142857,0.2857142857142857
660,Pingtung,2017_13,0.6895490740740741,2.446498412698413,0.6330175925925926,22.8,25.942857142857143,20.571428571428573,67.0,0.8428571428571429
661,Pingtung,2017_14,0.8508715277777777,2.376204861111111,0.7808402777777778,24.242857142857144,27.857142857142858,21.842857142857138,64.14285714285714,0.0
662,Pingtung,2017_15,1.0990973563473563,2.0735490065490065,0.9155019147519147,25.87142857142857,29.771428571428572,23.04285714285714,76.42857142857143,0.0
663,Pingtung,2017_16,2.379053835978836,5.339193783068783,1.7804870370370367,27.628571428571426,31.871428571428567,25.042857142857144,76.14285714285714,2.25
664,Pingtung,2017_17,2.088767929292929,2.99487904040404,1.6027728715728713,25.12857142857143,28.714285714285715,22.071428571428573,68.85714285714286,1.5
665,Pingtung,2017_18,1.2455583333333333,3.2691559523809524,1.0079369047619047,27.8,32.15714285714286,23.885714285714283,71.14285714285714,0.21428571428571427
666,Pingtung,2017_19,2.2309018767507007,4.51656325630252,1.419072401960784,29.342857142857145,33.55714285714286,26.657142857142862,71.28571428571429,0.0
667,Pingtung,2017_20,2.7579342592592595,3.530803703703704,1.6705425925925927,27.128571428571426,31.04285714285714,24.585714285714285,71.71428571428571,3.2142857142857144
668,Pingtung,2017_21,0.8945340067340067,5.74309013949014,0.8291673400673399,27.871428571428574,31.828571428571426,25.357142857142858,72.85714285714286,2.1714285714285713
669,Pingtung,2017_22,0.60759375,2.2660937499999996,0.57634375,28.442857142857147,31.11428571428572,26.8,78.28571428571429,3.142857142857143
670,Pingtung,2017_23,4.626540476190477,7.0573914021164015,3.352377513227513,29.971428571428568,33.6,27.02857142857143,75.71428571428571,0.8142857142857143
671,Pingtung,2017_24,4.834874134199134,7.109492316017315,2.930815584415584,29.771428571428572,33.04285714285715,26.942857142857147,74.28571428571429,9.833333333333334
672,Pingtung,2017_25,6.1812368589743585,15.604659188034185,4.680426709401709,29.871428571428574,32.74285714285714,27.357142857142858,73.71428571428571,2.257142857142857
673,Pingtung,2017_26,3.9780192930707634,8.652495518914636,2.957285533910534,29.928571428571423,33.28571428571429,27.385714285714283,74.71428571428571,1.7142857142857142
674,Pingtung,2017_27,6.085671282647446,12.099335947919087,3.7755426161357817,29.214285714285715,33.07142857142857,26.657142857142855,76.0,1.4285714285714286
675,Pingtung,2017_28,4.549625315656566,10.624055555555556,3.4089903198653198,30.000000000000004,33.885714285714286,27.142857142857142,74.14285714285714,3.6833333333333336
676,Pingtung,2017_29,3.9115807550770074,10.732466393551476,3.195691107243581,29.142857142857142,32.32857142857143,26.24285714285714,78.14285714285714,21.0
677,Pingtung,2017_30,2.6457497732426303,6.797402796674226,2.045074508692366,29.41428571428571,33.028571428571425,26.742857142857144,77.57142857142857,6.142857142857143
678,Pingtung,2017_31,4.260503594295357,6.46124800926889,2.9972974134942096,28.95714285714286,31.514285714285716,26.25714285714286,85.14285714285714,67.78571428571429
679,Pingtung,2017_32,3.4317272566403005,6.81947776096689,2.516581451693771,30.614285714285717,33.44285714285714,28.91428571428571,77.85714285714286,0.5
680,Pingtung,2017_33,3.4924029129129135,8.278375650868261,2.944189694477086,30.385714285714283,34.02857142857143,27.342857142857145,74.28571428571429,0.0
681,Pingtung,2017_34,7.623600444096134,9.255615360501569,4.828534369557645,28.71428571428572,32.142857142857146,25.914285714285715,80.57142857142857,22.714285714285715
682,Pingtung,2017_35,3.242141613688954,7.095548735842162,2.4792987163561078,28.414285714285715,31.485714285714288,25.8,78.0,31.142857142857142
683,Pingtung,2017_36,4.43089436523126,7.075259514354068,3.1227425661881982,29.099999999999998,32.57142857142857,26.314285714285717,80.28571428571429,4.714285714285714
684,Pingtung,2017_37,4.194569669764685,8.49184875681748,3.207757935858911,29.78571428571429,33.6,26.82857142857143,74.0,0.0
685,Pingtung,2017_38,2.678796752751444,5.625194028549635,2.1511141113653696,29.3,32.81428571428572,26.88571428571429,76.57142857142857,2.914285714285714
686,Pingtung,2017_39,2.798107816213058,5.2482080874919586,2.2069712136817787,29.785714285714285,33.685714285714276,26.714285714285715,75.28571428571429,9.450000000000001
687,Pingtung,2017_40,2.4773579545454547,4.713675378787879,2.0314268939393942,29.400000000000002,32.785714285714285,26.685714285714287,74.14285714285714,3.9285714285714284
688,Pingtung,2017_41,2.6889212962962965,4.787233950617284,2.169728086419753,28.785714285714285,30.928571428571434,26.7,77.0,34.92857142857143
689,Pingtung,2017_42,3.4565945183982683,6.494637521645022,2.536845633116883,28.142857142857142,30.614285714285717,26.2,74.71428571428571,4.5
690,Pingtung,2017_43,1.8671370526315791,3.38159600877193,1.534925665413534,25.52857142857143,28.72857142857143,23.0,64.0,0.07142857142857142
691,Pingtung,2017_44,1.7975791852591854,3.7759235564435563,1.4604026961926961,25.657142857142855,28.385714285714283,23.32857142857143,65.71428571428571,1.5
692,Pingtung,2017_45,1.9816201671891327,4.002270010449321,1.5873975220182115,26.37142857142857,28.7,24.942857142857147,72.0,1.7857142857142858
693,Pingtung,2017_46,3.1228014845198366,6.335125653503893,2.0746638769929553,26.657142857142855,30.114285714285717,24.171428571428574,68.28571428571429,0.0
694,Pingtung,2017_47,1.7001059708093762,3.02813352253182,1.3064365349648632,24.41428571428571,26.95714285714286,22.75714285714286,67.71428571428571,0.0
695,Pingtung,2017_48,2.1639014381270902,4.148223578595318,1.7680613963210703,26.071428571428577,28.642857142857142,24.271428571428572,67.28571428571429,0.0
696,Pingtung,2017_49,2.1292069696969698,4.102484848484847,1.6936954545454548,22.557142857142857,24.971428571428568,20.942857142857143,64.57142857142857,0.0
697,Pingtung,2017_50,1.8128297519147516,3.7772595288045294,1.4052303363303362,22.3,24.62857142857143,20.285714285714285,67.85714285714286,0.14285714285714285
698,Pingtung,2017_51,1.2773591371591373,2.7965210215710217,1.133393426943427,21.17142857142857,23.2,19.54285714285714,58.714285714285715,0.0
699,Pingtung,2017_52,1.0054939130434781,2.454911304347826,0.8321834782608697,21.88571428571429,24.842857142857145,20.0,66.42857142857143,0.16666666666666666
700,Pingtung,2018_01,1.6432982142857144,4.181063392857143,1.4419919642857142,21.942857142857143,24.614285714285717,20.142857142857142,69.71428571428571,1.8833333333333335
701,Pingtung,2018_02,1.7365758543417364,3.393457012138188,1.3681233426704016,19.199999999999996,22.142857142857142,17.228571428571428,64.71428571428571,0.0
702,Pingtung,2018_03,1.0517527272727274,3.393948051948051,0.8489832900432901,22.357142857142858,25.428571428571423,20.057142857142857,66.42857142857143,1.2428571428571427
703,Pingtung,2018_04,0.9394214733115468,3.407054888344227,0.7822343273420479,22.342857142857138,25.24285714285714,20.542857142857144,67.28571428571429,0.0
704,Pingtung,2018_05,2.3683018518518524,6.237818560606061,1.7553540824915823,20.085714285714285,23.45714285714286,18.157142857142855,67.57142857142857,2.8333333333333335
705,Pingtung,2018_06,0.917245868945869,2.7265846153846156,0.7649420227920226,18.142857142857142,20.571428571428577,15.999999999999998,65.0,0.21428571428571427
706,Pingtung,2018_07,0.5057230392156863,1.7174695378151263,0.4551337535014005,21.400000000000002,24.6,19.12857142857143,64.57142857142857,4.714285714285714
707,Pingtung,2018_08,0.7254538461538461,1.99833547008547,0.643757264957265,23.557142857142857,27.2,21.314285714285713,68.28571428571429,0.0
708,Pingtung,2018_09,1.1924835164835166,4.1798760683760685,1.1924835164835166,24.942857142857143,28.557142857142857,22.12857142857143,67.71428571428571,0.0
709,Pingtung,2018_10,1.2346796037296037,5.416901515151515,1.1346796037296039,23.714285714285715,26.999999999999996,21.128571428571426,65.28571428571429,0.5
710,Pingtung,2018_11,0.4373485714285715,0.8051457142857142,0.3314342857142857,23.614285714285717,27.21428571428571,20.814285714285713,60.857142857142854,1.5999999999999999
711,Pingtung,2018_12,0.9572382575757574,2.866546536796537,0.8206094696969696,23.071428571428573,26.857142857142858,20.2,66.42857142857143,0.05714285714285715
712,Pingtung,2018_13,1.471043872094292,4.00357265815417,1.1348277104781306,23.91428571428571,27.857142857142858,20.95714285714286,61.142857142857146,0.0
713,Pingtung,2018_14,0.6051428571428572,1.555392857142857,0.3915097402597403,24.28571428571429,28.25714285714286,21.7,63.42857142857143,0.0
714,Pingtung,2018_15,1.7852401086956522,3.7363314855072467,1.4361888768115942,25.685714285714283,29.571428571428577,22.242857142857144,67.28571428571429,1.1428571428571428
715,Pingtung,2018_16,1.099207621082621,1.9549659645909643,0.8525733109483108,25.214285714285715,29.071428571428573,22.62857142857143,66.57142857142857,0.0
716,Pingtung,2018_17,2.0950574798035153,6.710961706856655,1.9164785074899526,26.657142857142862,30.199999999999996,24.571428571428573,72.71428571428571,0.0
717,Pingtung,2018_18,2.9089713640986523,9.016782179633866,2.1383403890160184,27.400000000000002,32.114285714285714,24.4,71.28571428571429,0.0
718,Pingtung,2018_19,2.07501371541502,3.90076214229249,1.6220819367588935,26.95714285714286,30.25714285714286,24.75714285714286,73.57142857142857,0.5
719,Pingtung,2018_20,2.376312961636829,5.4069890105143505,1.8295958200246283,28.971428571428568,33.48571428571429,25.557142857142857,75.85714285714286,0.0
