ID,Time,BI,CI,HI,Temperature,T Max,T Min,RH,Precp
4,73,2.361397817460318,12.095548611111111,1.6970367063492062,26.728571428571428,30.45714285714286,24.228571428571428,74.0,10.414285714285713
4,74,1.788282142857143,9.48490119047619,1.412057142857143,29.642857142857146,34.94285714285714,26.08571428571429,66.0,0.0
4,75,1.207467261904762,3.462585317460318,1.1533630952380953,28.285714285714285,32.771428571428565,24.942857142857147,69.14285714285714,11.928571428571427
4,76,2.4360057142857143,8.466304761904762,2.1097342857142856,27.642857142857146,31.585714285714282,25.214285714285715,73.85714285714286,6.585714285714286
4,77,1.9228266666666667,4.8381244444444444,1.714622222222222,30.02857142857143,34.24285714285714,27.185714285714287,67.42857142857143,0.4
4,78,0.8769751082251082,3.462284632034632,0.7378961038961039,30.52857142857143,35.58571428571428,26.771428571428572,66.14285714285714,10.214285714285714
4,79,1.8243844444444446,7.358128888888889,1.5362755555555556,29.857142857142858,35.65714285714286,26.32857142857143,68.71428571428571,10.571428571428571
4,80,1.8677812500000002,5.987325,1.58715625,28.814285714285717,34.22857142857142,25.457142857142852,69.57142857142857,17.857142857142858
4,81,1.412678181818182,5.152752929292929,1.1589448484848486,29.2,33.51428571428571,26.2,65.85714285714286,2.6
4,82,0.7847989343989346,2.853481213231213,0.7368373959373958,29.857142857142854,34.885714285714286,26.75714285714286,67.42857142857143,4.071428571428571
4,83,1.6347142857142856,4.01742380952381,1.5070833333333333,30.428571428571434,35.68571428571429,26.957142857142852,63.714285714285715,0.08571428571428573
4,84,2.487816666666667,8.103041666666666,2.1961500000000003,31.457142857142852,36.857142857142854,27.67142857142857,62.714285714285715,0.016666666666666666
4,85,3.2473953914141416,9.492480303030304,2.5089673611111114,29.7,34.44285714285714,26.828571428571426,65.42857142857143,21.142857142857142
4,86,2.395405738705739,6.5431895604395605,1.610449938949939,28.228571428571428,32.81428571428571,25.342857142857138,75.57142857142857,68.21428571428571
4,87,1.6175850267379677,7.310411408199644,1.5036046345811052,28.7,32.68571428571428,25.842857142857138,69.42857142857143,26.07142857142857
4,88,2.1838666666666664,5.405699999999999,1.783866666666667,26.728571428571428,30.914285714285718,23.657142857142855,66.0,4.285714285714286
4,89,1.0655055555555557,7.462377777777777,1.028461111111111,29.857142857142854,34.47142857142857,27.0,63.28571428571429,0.0
4,90,2.3580444555444555,5.848563748751249,1.6693366633366633,27.842857142857145,31.128571428571423,26.0,69.42857142857143,12.414285714285715
4,91,1.329897380952381,5.350287857142857,1.2373307142857142,27.299999999999994,30.228571428571428,25.514285714285716,66.42857142857143,2.6
4,92,2.02114,7.572543333333334,1.5911483333333334,25.485714285714288,28.185714285714283,23.742857142857147,70.42857142857143,5.6571428571428575
4,93,1.8570833333333334,5.694333333333333,1.3570833333333334,26.228571428571428,29.07142857142857,24.328571428571426,73.42857142857143,16.25
4,94,2.3305685425685425,11.68060808080808,1.9687747474747475,24.342857142857145,27.571428571428577,22.385714285714283,65.71428571428571,0.26
4,95,1.2666,9.972075,1.1666,22.142857142857146,25.2,20.51428571428571,65.57142857142857,0.75
4,96,2.3452666666666664,5.099233333333333,1.7452666666666665,23.828571428571426,27.257142857142853,21.11428571428571,67.71428571428571,1.2
4,97,1.2,2.25,0.8,24.17142857142857,26.87142857142857,22.5,71.42857142857143,0.5833333333333334
4,98,0.8659809523809525,1.9510190476190474,0.7993142857142856,21.857142857142854,24.2,20.12857142857143,73.71428571428571,1.375
4,99,2.1464095238095235,7.062290476190476,1.8995238095238096,19.74285714285714,23.2,17.17142857142857,61.14285714285714,0.0
4,100,0.3194,2.0587333333333335,0.3194,17.82857142857143,21.571428571428577,15.0,63.28571428571429,4.428571428571429
4,101,0.1234,0.35086666666666666,0.1234,18.457142857142856,22.557142857142853,14.928571428571427,61.85714285714285,0.0
4,102,0.6225,1.04475,0.6225,18.5,20.528571428571436,16.6,69.14285714285714,3.1
4,103,0.7135151515151514,1.4358636363636363,0.7135151515151514,15.614285714285714,17.1,14.385714285714286,77.85714285714286,22.142857142857146
4,104,0.96235,3.4509300000000005,0.96235,13.928571428571427,15.571428571428573,12.214285714285715,74.42857142857143,6.7857142857142865
4,105,0.0,0.0,0.0,16.942857142857143,20.085714285714285,14.042857142857144,66.85714285714286,1.1
4,106,0.0,0.0,0.0,16.785714285714285,20.6,13.942857142857143,65.42857142857143,1.3571428571428572
4,107,0.21777777777777776,0.33666666666666667,0.21777777777777776,15.3,17.957142857142856,13.071428571428573,65.85714285714286,1.7571428571428571
4,108,0.0,0.0,0.0,15.357142857142858,20.25714285714286,11.614285714285714,56.28571428571429,0.0
4,109,0.36876428571428577,1.0000642857142856,0.36876428571428577,19.071428571428573,24.2,15.242857142857142,59.57142857142857,0.0
4,110,0.1665,0.3085,0.1665,17.87142857142857,21.257142857142856,15.528571428571427,72.57142857142857,4.214285714285714
4,111,0.42693749999999997,0.6484196428571428,0.42693749999999997,11.87142857142857,13.214285714285715,10.171428571428573,79.57142857142857,23.5
4,112,4.606169047619047,8.612233333333332,3.3590690476190472,16.0,20.385714285714286,12.814285714285715,68.0,4.583333333333333
4,113,0.6399583333333333,2.8558888888888885,0.6399583333333333,20.25714285714286,24.842857142857138,17.342857142857138,65.85714285714286,0.0
4,114,12.66125,12.78725,10.16125,14.957142857142856,16.585714285714285,13.557142857142857,78.42857142857143,10.214285714285714
4,115,0.326075,0.6769833333333333,0.326075,16.285714285714285,19.085714285714285,14.142857142857142,67.42857142857143,7.6
4,116,1.316825396825397,3.7774019841269846,1.1570349206349206,19.342857142857138,23.542857142857148,15.928571428571427,72.0,0.2857142857142857
4,117,0.9095166666666665,6.4896416666666665,0.7836166666666666,23.74285714285714,29.17142857142857,20.25714285714286,71.28571428571429,2.7857142857142856
4,118,1.485555,2.9837866666666666,1.1698633333333333,20.18571428571429,23.842857142857138,17.914285714285718,75.42857142857143,4.083333333333333
4,119,1.6716666666666669,5.172,1.6716666666666669,22.514285714285712,27.02857142857143,19.757142857142856,77.0,1.4333333333333331
4,120,1.3083443356643356,2.4536986013986017,1.1974903496503497,24.328571428571426,29.885714285714286,20.842857142857145,71.28571428571429,0.16666666666666666
4,121,1.513208181818182,3.954681818181818,1.440480909090909,22.6,25.75714285714286,20.442857142857143,84.42857142857143,12.75
4,122,1.2358266666666666,2.838302777777778,1.2358266666666666,22.7,25.82857142857143,20.6,76.57142857142857,3.9166666666666665
4,123,2.7407523809523813,5.615752380952381,1.7525079365079363,22.214285714285715,25.814285714285717,19.657142857142862,82.71428571428571,10.6
4,124,2.0531458333333332,4.385653273809524,1.6573578869047618,26.985714285714288,32.128571428571426,23.58571428571429,77.71428571428571,6.083333333333332
4,125,2.466408247743542,7.9784545596016185,1.79884475568005,24.914285714285718,28.814285714285717,22.357142857142854,83.85714285714286,62.14285714285714
4,126,4.482948253968255,9.385682857142857,3.319484444444445,27.642857142857146,31.52857142857143,25.02857142857143,78.42857142857143,12.885714285714286
4,127,3.1144350000000003,9.1413073015873,2.295641666666667,27.357142857142854,30.857142857142854,24.7,76.0,22.24285714285714
4,128,4.761688194444444,8.89095,3.7268010416666666,26.6,30.185714285714287,24.52857142857143,76.57142857142857,3.7857142857142856
4,129,2.649657167832168,7.521896969696971,2.346491908091908,29.057142857142853,34.1,26.557142857142853,74.14285714285714,3.95
4,130,1.8189783333333331,5.047355555555555,1.5030916666666667,28.985714285714288,33.3,26.157142857142855,76.28571428571429,14.714285714285715
4,131,1.3942138888888886,4.828538888888889,1.094213888888889,29.9,35.042857142857144,26.32857142857143,71.85714285714286,13.583333333333336
4,132,1.9467199999999998,3.95364,1.2267199999999998,31.071428571428577,35.47142857142857,27.75714285714286,69.0,2.75
4,133,2.2211458823529413,6.247635588235295,1.8704097058823532,31.071428571428577,35.91428571428572,27.7,65.57142857142857,4.75
4,134,2.6414048717948715,7.747295512820512,2.244355641025641,29.557142857142853,34.357142857142854,26.342857142857145,70.14285714285714,18.5
4,135,2.534811942959002,6.265568181818182,2.2324907308377897,30.87142857142857,35.47142857142857,27.642857142857146,66.57142857142857,6.014285714285713
4,136,2.41398,6.0724566666666675,1.9023266666666665,30.37142857142857,34.74285714285714,27.75714285714286,69.42857142857143,0.625
4,137,1.694429120879121,5.539709523809524,1.4687880952380954,30.014285714285712,35.1,27.000000000000004,70.57142857142857,6.75
4,138,1.2741483516483516,4.399686563436563,1.092963036963037,29.214285714285715,34.17142857142857,25.814285714285717,69.57142857142857,5.142857142857143
4,139,1.5581861111111108,6.259200925925927,1.3646722222222223,30.7,35.98571428571429,27.014285714285712,64.14285714285714,0.6428571428571429
4,140,2.624142857142857,5.4453314285714285,2.0268485714285713,30.728571428571428,36.08571428571428,27.228571428571428,64.57142857142857,0.0
4,141,1.4612569444444443,4.717949735449736,1.333164351851852,30.157142857142862,35.24285714285714,26.97142857142858,70.14285714285714,0.6285714285714287
4,142,0.7395222222222223,1.738097222222222,0.5550888888888889,31.228571428571428,36.15714285714285,28.414285714285718,66.57142857142857,0.0
4,143,2.4191177272727273,9.217262569930071,1.7217389935064937,27.642857142857146,31.885714285714286,25.1,79.71428571428571,27.642857142857146
4,144,2.0644271406371404,8.256453235653236,1.7849208469308468,26.71428571428571,30.62857142857143,24.25714285714286,73.0,0.25
4,145,0.9477666666666666,3.5329333333333337,0.7248,24.6,26.985714285714288,22.557142857142853,74.0,4.9
4,146,2.310832034632035,5.75351562049062,2.005552813852814,22.9,26.385714285714283,20.085714285714285,67.71428571428571,0.07142857142857142
4,147,1.3594238095238096,4.575371428571428,1.2088285714285714,25.228571428571428,28.942857142857147,22.628571428571433,72.0,0.0
4,148,2.3916714285714287,7.525528571428572,2.1220190476190472,25.685714285714283,30.085714285714282,22.985714285714288,70.0,0.0
4,149,3.5820000000000003,4.976833333333333,2.9153333333333333,22.1,24.742857142857147,19.885714285714286,68.42857142857143,1.0
4,150,1.8701999999999999,6.047140000000001,1.6264886363636364,20.571428571428566,22.271428571428572,19.2,77.57142857142857,4.916666666666667
4,151,1.1207857142857143,4.576878095238095,1.0731857142857144,21.3,24.514285714285712,18.442857142857143,77.14285714285714,1.5
4,152,1.6113333333333333,3.4532333333333334,0.7417,24.04285714285714,28.45714285714286,21.3,75.42857142857143,0.0
4,153,0.0,0.0,0.0,18.142857142857142,21.785714285714285,15.514285714285714,70.28571428571429,5.928571428571429
4,154,0.0,0.0,0.0,17.5,20.057142857142857,15.857142857142858,75.57142857142857,2.333333333333333
4,155,0.6205738095238095,0.9120071428571428,0.5634309523809523,15.814285714285711,18.02857142857143,13.87142857142857,67.57142857142857,0.2571428571428572
4,156,0.8368095238095238,2.3489309523809525,0.8368095238095238,16.614285714285714,19.214285714285715,14.442857142857143,68.28571428571429,3.5
4,157,0.0,0.0,0.0,15.085714285714285,18.957142857142856,12.114285714285714,64.57142857142857,0.7142857142857143
4,158,0.0,0.0,0.0,16.714285714285715,20.471428571428564,14.085714285714285,66.85714285714286,0.0
4,159,0.9006399999999999,1.7482600000000001,0.82064,17.128571428571426,19.142857142857142,15.271428571428574,65.57142857142857,1.4166666666666667
4,160,0.0,0.0,0.0,16.628571428571426,20.98571428571429,13.4,62.28571428571429,0.07142857142857142
4,161,0.0,0.0,0.0,17.04285714285714,19.6,14.942857142857141,76.42857142857143,1.8333333333333333
4,162,0.0,0.0,0.0,15.285714285714285,18.02857142857143,13.357142857142858,77.0,1.9166666666666667
4,163,0.5162333333333333,7.930333333333334,0.5162333333333333,15.285714285714285,19.25714285714286,11.62857142857143,62.85714285714285,0.5714285714285714
4,164,0.6258333333333332,6.308800000000001,0.5258333333333334,19.057142857142857,23.78571428571429,16.342857142857145,67.14285714285714,2.4166666666666665
4,165,0.7066319444444444,3.730869047619047,0.6657986111111112,19.457142857142856,23.24285714285714,17.185714285714287,81.71428571428571,8.571428571428571
4,166,2.0,8.33325,1.5,15.971428571428573,18.7,13.985714285714286,82.85714285714286,1.9
4,167,0.3333333333333333,0.8918333333333334,0.3333333333333333,16.757142857142856,20.41428571428571,13.942857142857141,82.14285714285714,9.75
4,168,0.7675090277777777,2.256446527777778,0.7187868055555554,23.41428571428571,28.885714285714283,20.557142857142857,79.0,0.0
4,169,0.9749918026418026,2.6239075369075366,0.959125135975136,17.414285714285715,19.557142857142857,15.257142857142858,82.14285714285714,16.285714285714285
4,170,1.218624841269841,3.5014584920634926,1.0702946825396826,25.585714285714282,31.514285714285712,21.228571428571428,72.28571428571429,0.0
4,171,0.75,0.483,0.75,20.12857142857143,22.842857142857145,17.314285714285713,80.28571428571429,6.3
4,172,0.835247619047619,1.4438738095238097,0.8079309523809524,21.25714285714286,26.828571428571426,17.12857142857143,71.14285714285714,2.5
4,173,1.4099361904761905,3.9103778571428562,1.3432695238095238,22.442857142857147,26.357142857142854,19.800000000000004,78.0,5.366666666666666
4,174,1.4475790476190475,5.281061904761904,1.0942428571428573,25.557142857142853,30.142857142857146,22.62857142857143,73.28571428571429,0.6333333333333333
4,175,2.2328714285714284,5.590804761904762,1.9515428571428572,24.07142857142857,28.228571428571428,21.285714285714285,81.85714285714286,14.416666666666664
4,176,1.9833733766233768,7.341122207792208,1.6706461038961038,26.814285714285717,31.54285714285714,23.12857142857143,74.0,10.466666666666667
4,177,3.2825216666666663,8.563245,2.7672816666666664,26.314285714285717,29.67142857142857,23.74285714285714,78.14285714285714,14.171428571428573
4,178,4.618760227272727,10.424708333333331,3.6465689393939393,27.142857142857146,30.642857142857146,24.257142857142853,78.57142857142857,6.2285714285714295
4,179,2.2835428571428573,5.961514285714285,1.9269714285714286,28.842857142857145,33.08571428571428,26.08571428571429,76.28571428571429,5.428571428571429
4,180,3.49572,6.855489999999999,2.841174545454545,29.971428571428564,35.18571428571429,26.271428571428576,71.85714285714286,0.5333333333333333
4,181,2.0840185185185187,5.536168518518519,2.0191981481481482,30.314285714285717,35.48571428571429,26.74285714285714,72.85714285714286,10.966666666666667
4,182,3.500022222222222,9.353355555555556,2.9534666666666665,29.914285714285718,35.385714285714286,26.214285714285715,75.42857142857143,21.18571428571429
4,183,2.6574925925925927,5.776868518518519,2.2500851851851853,31.52857142857143,35.7,28.085714285714282,68.85714285714286,0.18571428571428567
4,184,6.1875,14.506333333333336,3.3471666666666664,30.47142857142857,33.871428571428574,27.985714285714288,70.57142857142857,16.17142857142857
4,185,2.9233454906204903,5.041208982683982,2.193497655122655,30.257142857142853,34.8,26.82857142857143,69.71428571428571,2.085714285714286
4,186,1.7399090909090908,2.3487832323232327,1.4708181818181818,29.385714285714283,35.1,26.04285714285714,74.57142857142857,18.271428571428565
4,187,5.84195380952381,9.875316190476191,4.2303009523809525,28.942857142857143,35.44285714285714,25.257142857142853,72.42857142857143,8.542857142857143
4,188,4.694653333333333,7.336413333333333,3.9346533333333333,29.285714285714285,33.857142857142854,25.914285714285718,73.57142857142857,48.8
4,189,3.4491818181818177,7.869872121212121,2.7857250000000002,29.128571428571433,34.81428571428571,25.942857142857143,75.42857142857143,9.385714285714286
4,190,1.7033876623376625,5.9122082096474955,1.208019264069264,29.542857142857148,34.07142857142857,26.657142857142855,71.71428571428571,14.62857142857143
4,191,2.7135136422422605,6.533644477415859,2.1158041523534945,27.257142857142863,30.842857142857145,25.085714285714282,79.85714285714286,28.37142857142857
4,192,1.7453026592455168,6.067873605805958,1.5801084815744482,27.828571428571426,31.928571428571434,25.314285714285717,78.71428571428571,8.819999999999997
4,193,2.4142814604377105,6.954999831649832,1.9766661405723909,27.271428571428572,31.4,24.271428571428572,70.0,5.442857142857144
4,194,2.0640288947163947,6.2006640960890955,1.7388892612017612,26.6,30.914285714285718,24.057142857142853,71.71428571428571,2.257142857142857
4,195,2.421865425051139,4.612944736216164,1.8259981090338229,27.514285714285712,31.585714285714282,25.042857142857148,72.14285714285714,0.4142857142857143
4,196,1.807699175427747,4.536315213358071,1.6807245722531439,27.571428571428577,30.842857142857145,25.142857142857146,80.85714285714286,41.1
4,197,1.9309396825396825,9.189344444444444,1.4194396825396827,26.714285714285715,29.985714285714288,24.842857142857145,77.57142857142857,6.871428571428572
4,198,0.5464811447811448,1.4254974747474745,0.5161781144781145,23.442857142857147,26.485714285714288,21.37142857142857,71.28571428571429,0.45
4,199,0.6269489898989898,3.352021548821549,0.6269489898989898,24.54285714285714,26.485714285714288,22.957142857142852,82.28571428571429,3.671428571428572
4,200,0.6466733333333332,2.323193333333333,0.6466733333333332,24.97142857142857,28.485714285714288,23.17142857142857,78.57142857142857,0.0
4,201,0.6188466666666667,1.6691200000000002,0.52554,24.7,28.1,22.485714285714284,80.85714285714286,0.4833333333333333
4,202,0.7603936507936508,3.239936507936508,0.7603936507936508,23.67142857142857,27.128571428571423,21.557142857142853,81.71428571428571,1.2285714285714284
4,203,0.681163492063492,1.5845174603174603,0.6445444444444445,25.285714285714285,29.242857142857147,22.714285714285715,79.14285714285714,1.2833333333333332
4,204,0.7320714285714285,3.120214285714286,0.7320714285714285,20.885714285714286,23.74285714285714,18.61428571428571,74.0,0.5333333333333333
4,205,0.5807,2.5163,0.5807,20.6,23.757142857142853,18.271428571428572,77.28571428571429,0.06666666666666668
4,206,0.0,0.0,0.0,19.3,21.385714285714286,17.928571428571427,83.0,10.48
4,207,1.17006013986014,3.7426552447552446,1.17006013986014,17.357142857142858,19.771428571428565,15.3,74.57142857142857,0.0
4,208,0.459525,0.5940000000000001,0.459525,20.885714285714286,24.57142857142857,18.457142857142856,80.71428571428571,1.0166666666666668
4,209,0.45472916666666663,2.63675,0.45472916666666663,17.300000000000004,18.957142857142856,15.828571428571427,80.14285714285714,3.4
4,210,0.539,1.4814444444444446,0.539,18.75714285714286,20.885714285714286,17.17142857142857,85.28571428571429,8.6
4,211,0.7618571428571428,3.152685714285714,0.7618571428571428,16.557142857142857,18.6,14.728571428571426,85.0,5.416666666666668
4,212,XXX,XXX,XXX,14.599999999999998,16.91428571428571,12.542857142857144,87.0,19.057142857142857
4,213,0.3381666666666666,1.7393083333333332,0.32081666666666664,13.971428571428573,16.571428571428573,11.542857142857144,79.28571428571429,6.416666666666668
4,214,0.196,0.625,0.196,14.557142857142857,16.814285714285713,12.757142857142858,87.0,7.44
4,215,0.5180416666666667,3.322583333333333,0.5180416666666667,17.785714285714285,24.97142857142857,12.614285714285714,73.42857142857143,0.0
4,216,0.18826285714285715,0.5312914285714285,0.18826285714285715,14.414285714285715,16.485714285714288,12.257142857142858,81.57142857142857,2.9285714285714284
4,217,1.4815944444444444,2.872905555555556,1.4815944444444444,14.971428571428572,17.228571428571428,13.671428571428573,80.0,3.533333333333333
4,218,0.476,1.85175,0.238,18.728571428571428,24.12857142857143,14.542857142857144,60.42857142857143,0.0
4,219,0.7734166666666666,4.242583333333333,0.62725,17.87142857142857,21.47142857142857,15.385714285714286,80.42857142857143,13.042857142857144
4,220,0.5410383838383838,2.77349595959596,0.5410383838383838,17.185714285714287,19.15714285714285,15.5,85.71428571428571,16.928571428571427
4,221,0.5604652610134963,1.4478954927425514,0.5604652610134963,15.971428571428573,18.428571428571427,13.785714285714285,79.57142857142857,10.771428571428574
4,222,1.4227532830568124,4.36363530417295,1.1568174358974361,19.12857142857143,24.300000000000004,14.985714285714286,64.71428571428571,0.07142857142857142
4,223,0.6905520833333334,1.1244375,0.6905520833333334,24.771428571428572,30.314285714285717,21.585714285714282,72.14285714285714,0.0
4,224,1.0768642857142858,2.777651282051282,1.0768642857142858,22.342857142857145,25.571428571428577,20.01428571428571,85.14285714285714,18.9
4,225,1.7260062121212119,4.663838484848485,1.4920007575757572,24.557142857142853,29.242857142857147,21.1,75.85714285714286,1.55
4,226,1.8963191941391941,5.210959975579977,1.7361260317460316,24.74285714285714,29.985714285714288,21.857142857142854,72.0,8.814285714285713
4,227,3.1820939393939396,8.210203030303031,2.876336363636364,27.614285714285717,33.42857142857143,23.842857142857145,69.42857142857143,3.571428571428572
4,228,0.7863891737891738,3.0960726495726494,0.6720465811965813,26.87142857142857,31.74285714285714,23.742857142857147,69.71428571428571,8.871428571428572
4,229,1.081013888888889,4.430689814814815,0.9157731481481483,24.714285714285715,28.857142857142854,22.271428571428572,70.71428571428571,11.516666666666666
4,230,1.0320458302808304,5.33992068986569,0.7985725763125762,27.42857142857143,32.028571428571425,25.07142857142857,77.28571428571429,5.083333333333333
4,231,2.4977828947368423,8.155146929824562,2.298733187134503,31.114285714285717,36.042857142857144,27.4,66.0,7.416666666666668
4,232,2.7525666666666666,7.8260145833333326,1.8192333333333333,27.771428571428576,32.72857142857143,25.12857142857143,74.57142857142857,12.728571428571426
4,233,1.0123383838383837,3.8362803030303034,1.0123383838383837,28.87142857142857,34.49999999999999,25.2,74.42857142857143,26.54285714285714
4,234,1.5307438492063494,5.9831948412698415,1.335385515873016,30.328571428571426,36.89999999999999,26.657142857142855,68.85714285714286,0.9857142857142858
4,235,1.3164938528138528,3.5485819047619045,0.9674793073593072,29.87142857142857,35.98571428571429,26.414285714285718,73.0,16.571428571428573
4,236,1.0734583333333332,7.044916666666667,1.0734583333333332,30.1,34.82857142857142,26.885714285714283,71.42857142857143,9.171428571428573
4,237,0.8716487662337663,4.000532077922078,0.8240201948051947,29.785714285714285,35.84285714285714,26.385714285714286,75.85714285714286,7.671428571428572
4,238,0.9504189814814815,3.9591273148148147,0.8980231481481482,29.842857142857138,36.57142857142857,26.08571428571429,70.28571428571429,6.314285714285715
4,239,0.9596635897435897,3.067714230769231,0.9263235897435897,31.42857142857143,36.77142857142857,27.6,63.57142857142857,0.0
4,240,1.3365209523809525,4.856087619047619,1.1365209523809523,31.085714285714282,36.51428571428571,27.800000000000004,65.85714285714286,0.2
4,241,2.148688888888889,13.4797,2.128111111111111,29.800000000000004,34.285714285714285,26.985714285714284,73.0,11.233333333333334
4,242,1.1399687423687423,3.550960195360195,1.1399687423687423,30.228571428571428,35.52857142857142,26.97142857142857,67.57142857142857,3.1142857142857143
4,243,1.1841481481481482,3.0320000000000005,1.1841481481481482,30.54285714285714,35.97142857142857,26.942857142857147,66.14285714285714,5.142857142857143
4,244,2.3378888888888887,8.051,2.080765873015873,28.314285714285717,33.08571428571429,25.271428571428572,65.57142857142857,4.0
4,245,1.8730238095238094,4.605214285714286,1.0680595238095238,28.42857142857143,32.57142857142857,26.042857142857148,77.85714285714286,13.485714285714286
4,246,0.9685960317460318,4.333751668701669,0.9452883394383395,28.2,32.08571428571429,25.5,76.57142857142857,13.142857142857142
4,247,1.4437509769642123,3.5200734651378034,1.3837387392019747,26.2,29.485714285714288,24.02857142857143,74.71428571428571,5.485714285714287
4,248,3.1546372377622376,9.464129662004662,2.865606643356643,28.242857142857147,32.0,26.0,76.14285714285714,31.75
4,249,2.045495238095238,11.242992063492062,1.8312095238095238,27.957142857142852,32.24285714285714,25.414285714285718,72.42857142857143,7.142857142857142
4,250,1.170830357142857,5.156888392857143,1.170830357142857,24.485714285714288,26.37142857142857,23.07142857142857,84.71428571428571,8.814285714285715
4,251,1.6603666666666665,12.044733333333333,1.6603666666666665,28.914285714285718,32.84285714285714,26.614285714285714,72.42857142857143,3.2
4,252,0.7739950549450549,4.881640659340659,0.7739950549450549,27.54285714285714,31.9,25.057142857142853,73.85714285714286,0.5
4,253,2.4372999999999996,4.651633333333334,0.9738999999999999,22.157142857142855,24.485714285714288,20.571428571428573,72.85714285714286,0.3666666666666667
4,254,3.4120952380952376,10.061583333333333,2.8820833333333336,22.657142857142862,26.32857142857143,20.21428571428572,70.57142857142857,1.22
4,255,2.844935941043084,7.996887188208617,2.3466910430839003,25.085714285714282,30.042857142857148,22.142857142857146,71.57142857142857,0.14285714285714285
4,256,1.7234778911564628,5.328438775510203,1.6508996598639454,21.87142857142857,24.67142857142857,19.7,80.85714285714286,13.114285714285714
4,257,0.5829166666666667,3.043333333333333,0.5829166666666667,20.54285714285714,22.614285714285714,19.042857142857144,76.14285714285714,2.775
4,258,3.04925,10.05025,2.2375,21.1,22.97142857142857,19.9,73.71428571428571,0.8571428571428571
4,259,0.8100432692307691,2.9048197115384617,0.7709807692307691,18.52857142857143,21.6,16.028571428571432,69.14285714285714,0.8
4,260,0.82388,6.262373333333334,0.82388,21.857142857142854,25.957142857142852,18.414285714285715,68.0,0.8
4,261,2.00875,4.725,2.00875,18.914285714285718,22.157142857142855,16.214285714285715,70.42857142857143,0.31666666666666665
4,262,0.0,0.0,0.0,22.157142857142855,26.24285714285714,19.785714285714285,75.28571428571429,0.17142857142857146
4,263,0.0,0.0,0.0,17.928571428571427,20.1,16.428571428571427,76.0,2.483333333333333
4,264,0.7415171428571428,2.565534285714285,0.7415171428571428,16.628571428571426,19.357142857142858,14.771428571428574,75.85714285714286,0.65
4,265,0.4766018518518518,1.6820046296296296,0.4766018518518518,16.385714285714286,19.828571428571426,14.271428571428574,68.57142857142857,0.36
4,266,0.427875,1.7210625,0.427875,18.071428571428573,21.428571428571427,15.5,75.0,0.0
4,267,0.5181333333333334,0.8555999999999999,0.5181333333333334,15.557142857142859,18.62857142857143,14.042857142857144,64.42857142857143,0.5833333333333334
4,268,0.8864625,2.71634375,0.791775,18.2,23.07142857142857,14.942857142857143,60.28571428571429,0.0
4,269,0.6873483333333332,2.9882866666666663,0.6873483333333332,17.742857142857144,21.328571428571426,15.057142857142859,76.14285714285714,14.842857142857143
4,270,0.39778333333333327,1.6008166666666668,0.35391666666666666,15.628571428571426,18.142857142857142,13.671428571428573,70.85714285714286,3.1
4,271,0.0,0.0,0.0,16.8,19.54285714285714,14.671428571428573,77.0,10.385714285714283
4,272,0.668624053030303,5.751571969696969,0.6555407196969697,17.800000000000004,21.1,15.600000000000005,79.28571428571429,6.0
4,273,0.8905208791208793,2.120501923076923,0.8682986568986569,19.642857142857142,23.614285714285714,16.942857142857143,78.0,4.828571428571427
4,274,1.2903652014652016,2.837082326007326,1.0780355311355312,19.12857142857143,24.42857142857143,15.071428571428571,67.42857142857143,6.257142857142857
4,275,1.3456454545454546,4.918871212121212,1.2224227272727273,22.24285714285714,27.657142857142855,17.67142857142857,58.42857142857143,0.03333333333333333
4,276,2.4462449494949494,6.33830707070707,2.405699494949495,22.628571428571423,26.885714285714286,19.357142857142858,70.42857142857143,6.5166666666666675
4,277,1.1128154545454545,3.9769572727272724,1.0294654545454545,24.714285714285715,28.914285714285718,21.8,71.42857142857143,7.485714285714287
4,278,1.150849696969697,3.7564690909090905,1.0423660606060605,21.05714285714285,25.057142857142853,17.257142857142856,65.71428571428571,2.983333333333333
4,279,1.0244251082251083,3.644065685425686,0.9946251082251081,25.642857142857142,30.442857142857143,22.142857142857146,69.28571428571429,0.6571428571428571
4,280,1.8943791208791207,10.78351533882784,1.7640457875457873,26.42857142857143,30.814285714285717,23.785714285714285,73.42857142857143,2.7
4,281,1.6216304112554112,5.377042803030303,1.463916774891775,24.614285714285714,28.52857142857143,21.75714285714286,74.28571428571429,12.185714285714285
4,282,1.0943791666666667,5.381757222222221,0.9489391666666667,25.07142857142857,28.642857142857146,22.67142857142857,74.0,4.84
4,283,1.4378478163992872,6.431702777777779,1.4378478163992872,26.54285714285714,30.25714285714286,24.02857142857143,76.71428571428571,46.42857142857143
4,284,2.3061111111111106,6.8548888888888895,2.0552777777777775,28.67142857142857,33.142857142857146,25.785714285714285,75.28571428571429,3.6833333333333336
4,285,1.2345272727272727,5.665173484848484,1.0395939393939393,25.557142857142853,29.514285714285712,23.557142857142853,83.85714285714286,38.84285714285714
4,286,1.4066300865800865,4.00793391053391,1.4066300865800865,28.485714285714288,33.114285714285714,25.17142857142857,72.14285714285714,2.8857142857142857
4,287,0.865375,3.913625,0.865375,30.04285714285714,35.34285714285714,26.942857142857147,66.42857142857143,4.428571428571429
4,288,0.7,2.6134999999999997,0.7,29.142857142857146,34.74285714285715,25.4,66.85714285714286,8.142857142857142
