,County,County,YYYY_WW,BI,CI,HI,Temperature,T Max,T Min,RH,Precp
1762,嘉義縣,Chiayi,2016_06,X,X,X,17.4,24.2,11.771428571428572,69.71428571428571,0.7857142857142857
1763,嘉義縣,Chiayi,2016_07,0.03205,0.1282,0.03205,16.128571428571426,20.457142857142856,13.271428571428572,77.42857142857143,0.3333333333333333
1764,嘉義縣,Chiayi,2016_08,0.03846,600.125,0.03846,17.142857142857146,21.514285714285716,14.6,76.71428571428571,0.16666666666666666
1765,嘉義縣,Chiayi,2016_09,0.05341666666666667,0.3086388888888889,0.05341666666666667,18.942857142857147,25.1,13.585714285714285,74.0,0.0
1766,嘉義縣,Chiayi,2016_10,0.03582222222222222,222.44444444444443,0.03582222222222222,18.914285714285715,22.985714285714288,15.714285714285714,89.14285714285714,7.571428571428571
1767,嘉義縣,Chiayi,2016_11,0.05341666666666667,87.9970760233918,0.05341666666666667,19.542857142857144,23.428571428571423,16.657142857142855,92.71428571428571,6.571428571428571
1768,嘉義縣,Chiayi,2016_12,0.5455338383838384,376.5698785353535,0.5455338383838384,17.014285714285716,20.314285714285713,14.642857142857144,91.85714285714286,4.385714285714285
1769,嘉義縣,Chiayi,2016_13,0.21794444444444447,0.3587777777777778,0.21794444444444447,20.314285714285717,26.54285714285714,15.114285714285716,78.28571428571429,0.0
1770,嘉義縣,Chiayi,2016_14,0.09157142857142858,0.3968095238095238,0.09157142857142858,25.88571428571429,31.400000000000002,21.271428571428572,82.57142857142857,0.0
1771,嘉義縣,Chiayi,2016_15,0.1397846153846154,1.1770307692307693,0.1397846153846154,24.485714285714288,28.957142857142856,21.685714285714287,87.0,24.0
1772,嘉義縣,Chiayi,2016_16,0.211209653092006,1.1940349924585218,2.9461522121669184,25.87142857142857,31.271428571428572,21.228571428571428,82.85714285714286,2.4285714285714284
1773,嘉義縣,Chiayi,2016_17,0.6560657342657343,2.588986853146853,0.6560657342657343,25.814285714285713,30.285714285714285,22.300000000000004,80.85714285714286,1.7
1774,嘉義縣,Chiayi,2016_18,0.04578571428571429,654.9783333333334,0.04578571428571429,27.400000000000002,32.15714285714286,23.071428571428573,80.71428571428571,0.8571428571428571
1775,嘉義縣,Chiayi,2016_19,0.0712361111111111,0.6558611111111111,0.0712361111111111,28.057142857142857,33.2,24.314285714285713,79.14285714285714,1.9666666666666668
1776,嘉義縣,Chiayi,2016_20,0.1125,949.285343030303,0.1125,26.014285714285712,30.614285714285717,22.142857142857142,81.71428571428571,0.7857142857142857
1777,嘉義縣,Chiayi,2016_21,0.3725054545454546,1.6294763636363636,0.39472545454545455,28.871428571428574,33.67142857142857,25.157142857142862,79.42857142857143,1.457142857142857
1778,嘉義縣,Chiayi,2016_22,0.27264285714285713,1575.0960264550265,0.27264285714285713,30.500000000000004,34.60000000000001,27.685714285714287,74.71428571428571,0.028571428571428574
1779,嘉義縣,Chiayi,2016_23,0.144625,597.5991666666666,0.144625,27.800000000000004,31.928571428571427,24.757142857142856,82.28571428571429,14.657142857142857
1780,嘉義縣,Chiayi,2016_24,0.02975,0.08333333333333334,0.02975,28.8,33.18571428571428,25.771428571428572,79.71428571428571,12.333333333333334
1781,嘉義縣,Chiayi,2016_25,0.4347972883597883,497.8600661375661,0.4347972883597883,29.142857142857142,34.95714285714286,24.714285714285715,80.0,6.728571428571429
1782,嘉義縣,Chiayi,2016_26,0.45804945054945045,3.723629120879121,0.4284648351648352,29.72857142857143,35.99999999999999,25.371428571428574,79.85714285714286,10.433333333333334
1783,嘉義縣,Chiayi,2016_27,0.19004444444444443,1852.6576407407408,0.19004444444444443,28.78571428571429,33.88571428571429,25.414285714285715,81.28571428571429,14.028571428571428
1784,嘉義縣,Chiayi,2016_28,0.2991741626794258,88.34054641148322,0.2991741626794258,29.157142857142855,33.58571428571429,26.000000000000004,77.57142857142857,8.285714285714286
1785,嘉義縣,Chiayi,2016_29,0.49180003330003325,2272.1482524124026,0.46951215451215456,29.585714285714285,34.55714285714286,25.542857142857144,75.14285714285714,0.35714285714285715
1786,嘉義縣,Chiayi,2016_30,0.9346416666666666,822.3279799999998,0.9346416666666666,30.171428571428574,35.642857142857146,25.800000000000004,74.28571428571429,3.142857142857143
1787,嘉義縣,Chiayi,2016_31,1.188768416768417,281.46149928774923,1.188768416768417,29.5,34.471428571428575,25.842857142857145,80.85714285714286,3.2142857142857144
1788,嘉義縣,Chiayi,2016_32,0.8149408633033632,812.4752203837829,0.5380456252081253,28.914285714285715,33.785714285714285,25.928571428571427,82.85714285714286,9.771428571428572
1789,嘉義縣,Chiayi,2016_33,0.6552550262237763,241.26413030788652,0.6552550262237763,28.45714285714286,34.028571428571425,25.11428571428571,82.42857142857143,6.242857142857143
1790,嘉義縣,Chiayi,2016_34,0.6376497835497836,713.9880506493506,0.4266134199134199,29.814285714285713,34.9,26.585714285714285,80.57142857142857,5.8
1791,嘉義縣,Chiayi,2016_35,0.45750793650793653,558.4385119047618,0.45750793650793653,28.314285714285713,32.785714285714285,25.3,78.14285714285714,12.857142857142858
1792,嘉義縣,Chiayi,2016_36,0.10631465677179963,2273.5797055658627,0.10631465677179963,27.21428571428571,31.82857142857143,24.485714285714284,86.0,25.47142857142857
1793,嘉義縣,Chiayi,2016_37,0.3700895652173913,839.6775493645486,0.12008956521739131,28.0,32.528571428571425,24.97142857142857,83.28571428571429,8.571428571428571
1794,嘉義縣,Chiayi,2016_38,0.21022478036669212,3744.6420490387063,0.21022478036669212,27.657142857142855,32.97142857142857,24.071428571428573,79.0,0.35714285714285715
1795,嘉義縣,Chiayi,2016_39,0.14330666666666667,1667.6574600000004,0.14330666666666667,27.41428571428571,31.5,24.642857142857146,82.28571428571429,47.34285714285714
1796,嘉義縣,Chiayi,2016_40,0.3266772727272727,1228.5298393939393,0.3266772727272727,27.571428571428577,31.428571428571427,25.0,81.57142857142857,3.0
1797,嘉義縣,Chiayi,2016_41,0.22947905982905983,559.9045828834907,0.20811239316239316,26.071428571428573,30.52857142857143,22.87142857142857,81.85714285714286,0.3833333333333333
1798,嘉義縣,Chiayi,2016_42,0.09882091503267976,1639.0023411797354,0.09882091503267976,28.557142857142857,33.25714285714286,24.914285714285715,77.57142857142857,0.08333333333333333
1799,嘉義縣,Chiayi,2016_43,0.1497037037037037,1258.4109695767195,0.1154074074074074,27.8,32.614285714285714,24.314285714285717,79.57142857142857,0.0
1800,嘉義縣,Chiayi,2016_44,0.0,3380.5194805194806,0.0,23.95714285714286,29.828571428571426,20.357142857142858,73.42857142857143,0.0
1801,嘉義縣,Chiayi,2016_45,0.0240375,1539.0999264610389,0.0240375,23.685714285714283,29.042857142857144,19.957142857142856,75.42857142857143,0.0
1802,嘉義縣,Chiayi,2016_46,0.0,1799.4671994671996,0.0,24.72857142857143,31.071428571428573,20.557142857142857,79.57142857142857,0.028571428571428574
1803,嘉義縣,Chiayi,2016_47,0.08138571428571428,1647.3015682539685,0.05391428571428571,23.242857142857144,27.38571428571429,20.32857142857143,81.42857142857143,3.8333333333333335
1804,嘉義縣,Chiayi,2016_48,0.033775,500.06942499999997,0.033775,21.228571428571428,25.67142857142857,18.242857142857144,79.85714285714286,3.5833333333333335
1805,嘉義縣,Chiayi,2016_49,0.026121212121212118,467.61510389610396,0.026121212121212118,21.8,27.842857142857145,18.099999999999998,76.42857142857143,0.0
1806,嘉義縣,Chiayi,2016_50,0.0,2386.3636363636365,0.0,19.62857142857143,25.528571428571432,15.542857142857143,70.14285714285714,0.0
1807,嘉義縣,Chiayi,2016_51,0.0,1194.4444444444446,0.0,21.27142857142857,27.87142857142857,16.885714285714286,74.0,0.0
1808,嘉義縣,Chiayi,2016_52,0.0,1666.6666666666667,0.0,18.285714285714285,22.61428571428571,14.571428571428573,76.85714285714286,1.4285714285714286
1809,嘉義縣,Chiayi,2017_01,0.0,0.0,0.0,20.74285714285714,26.457142857142856,16.54285714285714,81.0,0.0
1810,嘉義縣,Chiayi,2017_02,0.22635999999999998,0.8190000000000002,0.22635999999999998,19.4,24.985714285714288,15.642857142857142,75.57142857142857,0.21666666666666667
1811,嘉義縣,Chiayi,2017_03,0.17360416666666667,695.1994583333334,0.17360416666666667,18.142857142857142,23.91428571428571,14.999999999999998,73.28571428571429,0.0
1812,嘉義縣,Chiayi,2017_04,0.0,0.0,0.0,17.342857142857145,24.157142857142862,13.3,68.42857142857143,0.0
1813,嘉義縣,Chiayi,2017_05,0.0,0.0,0.0,19.157142857142855,24.97142857142857,15.72857142857143,72.85714285714286,0.0
1814,嘉義縣,Chiayi,2017_06,0.0,0.0,0.0,16.7,21.214285714285715,13.728571428571428,67.85714285714286,0.0
1815,嘉義縣,Chiayi,2017_07,0.07692,222.66666222222221,0.07692,17.814285714285713,24.642857142857142,12.571428571428571,69.14285714285714,0.0
1816,嘉義縣,Chiayi,2017_08,0.0,0.0,0.0,19.58571428571429,24.58571428571429,16.0,78.0,0.16666666666666666
1817,嘉義縣,Chiayi,2017_09,0.0,0.0,0.0,18.071428571428573,23.714285714285715,13.671428571428573,72.28571428571429,0.028571428571428574
1818,嘉義縣,Chiayi,2017_10,0.022623529411764706,357.26540126050423,0.022623529411764706,19.47142857142857,23.914285714285715,16.04285714285714,81.85714285714286,1.6142857142857143
1819,嘉義縣,Chiayi,2017_11,0.20376809941520468,0.8090600584795322,0.20376809941520468,21.128571428571426,26.414285714285715,17.84285714285714,77.14285714285714,0.016666666666666666
1820,嘉義縣,Chiayi,2017_12,0.03846,1125.14705,0.03846,22.785714285714285,29.328571428571426,18.514285714285712,76.71428571428571,0.0
1821,嘉義縣,Chiayi,2017_13,0.0,1266.6666666666667,0.0,20.385714285714283,26.32857142857143,15.200000000000001,72.71428571428571,1.7142857142857142
1822,嘉義縣,Chiayi,2017_14,0.0,1553.030303030303,0.0,22.657142857142862,29.3,16.6,67.0,0.0
1823,嘉義縣,Chiayi,2017_15,0.05494285714285715,299.32118633540375,0.05494285714285715,24.628571428571426,29.38571428571429,20.814285714285713,78.14285714285714,7.0
1824,嘉義縣,Chiayi,2017_16,0.0,946.4285714285713,0.0,26.442857142857147,30.942857142857143,22.485714285714288,78.71428571428571,5.228571428571429
1825,嘉義縣,Chiayi,2017_17,0.1,376.1999510683761,0.1,22.914285714285715,27.885714285714283,19.17142857142857,76.71428571428571,2.185714285714286
1826,嘉義縣,Chiayi,2017_18,0.036980769230769234,1047.22222008547,0.036980769230769234,26.342857142857145,32.542857142857144,21.185714285714283,72.28571428571429,0.0
1827,嘉義縣,Chiayi,2017_19,0.0641,376.43874273504275,0.0641,28.085714285714285,33.75714285714286,23.928571428571427,73.71428571428571,0.0
1828,嘉義縣,Chiayi,2017_20,0.0,222.22222222222223,0.0,25.74285714285714,30.442857142857143,22.47142857142857,79.71428571428571,4.4714285714285715
1829,嘉義縣,Chiayi,2017_21,0.0,420.5128205128205,0.0,27.257142857142856,31.74285714285714,23.599999999999998,78.85714285714286,2.7142857142857144
1830,嘉義縣,Chiayi,2017_22,0.0,0.0,0.0,27.457142857142856,31.04285714285714,24.485714285714284,84.42857142857143,24.583333333333332
1831,嘉義縣,Chiayi,2017_23,0.047058823529411764,0.06535294117647059,0.047058823529411764,28.900000000000002,34.08571428571428,25.228571428571428,80.71428571428571,10.285714285714286
1832,嘉義縣,Chiayi,2017_24,0.0625,0.46875,0.0,28.500000000000004,32.3,25.057142857142857,77.85714285714286,42.285714285714285
1833,嘉義縣,Chiayi,2017_25,0.07630952380952381,340.27086834733893,0.07630952380952381,29.24285714285714,33.42857142857143,25.771428571428572,73.57142857142857,8.916666666666666
1834,嘉義縣,Chiayi,2017_26,0.0,363.6363636363636,0.06732727272727272,29.87142857142857,35.199999999999996,26.071428571428573,72.57142857142857,5.214285714285714
1835,嘉義縣,Chiayi,2017_27,0.0,400.0,0.0,28.257142857142856,34.414285714285704,24.371428571428574,80.85714285714286,34.0
1836,嘉義縣,Chiayi,2017_28,0.0,153.84615384615387,0.0,28.957142857142856,34.94285714285714,25.071428571428573,80.0,6.6000000000000005
1837,嘉義縣,Chiayi,2017_29,0.07692,747.6971872527472,0.13080571428571428,29.014285714285712,34.714285714285715,25.485714285714288,79.42857142857143,9.342857142857143
1838,嘉義縣,Chiayi,2017_30,0.0,363.6363636363636,0.0,29.5,34.31428571428571,26.242857142857144,78.57142857142857,7.12
1839,嘉義縣,Chiayi,2017_31,0.0,1201.923076923077,0.0,28.485714285714288,32.8,25.514285714285712,81.71428571428571,44.642857142857146
1840,嘉義縣,Chiayi,2017_32,0.0,0.0,0.0,30.642857142857142,34.271428571428565,27.571428571428577,73.0,2.142857142857143
1841,嘉義縣,Chiayi,2017_33,0.027000000000000003,1500.3845999999999,0.027000000000000003,30.328571428571426,34.714285714285715,26.214285714285715,72.42857142857143,0.0
1842,嘉義縣,Chiayi,2017_34,0.04273333333333333,417.31429946524065,0.04273333333333333,29.52857142857143,34.971428571428575,26.142857142857142,79.0,12.428571428571429
1843,嘉義縣,Chiayi,2017_35,0.0,0.0,0.0,28.999999999999996,33.48571428571429,25.857142857142858,80.0,18.37142857142857
1844,嘉義縣,Chiayi,2017_36,0.0,915.032679738562,0.0,29.5,34.31428571428572,26.357142857142858,77.57142857142857,0.3833333333333333
1845,嘉義縣,Chiayi,2017_37,0.048075,631.230155952381,0.048075,29.357142857142858,34.92857142857143,25.114285714285717,74.57142857142857,0.0
1846,嘉義縣,Chiayi,2017_38,0.05011428571428571,1182.6638825396826,0.05011428571428571,29.7,35.48571428571429,25.4,71.0,0.028571428571428574
1847,嘉義縣,Chiayi,2017_39,0.0256,1363.6506727272729,0.0256,29.771428571428572,35.714285714285715,25.900000000000002,77.28571428571429,6.885714285714285
1848,嘉義縣,Chiayi,2017_40,0.0,3727.272727272727,0.0,29.642857142857142,35.1,25.557142857142853,76.14285714285714,0.6857142857142857
1849,嘉義縣,Chiayi,2017_41,0.03769230769230769,769.5512820512821,0.03769230769230769,28.5,32.885714285714286,25.11428571428571,76.57142857142857,5.533333333333334
1850,嘉義縣,Chiayi,2017_42,0.0721125,1406.5265937499998,0.0721125,25.87142857142857,29.571428571428573,23.585714285714285,78.42857142857143,5.857142857142857
1851,嘉義縣,Chiayi,2017_43,0.09919444444444445,1667.2222222222222,0.09919444444444445,22.67142857142857,28.54285714285714,18.1,67.85714285714286,0.0
1852,嘉義縣,Chiayi,2017_44,0.0,1030.3030303030305,0.0,22.828571428571426,29.257142857142856,18.285714285714285,72.0,0.0
1853,嘉義縣,Chiayi,2017_45,0.0,1350.0,0.0,24.285714285714285,28.814285714285717,20.928571428571427,80.0,0.9285714285714286
1854,嘉義縣,Chiayi,2017_46,0.0,1125.0,0.0,24.228571428571428,29.428571428571427,21.128571428571426,81.0,0.35714285714285715
1855,嘉義縣,Chiayi,2017_47,0.17025246449456977,2193.871297531708,0.17025246449456977,21.285714285714285,26.428571428571434,18.342857142857145,73.14285714285714,0.0
1856,嘉義縣,Chiayi,2017_48,0.1468047619047619,939.7527139194138,0.1468047619047619,22.685714285714287,27.999999999999996,19.714285714285715,80.42857142857143,0.3
1857,嘉義縣,Chiayi,2017_49,0.0,1581.8181818181818,0.0,18.2,22.914285714285715,14.614285714285714,79.71428571428571,0.5285714285714286
1858,嘉義縣,Chiayi,2017_50,0.07603333333333334,1085.4166666666665,0.07603333333333334,18.77142857142857,24.37142857142857,14.228571428571428,81.85714285714286,0.0
1859,嘉義縣,Chiayi,2017_51,0.0,1880.9523809523812,0.0,17.114285714285717,22.357142857142858,13.285714285714286,73.57142857142857,0.0
1860,嘉義縣,Chiayi,2017_52,0.0,1666.6666666666667,0.0,19.47142857142857,25.62857142857143,15.042857142857141,77.14285714285714,0.0
1861,嘉義縣,Chiayi,2018_01,0.22054999999999997,1.25,0.14705,18.342857142857145,23.542857142857144,14.414285714285715,85.28571428571429,3.7142857142857144
1862,嘉義縣,Chiayi,2018_02,0.06060000000000001,0.1515,0.06060000000000001,14.328571428571427,20.228571428571424,10.814285714285715,78.71428571428571,6.357142857142857
1863,嘉義縣,Chiayi,2018_03,0.30768,1.31912,0.30768,19.057142857142857,24.285714285714285,14.700000000000001,82.85714285714286,0.0
1864,嘉義縣,Chiayi,2018_04,0.09546285714285714,154.41755956043957,0.1140057142857143,18.9,24.4,15.685714285714285,81.14285714285714,0.0
1865,嘉義縣,Chiayi,2018_05,0.2564,3.055533333333333,0.1923,14.557142857142859,18.22857142857143,11.92857142857143,85.14285714285714,1.3142857142857143
1866,嘉義縣,Chiayi,2018_06,0.30768,1.3205000000000002,0.1923,13.0,16.34285714285714,10.742857142857144,84.14285714285714,1.0714285714285714
1867,嘉義縣,Chiayi,2018_07,0.13735714285714287,1.020392857142857,0.13735714285714287,18.15714285714286,24.78571428571428,13.585714285714285,76.28571428571429,0.07142857142857142
1868,嘉義縣,Chiayi,2018_08,0.06867857142857144,357.35292857142855,0.06867857142857144,19.471428571428568,25.528571428571432,15.671428571428569,81.71428571428571,2.0833333333333335
1869,嘉義縣,Chiayi,2018_09,0.14285714285714285,364.2857142857143,0.14285714285714285,21.0,27.45714285714286,16.82857142857143,82.28571428571429,0.0
1870,嘉義縣,Chiayi,2018_10,0.0,1642.8571428571427,0.0,19.72857142857143,25.014285714285716,15.700000000000001,79.0,0.6666666666666666
1871,嘉義縣,Chiayi,2018_11,0.0,0.0,0.0,20.457142857142856,26.957142857142856,15.400000000000002,77.42857142857143,3.2142857142857144
1872,嘉義縣,Chiayi,2018_12,0.0240375,0.08332500000000001,0.0240375,20.38571428571429,26.5,14.842857142857143,74.0,0.7142857142857143
1873,嘉義縣,Chiayi,2018_13,0.336525,1.11505,0.336525,22.32857142857143,28.928571428571423,16.471428571428568,77.0,0.0
1874,嘉義縣,Chiayi,2018_14,0.0,1666.6666666666667,0.0,23.514285714285712,28.800000000000004,19.357142857142858,72.71428571428571,0.0
1875,嘉義縣,Chiayi,2018_15,0.14716836734693878,701.2054544027402,0.10465306122448981,24.771428571428572,31.599999999999998,18.685714285714283,72.85714285714286,0.0
1876,嘉義縣,Chiayi,2018_16,0.02136666666666667,700.9287675213676,0.02136666666666667,23.357142857142858,28.699999999999996,18.985714285714288,77.71428571428571,1.25
1877,嘉義縣,Chiayi,2018_17,0.26922,979.1546672727272,0.17307,26.214285714285715,31.585714285714282,22.114285714285717,76.14285714285714,0.04285714285714286
1878,嘉義縣,Chiayi,2018_18,0.0,1614.4522144522145,0.0,27.32857142857143,32.457142857142856,22.928571428571427,75.14285714285714,0.0
1879,嘉義縣,Chiayi,2018_19,0.0,611.1111111111112,0.0,26.928571428571423,31.61428571428571,23.0,78.0,6.285714285714286
1880,嘉義縣,Chiayi,2018_20,0.035611111111111114,694.6127777777779,0.035611111111111114,28.628571428571426,33.44285714285714,23.714285714285715,76.71428571428571,0.35714285714285715
1881,嘉義縣,Chiayi,2018_21,0.0478375,1416.8583666666668,0.0478375,29.21428571428571,34.25714285714285,25.314285714285717,74.57142857142857,0.0
1882,嘉義縣,Chiayi,2018_22,0.21428571428571427,834.047619047619,0.21428571428571427,29.885714285714283,35.07142857142857,25.17142857142857,74.14285714285714,0.0
1883,嘉義縣,Chiayi,2018_23,0.025242424242424243,431.47354901960784,0.025242424242424243,29.657142857142855,36.18571428571428,24.82857142857143,75.0,0.08333333333333333
1884,嘉義縣,Chiayi,2018_24,0.2057820512820513,495.3454034798535,0.19847820512820513,28.285714285714285,33.07142857142857,25.057142857142857,79.85714285714286,21.285714285714285
1885,嘉義縣,Chiayi,2018_25,0.05109,0.23684000000000002,0.05109,27.300000000000004,30.842857142857145,24.97142857142857,84.0,36.51428571428571
1886,嘉義縣,Chiayi,2018_26,0.50639,1135.2100133333333,0.50639,28.52857142857143,34.114285714285714,24.357142857142858,79.28571428571429,3.3000000000000003
1887,嘉義縣,Chiayi,2018_27,0.29451208791208794,756.8289131868132,0.15745604395604396,28.085714285714285,31.985714285714284,25.342857142857145,79.14285714285714,29.142857142857142
1888,嘉義縣,Chiayi,2018_28,0.07478042328042328,288.0162017195767,0.07478042328042328,28.857142857142858,34.128571428571426,24.95714285714286,79.42857142857143,9.171428571428573
1889,嘉義縣,Chiayi,2018_29,0.3680111111111111,650.0556972222222,0.27898333333333336,29.7,35.32857142857143,25.885714285714283,77.0,2.7142857142857144
1890,嘉義縣,Chiayi,2018_30,1.2377816666666666,458.28113715686277,0.532675,28.75714285714285,34.42857142857143,25.400000000000002,81.0,11.957142857142857
1891,嘉義縣,Chiayi,2018_31,1.2082,204.45453333333333,0.6482,30.171428571428574,34.91428571428571,26.742857142857144,74.0,1.457142857142857
1892,嘉義縣,Chiayi,2018_32,4.956643382352941,96.88822331154687,2.0838123638344226,29.52857142857143,34.58571428571429,25.814285714285713,73.42857142857143,2.6999999999999997
1893,嘉義縣,Chiayi,2018_33,1.527645418647257,108.42254946524065,0.981384253069915,29.057142857142853,33.25714285714285,25.971428571428568,75.14285714285714,10.87142857142857
1894,嘉義縣,Chiayi,2018_34,0.533553613053613,1819.8397925407926,0.1839172494172494,26.928571428571427,31.599999999999994,24.428571428571427,85.42857142857143,96.71428571428571
1895,嘉義縣,Chiayi,2018_35,2.3031990105132962,266.1086901669759,0.966887554112554,26.6,29.55714285714286,24.5,80.57142857142857,14.333333333333334
1896,嘉義縣,Chiayi,2018_36,1.0581341575091574,113.67620993589742,0.6138960622710623,28.24285714285714,33.81428571428572,24.842857142857145,80.28571428571429,16.0
1897,嘉義縣,Chiayi,2018_37,0.5367234060290783,1.6841911681339201,0.3696620398159264,28.128571428571426,32.142857142857146,25.285714285714285,81.14285714285714,0.4
1898,嘉義縣,Chiayi,2018_38,1.0313116819827346,163.01359530771376,0.6394360206070732,28.942857142857143,33.67142857142857,25.52857142857143,77.14285714285714,0.5285714285714286
1899,嘉義縣,Chiayi,2018_39,0.23152916666666665,334.69033333333334,0.23152916666666665,27.357142857142854,32.31428571428571,23.75714285714286,73.28571428571429,0.0
1900,嘉義縣,Chiayi,2018_40,0.6816746031746032,665.2572714285715,0.48786626984126985,25.114285714285717,31.24285714285714,20.557142857142857,70.0,0.0
1901,嘉義縣,Chiayi,2018_41,0.2805388888888889,481.5735856125356,0.2651037037037037,25.22857142857143,30.58571428571429,21.785714285714285,77.57142857142857,0.2857142857142857
1902,嘉義縣,Chiayi,2018_42,0.5246201923076923,442.5714409722222,0.43781810897435897,25.071428571428577,31.15714285714285,21.414285714285715,77.71428571428571,1.0
1903,嘉義縣,Chiayi,2018_43,0.18098416666666667,651.0120738888888,0.18098416666666667,24.599999999999998,31.071428571428573,20.199999999999996,76.57142857142857,0.0
1904,嘉義縣,Chiayi,2018_44,0.13333333333333333,844.8888444444444,0.13333333333333333,22.042857142857144,28.214285714285715,17.87142857142857,74.85714285714286,0.21666666666666667
1905,嘉義縣,Chiayi,2018_45,0.32475682261208577,547.6251910331384,0.2414605263157895,24.842857142857138,30.785714285714285,21.37142857142857,83.14285714285714,0.0
1906,嘉義縣,Chiayi,2018_46,0.20663545454545457,523.9317613636364,0.1702718181818182,23.542857142857144,29.14285714285714,19.685714285714287,79.71428571428571,0.0
1907,嘉義縣,Chiayi,2018_47,0.7042205128205128,1496.294298974359,0.6242205128205128,22.642857142857142,28.94285714285714,18.12857142857143,75.85714285714286,0.0
1908,嘉義縣,Chiayi,2018_48,0.0,857.1428571428571,0.0,21.45714285714286,26.357142857142858,17.7,79.28571428571429,1.0714285714285714
1909,嘉義縣,Chiayi,2018_49,0.047599999999999996,1879.8412507936507,0.047599999999999996,22.614285714285717,29.37142857142857,17.614285714285717,74.0,0.0
1910,嘉義縣,Chiayi,2018_50,0.10643333333333334,1524.3318857142858,0.10643333333333334,20.457142857142856,25.52857142857143,16.9,76.0,0.0
1911,嘉義縣,Chiayi,2018_51,0.24036825396825393,1203.2994492424243,0.13719365079365078,20.142857142857142,27.728571428571428,14.5,74.0,0.0
1912,嘉義縣,Chiayi,2018_52,0.22946666666666665,3007.238066666667,0.22946666666666665,20.37142857142857,26.32857142857143,17.242857142857144,75.57142857142857,0.0
1913,嘉義縣,Chiayi,2019_01,0.07933333333333333,1.1904761904761905,0.07933333333333333,19.5,25.185714285714283,15.214285714285714,78.85714285714286,0.0
1914,嘉義縣,Chiayi,2019_02,0.11818181818181818,0.845959595959596,0.11818181818181818,21.314285714285717,27.47142857142858,17.857142857142858,79.71428571428571,0.0
1915,嘉義縣,Chiayi,2019_03,0.21742857142857144,287.8188214285714,0.21742857142857144,18.985714285714284,24.042857142857144,16.128571428571426,79.0,0.5
1916,嘉義縣,Chiayi,2019_04,0.11428571428571428,0.8162857142857144,0.11428571428571428,16.88571428571429,23.071428571428573,12.571428571428571,75.28571428571429,0.21428571428571427
1917,嘉義縣,Chiayi,2019_05,0.09615,1500.625,0.09615,18.557142857142857,25.900000000000002,13.6,71.28571428571429,0.0
1918,嘉義縣,Chiayi,2019_06,X,X,X,21.58571428571429,28.88571428571429,16.885714285714286,74.42857142857143,0.0
1919,嘉義縣,Chiayi,2019_07,0.09122142857142856,260.98344749536176,0.09122142857142856,21.428571428571427,28.585714285714285,17.02857142857143,73.71428571428571,0.0
1920,嘉義縣,Chiayi,2019_08,0.1420032051282051,705.7197293447293,0.09269551282051282,21.671428571428574,27.699999999999996,18.057142857142857,76.57142857142857,0.9285714285714286
1921,嘉義縣,Chiayi,2019_09,0.36606249999999996,835.1324583333333,0.260125,21.071428571428573,26.75714285714286,17.599999999999998,76.71428571428571,0.21428571428571427
1922,嘉義縣,Chiayi,2019_10,0.1920638888888889,1.2089444444444444,0.12445972222222224,19.771428571428572,25.742857142857144,16.157142857142855,80.71428571428571,10.200000000000001
1923,嘉義縣,Chiayi,2019_11,0.45799251700680266,275.4624120181406,0.2590687074829932,20.657142857142855,25.47142857142857,17.385714285714283,74.85714285714286,1.9285714285714286
1924,嘉義縣,Chiayi,2019_12,0.15228061224489794,490.33016210575136,0.1306312615955473,22.857142857142858,28.599999999999998,18.52857142857143,76.57142857142857,0.42857142857142855
1925,嘉義縣,Chiayi,2019_13,0.11668518518518518,1112.363737037037,0.11668518518518518,22.585714285714285,27.47142857142857,18.27142857142857,78.57142857142857,2.857142857142857
1926,嘉義縣,Chiayi,2019_14,0.311452380952381,796.5244603174602,0.311452380952381,22.15714285714285,27.67142857142857,18.414285714285715,77.42857142857143,0.0
1927,嘉義縣,Chiayi,2019_15,0.305409126984127,501.9354817460317,0.26837208994709,25.485714285714284,31.471428571428568,20.557142857142857,72.71428571428571,0.35714285714285715
1928,嘉義縣,Chiayi,2019_16,0.6985732600732601,490.9794623015873,0.27711172161172165,24.357142857142858,29.728571428571428,21.12857142857143,77.28571428571429,11.0
1929,嘉義縣,Chiayi,2019_17,0.4994154558404558,2.629480698005698,0.4303171652421653,27.285714285714285,32.457142857142856,22.814285714285713,74.42857142857143,0.7857142857142857
1930,嘉義縣,Chiayi,2019_18,0.5274114080364081,408.5866152319902,0.5250959318459318,25.228571428571428,30.04285714285714,21.757142857142856,76.85714285714286,6.142857142857143
1931,嘉義縣,Chiayi,2019_19,0.5946698412698412,669.9887587301587,0.5502253968253968,23.814285714285713,28.171428571428574,20.942857142857143,81.71428571428571,5.5
1932,嘉義縣,Chiayi,2019_20,0.8622091617933724,512.0287628743575,0.40210882509303564,28.28571428571428,32.74285714285714,24.342857142857145,75.0,7.642857142857143
1933,嘉義縣,Chiayi,2019_21,0.5886018518518519,3.4295694444444447,0.32708333333333334,26.257142857142856,30.228571428571428,23.357142857142858,77.28571428571429,14.0
1934,嘉義縣,Chiayi,2019_22,0.6758,1678.1851666666669,0.4758,26.916666666666668,31.883333333333336,23.349999999999998,76.33333333333333,1.1166666666666667
1935,新北市,New Taipei,2012_01,2.1933333333333334,1075.1544166666665,1.3266666666666667,14.457142857142856,16.74285714285714,12.885714285714286,80.71428571428571,10.666666666666666
