,County_EN,Year_Week,Temperature,RH,T Max,T Min,Precp
506,Miaoli,2014_16,23.342857142857145,79.85714285714286,27.314285714285713,19.914285714285715,0.0
507,Miaoli,2014_17,22.628571428571433,87.28571428571429,26.0,20.357142857142858,5.285714285714286
508,Miaoli,2014_18,22.7,82.42857142857143,26.328571428571426,20.0,4.357142857142857
509,Miaoli,2014_19,21.599999999999998,90.71428571428571,24.11428571428571,19.314285714285713,9.214285714285714
510,Miaoli,2014_20,26.942857142857147,81.42857142857143,31.74285714285714,23.54285714285714,17.714285714285715
511,Miaoli,2014_21,25.414285714285715,89.71428571428571,28.457142857142856,23.228571428571428,23.0
512,Miaoli,2014_22,27.52857142857143,87.85714285714286,30.8,25.37142857142857,4.571428571428571
513,Miaoli,2014_23,27.199999999999996,86.57142857142857,30.97142857142857,24.599999999999998,22.214285714285715
514,Miaoli,2014_24,26.342857142857138,85.28571428571429,30.128571428571433,24.157142857142855,0.6428571428571429
515,Miaoli,2014_25,28.771428571428572,82.85714285714286,31.828571428571426,26.442857142857143,0.21428571428571427
516,Miaoli,2014_26,29.300000000000004,81.0,32.957142857142856,26.685714285714287,1.9285714285714286
517,Miaoli,2014_27,29.542857142857144,80.57142857142857,32.785714285714285,26.74285714285714,1.2857142857142858
518,Miaoli,2014_28,30.457142857142856,77.42857142857143,34.142857142857146,27.5,0.14285714285714285
519,Miaoli,2014_29,30.17142857142857,77.0,33.8,27.314285714285717,0.0
520,Miaoli,2014_30,29.699999999999996,74.71428571428571,34.128571428571426,26.54285714285714,3.9285714285714284
521,Miaoli,2014_31,30.32857142857143,76.71428571428571,34.042857142857144,27.414285714285715,0.0
522,Miaoli,2014_32,29.814285714285713,79.0,33.04,27.040000000000003,2.0
523,Miaoli,2014_33,29.814285714285717,76.28571428571429,33.339999999999996,26.759999999999998,31.785714285714285
524,Miaoli,2014_34,28.542857142857144,77.71428571428571,32.285714285714285,25.11428571428571,3.357142857142857
525,Miaoli,2014_35,29.04285714285714,80.28571428571429,32.285714285714285,25.842857142857145,0.07142857142857142
526,Miaoli,2014_36,28.957142857142856,77.42857142857143,32.916666666666664,25.28333333333333,0.0
527,Miaoli,2014_37,29.28571428571428,78.14285714285714,32.628571428571426,26.171428571428574,0.0
528,Miaoli,2014_38,30.099999999999998,75.57142857142857,35.01428571428572,25.985714285714284,0.0
529,Miaoli,2014_39,27.557142857142857,83.57142857142857,30.47142857142857,25.057142857142857,10.785714285714286
530,Miaoli,2014_40,26.371428571428574,74.42857142857143,30.17142857142857,23.385714285714283,0.0
531,Miaoli,2014_41,24.642857142857142,72.71428571428571,27.857142857142858,22.728571428571428,8.285714285714286
532,Miaoli,2014_42,22.75714285714286,67.14285714285714,27.557142857142857,18.542857142857144,0.0
533,Miaoli,2014_43,23.72857142857143,79.57142857142857,28.485714285714288,20.24285714285714,0.0
534,Miaoli,2014_44,24.185714285714287,80.85714285714286,28.514285714285712,20.75714285714286,0.0
535,Miaoli,2014_45,21.828571428571426,71.0,25.914285714285715,18.32857142857143,0.0
536,Miaoli,2014_46,21.099999999999998,76.71428571428571,24.657142857142855,18.657142857142862,0.14285714285714285
537,Miaoli,2014_47,20.814285714285717,79.42857142857143,25.17142857142857,17.27142857142857,0.0
538,Miaoli,2014_48,22.257142857142856,86.28571428571429,26.514285714285716,19.0,0.0
539,Miaoli,2014_49,17.514285714285712,75.85714285714286,21.75714285714286,14.742857142857144,4.785714285714286
540,Miaoli,2014_50,17.085714285714285,78.57142857142857,20.257142857142856,14.614285714285716,0.0
541,Miaoli,2014_51,15.185714285714285,71.71428571428571,18.428571428571427,12.457142857142857,0.5714285714285714
542,Miaoli,2014_52,15.614285714285716,76.0,19.157142857142855,12.3,1.8571428571428572
543,Miaoli,2014_53,13.842857142857143,72.14285714285714,19.014285714285712,9.100000000000001,0.7142857142857143
544,Miaoli,2015_01,15.885714285714286,74.42857142857143,20.585714285714285,11.971428571428572,0.0
545,Miaoli,2015_02,16.128571428571426,74.28571428571429,20.25714285714286,13.0,2.7857142857142856
546,Miaoli,2015_03,14.914285714285715,72.57142857142857,20.17142857142857,9.857142857142858,0.07142857142857142
547,Miaoli,2015_04,16.271428571428572,83.71428571428571,19.75714285714286,13.942857142857141,0.14285714285714285
548,Miaoli,2015_05,14.357142857142858,82.28571428571429,17.68,11.66,0.07142857142857142
549,Miaoli,2015_06,13.942857142857141,69.71428571428571,18.983333333333334,9.066666666666668,0.0
550,Miaoli,2015_07,17.499999999999996,81.71428571428571,23.21428571428571,12.985714285714284,4.214285714285714
551,Miaoli,2015_08,17.9,93.71428571428571,22.057142857142853,15.857142857142858,0.7142857142857143
552,Miaoli,2015_09,15.814285714285715,85.42857142857143,18.814285714285713,13.685714285714287,0.7142857142857143
553,Miaoli,2015_10,16.0,87.42857142857143,19.457142857142856,13.028571428571428,5.0
554,Miaoli,2015_11,21.971428571428568,88.71428571428571,26.571428571428573,19.514285714285712,0.0
555,Miaoli,2015_12,17.528571428571432,85.28571428571429,19.833333333333332,14.733333333333333,6.642857142857143
556,Miaoli,2015_13,24.11428571428571,83.42857142857143,28.614285714285717,20.085714285714285,0.0
557,Miaoli,2015_14,19.542857142857144,86.42857142857143,22.32857142857143,9.528571428571427,5.857142857142857
558,Miaoli,2015_15,20.314285714285713,76.85714285714286,24.61428571428571,15.357142857142858,0.14285714285714285
559,Miaoli,2015_16,23.142857142857146,78.28571428571429,27.785714285714285,19.514285714285716,3.7857142857142856
560,Miaoli,2015_17,24.628571428571426,85.28571428571429,28.2,21.6,0.0
561,Miaoli,2015_18,24.442857142857143,88.85714285714286,27.25714285714286,21.814285714285717,7.642857142857143
562,Miaoli,2015_19,26.02857142857142,83.71428571428571,29.5,23.185714285714283,6.214285714285714
563,Miaoli,2015_20,25.52857142857143,83.42857142857143,28.571428571428573,22.814285714285717,25.285714285714285
564,Miaoli,2015_21,26.771428571428572,86.42857142857143,29.885714285714283,24.314285714285717,21.214285714285715
565,Miaoli,2015_22,28.114285714285717,83.14285714285714,31.785714285714285,25.21428571428571,4.142857142857143
566,Miaoli,2015_23,29.528571428571432,75.85714285714286,32.99999999999999,26.385714285714283,0.0
567,Miaoli,2015_24,29.800000000000004,76.85714285714286,33.442857142857136,26.771428571428572,0.0
568,Miaoli,2015_25,29.5,79.42857142857143,33.528571428571425,26.914285714285718,14.928571428571429
569,Miaoli,2015_26,30.599999999999998,72.85714285714286,33.871428571428574,28.228571428571428,0.0
570,Miaoli,2015_27,28.87142857142857,85.0,31.928571428571438,26.442857142857143,6.214285714285714
571,Miaoli,2015_28,29.27142857142857,80.71428571428571,32.45714285714286,26.800000000000004,0.0
572,Miaoli,2015_29,29.25714285714286,71.14285714285714,33.714285714285715,25.771428571428572,3.857142857142857
573,Miaoli,2015_30,28.514285714285712,75.28571428571429,32.86666666666667,25.450000000000003,0.07142857142857142
574,Miaoli,2015_31,28.214285714285715,78.0,32.31428571428571,25.08571428571429,5.285714285714286
575,Miaoli,2015_32,28.9,76.57142857142857,33.142857142857146,25.871428571428574,0.8571428571428571
576,Miaoli,2015_33,29.37142857142857,74.0,33.31428571428571,25.457142857142856,3.142857142857143
577,Miaoli,2015_34,26.942857142857143,87.71428571428571,30.185714285714283,24.7,9.857142857142858
578,Miaoli,2015_35,26.857142857142858,87.0,30.357142857142858,24.285714285714285,10.785714285714286
579,Miaoli,2015_36,26.342857142857138,75.85714285714286,30.714285714285715,22.442857142857143,18.5
580,Miaoli,2015_37,26.814285714285717,72.28571428571429,31.700000000000006,22.957142857142856,1.0
581,Miaoli,2015_38,27.214285714285715,77.14285714285714,30.928571428571427,24.328571428571426,0.0
582,Miaoli,2015_39,26.45714285714286,88.42857142857143,29.62857142857143,24.142857142857142,8.285714285714286
583,Miaoli,2015_40,26.157142857142855,83.28571428571429,29.014285714285712,23.957142857142856,12.5
584,Miaoli,2015_41,23.4,65.85714285714286,27.442857142857147,20.385714285714283,0.0
585,Miaoli,2015_42,25.428571428571427,74.71428571428571,28.985714285714288,22.87142857142857,0.0
586,Miaoli,2015_43,24.47142857142857,82.14285714285714,28.442857142857147,21.485714285714288,0.0
587,Miaoli,2015_44,23.95714285714286,83.0,27.199999999999996,21.328571428571426,0.0
588,Miaoli,2015_45,23.6,83.57142857142857,27.314285714285713,21.114285714285717,0.0
589,Miaoli,2015_46,24.342857142857145,84.28571428571429,29.41428571428571,20.58571428571429,0.6428571428571429
590,Miaoli,2015_47,20.285714285714285,72.28571428571429,24.26666666666667,17.533333333333335,0.0
591,Miaoli,2015_48,20.32857142857143,77.71428571428571,24.214285714285715,17.114285714285717,0.21428571428571427
592,Miaoli,2015_49,19.128571428571426,83.14285714285714,22.457142857142856,16.842857142857145,8.285714285714286
593,Miaoli,2015_50,16.571428571428573,74.57142857142857,20.099999999999998,13.257142857142856,0.0
594,Miaoli,2015_51,19.057142857142853,90.42857142857143,22.728571428571428,16.585714285714285,0.9285714285714286
595,Miaoli,2015_52,17.128571428571426,79.85714285714286,20.071428571428573,15.285714285714286,2.2857142857142856
596,Miaoli,2016_01,18.17142857142857,89.42857142857143,20.7,16.757142857142856,7.5
597,Miaoli,2016_02,16.0,88.28571428571429,18.942857142857143,13.828571428571431,7.357142857142857
598,Miaoli,2016_03,14.37142857142857,87.28571428571429,16.928571428571427,12.214285714285714,17.785714285714285
599,Miaoli,2016_04,12.557142857142859,84.57142857142857,15.5,9.942857142857141,9.5
600,Miaoli,2016_05,13.685714285714283,85.14285714285714,16.242857142857144,11.885714285714286,2.2142857142857144
601,Miaoli,2016_06,15.57142857142857,75.57142857142857,21.52857142857143,10.542857142857143,0.5
602,Miaoli,2016_07,13.72857142857143,83.0,16.385714285714286,11.214285714285714,3.142857142857143
603,Miaoli,2016_08,14.485714285714286,84.71428571428571,16.242857142857144,13.1,1.2142857142857142
604,Miaoli,2016_09,16.82857142857143,77.85714285714286,21.72857142857143,12.485714285714286,0.0
605,Miaoli,2016_10,16.357142857142858,93.14285714285714,19.728571428571428,14.314285714285717,10.642857142857142
606,Miaoli,2016_11,16.785714285714285,94.0,19.1,14.9,17.857142857142858
607,Miaoli,2016_12,15.257142857142856,88.57142857142857,17.685714285714287,13.357142857142858,11.285714285714286
608,Miaoli,2016_13,18.12857142857143,77.0,22.542857142857144,14.314285714285713,0.0
609,Miaoli,2016_14,23.4,89.57142857142857,27.985714285714288,20.357142857142858,0.0
610,Miaoli,2016_15,21.87142857142857,93.14285714285714,25.685714285714287,19.071428571428573,21.357142857142858
611,Miaoli,2016_16,23.814285714285713,88.42857142857143,28.257142857142856,20.457142857142856,2.357142857142857
612,Miaoli,2016_17,24.028571428571432,82.14285714285714,27.85714285714286,21.342857142857138,9.214285714285714
613,Miaoli,2016_18,26.5,85.71428571428571,29.957142857142856,23.45714285714286,1.7857142857142858
614,Miaoli,2016_19,26.414285714285715,82.85714285714286,30.057142857142857,22.857142857142858,10.214285714285714
615,Miaoli,2016_20,23.742857142857144,85.57142857142857,26.21428571428571,21.485714285714288,4.714285714285714
616,Miaoli,2016_21,27.357142857142858,86.28571428571429,30.65714285714285,24.67142857142857,4.142857142857143
617,Miaoli,2016_22,30.300000000000004,75.28571428571429,34.1,27.82857142857143,0.42857142857142855
618,Miaoli,2016_23,27.47142857142857,84.71428571428571,30.871428571428567,24.97142857142857,5.571428571428571
619,Miaoli,2016_24,29.21428571428572,76.0,33.04,25.979999999999997,15.785714285714286
620,Miaoli,2016_25,30.000000000000004,76.85714285714286,33.04285714285714,26.685714285714287,0.0
621,Miaoli,2016_26,29.499999999999996,79.85714285714286,33.34285714285715,26.12857142857143,12.928571428571429
622,Miaoli,2016_27,29.185714285714283,79.28571428571429,33.01428571428571,25.842857142857145,0.5
623,Miaoli,2016_28,30.87142857142857,67.57142857142857,35.08571428571428,27.942857142857147,0.0
624,Miaoli,2016_29,29.871428571428574,73.0,34.07142857142857,26.357142857142854,0.0
625,Miaoli,2016_30,30.114285714285717,73.85714285714286,33.68571428571429,27.37142857142857,0.0
626,Miaoli,2016_31,29.571428571428573,78.42857142857143,33.614285714285714,26.72857142857143,3.5714285714285716
627,Miaoli,2016_32,28.4,85.14285714285714,31.7,25.97142857142857,7.928571428571429
628,Miaoli,2016_33,28.685714285714287,81.71428571428571,32.42857142857143,25.485714285714288,4.285714285714286
629,Miaoli,2016_34,29.157142857142855,80.0,32.540000000000006,25.880000000000003,1.5
630,Miaoli,2016_35,27.757142857142856,73.14285714285714,31.214285714285715,24.885714285714283,1.0714285714285714
631,Miaoli,2016_36,28.285714285714285,80.42857142857143,31.8,25.942857142857143,3.2857142857142856
632,Miaoli,2016_37,27.557142857142857,82.71428571428571,31.24285714285714,24.985714285714288,6.571428571428571
633,Miaoli,2016_38,26.742857142857144,72.85714285714286,30.7,23.571428571428573,0.7142857142857143
634,Miaoli,2016_39,27.228571428571428,84.71428571428571,31.228571428571428,24.5,11.142857142857142
635,Miaoli,2016_40,27.0,83.28571428571429,31.042857142857144,24.17142857142857,1.2142857142857142
636,Miaoli,2016_41,24.95714285714286,83.85714285714286,27.800000000000004,23.32857142857143,0.14285714285714285
637,Miaoli,2016_42,28.02857142857143,79.85714285714286,32.74285714285715,24.485714285714284,0.0
638,Miaoli,2016_43,26.38571428571429,83.85714285714286,30.400000000000002,23.52857142857143,0.0
639,Miaoli,2016_44,22.82857142857143,72.0,26.55714285714286,20.04285714285714,0.0
640,Miaoli,2016_45,22.028571428571432,80.57142857142857,25.87142857142857,19.271428571428572,0.42857142857142855
641,Miaoli,2016_46,23.757142857142856,84.57142857142857,28.7,20.285714285714285,0.07142857142857142
642,Miaoli,2016_47,21.714285714285715,85.42857142857143,25.58571428571429,19.45714285714286,14.714285714285714
643,Miaoli,2016_48,20.485714285714288,78.42857142857143,23.62857142857143,18.500000000000004,1.9285714285714286
644,Miaoli,2016_49,20.885714285714283,76.57142857142857,24.514285714285716,18.042857142857144,0.0
645,Miaoli,2016_50,18.057142857142853,72.14285714285714,21.88571428571429,15.228571428571428,0.0
646,Miaoli,2016_51,19.97142857142857,77.85714285714286,25.12857142857143,16.271428571428572,0.21428571428571427
647,Miaoli,2016_52,17.557142857142857,78.42857142857143,21.657142857142855,14.3,0.5714285714285714
648,Miaoli,2017_01,20.2,88.57142857142857,23.87142857142857,17.32857142857143,0.0
649,Miaoli,2017_02,17.857142857142854,79.71428571428571,22.05714285714286,15.057142857142859,2.9285714285714284
650,Miaoli,2017_03,16.314285714285713,79.28571428571429,19.800000000000004,14.314285714285713,0.0
651,Miaoli,2017_04,15.616666666666667,71.0,20.814285714285713,12.985714285714286,0.0
652,Miaoli,2017_05,,80.71428571428571,26.61428571428571,15.514285714285716,0.0
653,Miaoli,2017_06,13.966666666666667,67.85714285714286,18.857142857142858,12.642857142857144,0.14285714285714285
654,Miaoli,2017_07,16.585714285714285,68.28571428571429,21.785714285714285,12.228571428571428,0.0
655,Miaoli,2017_08,16.071428571428573,85.57142857142857,20.04285714285714,13.157142857142858,8.214285714285714
656,Miaoli,2017_09,15.15714285714286,74.71428571428571,17.87142857142857,12.442857142857141,1.4285714285714286
657,Miaoli,2017_10,16.22857142857143,82.71428571428571,19.457142857142856,13.414285714285713,5.785714285714286
658,Miaoli,2017_11,17.12857142857143,83.28571428571429,19.599999999999998,15.02857142857143,3.142857142857143
659,Miaoli,2017_12,19.114285714285717,83.0,23.485714285714288,16.17142857142857,3.5714285714285716
660,Miaoli,2017_13,17.72857142857143,72.85714285714286,23.0,13.328571428571431,6.285714285714286
661,Miaoli,2017_14,20.82857142857143,68.0,25.7,15.785714285714283,0.7857142857142857
662,Miaoli,2017_15,22.314285714285717,80.28571428571429,26.571428571428573,18.61428571428571,8.928571428571429
663,Miaoli,2017_16,24.24285714285714,83.0,28.185714285714287,21.157142857142855,5.928571428571429
664,Miaoli,2017_17,20.47142857142857,75.28571428571429,24.45714285714286,16.95714285714286,2.5714285714285716
665,Miaoli,2017_18,24.414285714285715,77.85714285714286,28.485714285714288,20.614285714285717,0.0
666,Miaoli,2017_19,25.914285714285715,80.85714285714286,29.514285714285712,22.714285714285715,2.5
667,Miaoli,2017_20,24.171428571428574,81.71428571428571,27.77142857142857,21.057142857142857,10.785714285714286
668,Miaoli,2017_21,24.814285714285713,79.71428571428571,28.157142857142855,21.642857142857142,3.9285714285714284
669,Miaoli,2017_22,26.414285714285715,83.14285714285714,29.91428571428571,23.785714285714285,13.642857142857142
670,Miaoli,2017_23,27.6,85.28571428571429,30.485714285714288,24.900000000000002,7.785714285714286
671,Miaoli,2017_24,25.98571428571429,88.0,28.985714285714284,23.7,68.28571428571429
672,Miaoli,2017_25,28.285714285714285,74.71428571428571,31.8,25.642857142857142,7.785714285714286
673,Miaoli,2017_26,29.11428571428571,75.14285714285714,32.7,26.371428571428574,2.7857142857142856
674,Miaoli,2017_27,27.75714285714286,79.71428571428571,32.371428571428574,24.285714285714285,2.7142857142857144
675,Miaoli,2017_28,29.342857142857145,75.71428571428571,32.82857142857143,26.0,0.0
676,Miaoli,2017_29,29.300000000000004,75.85714285714286,32.74285714285715,26.12857142857143,0.0
677,Miaoli,2017_30,29.814285714285717,74.28571428571429,33.7,26.95714285714286,6.0
678,Miaoli,2017_31,28.928571428571427,77.85714285714286,32.1,25.942857142857143,4.642857142857143
679,Miaoli,2017_32,30.78571428571428,69.28571428571429,34.371428571428574,28.37142857142857,0.0
680,Miaoli,2017_33,29.628571428571426,73.57142857142857,32.828571428571436,26.342857142857145,0.0
681,Miaoli,2017_34,29.099999999999994,78.85714285714286,32.68571428571429,26.04285714285714,2.4285714285714284
682,Miaoli,2017_35,29.24285714285714,72.28571428571429,33.77142857142857,25.742857142857144,2.142857142857143
683,Miaoli,2017_36,28.52857142857143,82.14285714285714,31.54285714285714,25.814285714285717,3.0714285714285716
684,Miaoli,2017_37,28.142857142857142,74.57142857142857,31.5,24.8,0.0
685,Miaoli,2017_38,27.957142857142856,75.0,32.199999999999996,24.37142857142857,0.0
686,Miaoli,2017_39,29.114285714285717,76.0,32.7,25.885714285714283,0.0
687,Miaoli,2017_40,28.842857142857145,73.28571428571429,33.128571428571426,25.928571428571434,0.0
688,Miaoli,2017_41,28.128571428571426,74.85714285714286,32.39999999999999,24.985714285714288,1.9285714285714286
689,Miaoli,2017_42,24.614285714285717,83.85714285714286,26.571428571428573,22.857142857142858,1.2857142857142858
690,Miaoli,2017_43,22.400000000000002,64.28571428571429,26.057142857142853,19.542857142857144,0.0
691,Miaoli,2017_44,21.74285714285714,72.28571428571429,25.14285714285714,19.014285714285712,0.21428571428571427
692,Miaoli,2017_45,23.428571428571427,79.28571428571429,26.85714285714286,20.8,0.0
693,Miaoli,2017_46,22.61428571428571,84.42857142857143,25.71428571428572,20.428571428571427,1.0
694,Miaoli,2017_47,18.728571428571428,82.0,20.82857142857143,16.78571428571429,1.2857142857142858
695,Miaoli,2017_48,21.085714285714285,83.57142857142857,23.87142857142857,18.87142857142857,0.21428571428571427
696,Miaoli,2017_49,16.7,76.28571428571429,18.685714285714283,15.485714285714286,1.8571428571428572
697,Miaoli,2017_50,17.857142857142858,77.85714285714286,21.45714285714286,14.27142857142857,0.14285714285714285
698,Miaoli,2017_51,15.285714285714286,72.85714285714286,18.814285714285713,11.942857142857141,0.2857142857142857
699,Miaoli,2017_52,18.514285714285716,72.0,22.828571428571426,15.014285714285714,0.0
700,Miaoli,2018_01,17.02857142857143,82.0,20.62857142857143,14.1,4.214285714285714
701,Miaoli,2018_02,12.985714285714286,70.71428571428571,16.05714285714286,10.385714285714286,21.142857142857142
702,Miaoli,2018_03,17.47142857142857,83.28571428571429,21.685714285714283,14.085714285714285,0.6428571428571429
703,Miaoli,2018_04,17.599999999999998,78.0,21.485714285714284,14.742857142857144,0.2857142857142857
704,Miaoli,2018_05,12.12857142857143,87.57142857142857,14.542857142857144,10.171428571428569,3.642857142857143
705,Miaoli,2018_06,11.3,82.85714285714286,13.5,9.214285714285714,2.0714285714285716
706,Miaoli,2018_07,15.742857142857144,73.42857142857143,20.45714285714286,12.142857142857142,0.14285714285714285
707,Miaoli,2018_08,16.1,85.28571428571429,20.04285714285714,13.499999999999998,3.142857142857143
708,Miaoli,2018_09,17.67142857142857,87.28571428571429,21.071428571428573,15.085714285714285,1.0
709,Miaoli,2018_10,17.357142857142858,78.14285714285714,21.214285714285715,14.028571428571428,1.9285714285714286
710,Miaoli,2018_11,18.585714285714285,79.57142857142857,23.82857142857143,14.314285714285713,1.0714285714285714
711,Miaoli,2018_12,17.914285714285715,73.28571428571429,22.642857142857146,13.157142857142855,3.2857142857142856
712,Miaoli,2018_13,21.37142857142857,73.42857142857143,26.37142857142857,16.571428571428573,0.0
713,Miaoli,2018_14,21.400000000000002,74.85714285714286,25.54285714285714,17.614285714285717,0.0
714,Miaoli,2018_15,23.142857142857142,74.57142857142857,27.38571428571428,18.75714285714286,1.2142857142857142
715,Miaoli,2018_16,21.071428571428573,77.0,25.357142857142854,17.442857142857143,3.7857142857142856
716,Miaoli,2018_17,24.014285714285712,76.14285714285714,28.157142857142855,20.471428571428568,0.42857142857142855
717,Miaoli,2018_18,25.35714285714286,76.42857142857143,28.97142857142857,22.514285714285716,0.0
718,Miaoli,2018_19,25.071428571428573,74.85714285714286,28.9,21.75714285714286,10.928571428571429
719,Miaoli,2018_20,27.51428571428571,79.28571428571429,30.885714285714283,23.957142857142856,0.0
720,Miaoli,2018_21,27.714285714285715,76.57142857142857,31.185714285714287,24.628571428571433,0.0
721,Miaoli,2018_22,27.98571428571429,77.57142857142857,31.47142857142857,24.6,0.7857142857142857
722,Miaoli,2018_23,27.816666666666663,80.0,32.04,24.499999999999996,0.16666666666666666
723,Miaoli,2018_24,26.74,72.0,29.5,24.125,0.5
724,Miaoli,2018_25,27.771428571428572,79.14285714285714,31.7,25.028571428571432,4.642857142857143
725,Miaoli,2018_26,28.842857142857138,75.28571428571429,32.34285714285714,25.314285714285717,0.35714285714285715
726,Miaoli,2018_27,29.5,69.57142857142857,32.78571428571429,26.585714285714285,0.7857142857142857
727,Miaoli,2018_28,28.54285714285714,78.85714285714286,32.01428571428571,25.371428571428574,5.214285714285714
728,Miaoli,2018_29,29.485714285714288,73.71428571428571,33.7,26.02857142857143,0.07142857142857142
729,Miaoli,2018_30,29.22857142857143,76.28571428571429,32.55714285714286,26.37142857142857,0.07142857142857142
730,Miaoli,2018_31,30.214285714285715,71.57142857142857,34.15714285714286,27.28571428571429,0.0
731,Miaoli,2018_32,29.385714285714283,75.57142857142857,32.71428571428571,26.285714285714285,0.8571428571428571
732,Miaoli,2018_33,28.842857142857145,76.42857142857143,33.114285714285714,25.928571428571427,0.4166666666666667
733,Miaoli,2018_34,27.44285714285714,84.28571428571429,31.757142857142856,24.62857142857143,15.571428571428571
734,Miaoli,2018_35,26.185714285714283,84.57142857142857,30.542857142857144,24.099999999999998,6.928571428571429
735,Miaoli,2018_36,27.757142857142856,79.0,31.614285714285717,25.257142857142856,2.2857142857142856
736,Miaoli,2018_37,26.928571428571434,78.28571428571429,30.457142857142856,24.228571428571428,2.5714285714285716
737,Miaoli,2018_38,27.728571428571428,79.85714285714286,31.142857142857146,25.04285714285714,0.0
738,Miaoli,2018_39,25.414285714285715,77.0,28.657142857142855,23.157142857142855,3.0714285714285716
739,Miaoli,2018_40,23.82857142857143,64.57142857142857,27.95714285714286,20.12857142857143,0.7142857142857143
740,Miaoli,2018_41,23.185714285714283,76.71428571428571,26.22857142857143,21.085714285714285,0.5714285714285714
741,Miaoli,2018_42,22.985714285714288,76.71428571428571,25.957142857142856,20.599999999999998,1.2142857142857142
742,Miaoli,2018_43,22.97142857142857,76.0,26.97142857142857,18.514285714285712,0.0
743,Miaoli,2018_44,21.62857142857143,67.0,24.971428571428568,18.371428571428574,0.42857142857142855
744,Miaoli,2018_45,23.585714285714285,82.85714285714286,27.71428571428572,20.471428571428568,0.0
745,Miaoli,2018_46,21.88571428571429,80.28571428571429,25.499999999999996,19.04285714285714,0.21428571428571427
746,Miaoli,2018_47,20.514285714285712,81.14285714285714,24.61428571428571,17.242857142857144,1.3571428571428572
747,Miaoli,2018_48,20.1,78.57142857142857,23.985714285714288,16.514285714285712,1.2142857142857142
748,Miaoli,2018_49,20.814285714285713,79.0,25.21428571428571,17.285714285714285,0.35714285714285715
749,Miaoli,2018_50,18.514285714285712,79.0,21.2,16.271428571428572,0.07142857142857142
750,Miaoli,2018_51,18.071428571428573,72.71428571428571,22.400000000000002,13.016666666666667,0.0
751,Miaoli,2018_52,16.97142857142857,81.85714285714286,20.071428571428573,14.942857142857141,2.0714285714285716
752,Miaoli,2019_01,17.47142857142857,81.85714285714286,20.38571428571429,15.47142857142857,0.6428571428571429
753,Miaoli,2019_02,18.642857142857142,87.28571428571429,21.842857142857138,16.32857142857143,0.5
754,Miaoli,2019_03,16.871428571428574,81.42857142857143,20.285714285714285,14.385714285714286,1.7857142857142858
755,Miaoli,2019_04,14.942857142857141,74.28571428571429,18.6,11.642857142857142,0.0
756,Miaoli,2019_05,15.257142857142856,79.0,19.88571428571429,10.742857142857142,0.0
757,Miaoli,2019_06,17.9,82.57142857142857,21.914285714285715,14.685714285714285,0.21428571428571427
758,Miaoli,2019_07,17.757142857142856,84.71428571428571,20.62857142857143,15.171428571428573,0.0
759,Miaoli,2019_08,17.785714285714285,86.0,21.242857142857144,14.085714285714285,1.0
760,Miaoli,2019_09,17.685714285714287,85.0,21.114285714285717,15.200000000000001,6.142857142857143
761,Miaoli,2019_10,16.114285714285717,88.85714285714286,19.442857142857143,13.557142857142855,26.857142857142858
762,Miaoli,2019_11,17.67142857142857,71.28571428571429,21.32857142857143,14.385714285714286,4.142857142857143
763,Miaoli,2019_12,20.157142857142862,82.71428571428571,23.985714285714288,17.128571428571426,1.2142857142857142
764,Miaoli,2019_13,20.17142857142857,84.0,22.633333333333336,15.933333333333332,6.357142857142857
765,Miaoli,2019_14,19.957142857142856,82.14285714285714,23.400000000000002,17.4,0.5
766,Miaoli,2019_15,22.800000000000004,81.85714285714286,27.02857142857143,19.314285714285713,3.857142857142857
767,Miaoli,2019_16,21.685714285714287,85.0,24.514285714285712,19.485714285714288,11.142857142857142
768,Miaoli,2019_17,26.271428571428572,79.0,30.24285714285714,22.885714285714283,10.928571428571429
769,Miaoli,2019_18,22.97142857142857,79.28571428571429,27.25714285714286,20.02857142857143,12.214285714285714
770,Miaoli,2019_19,21.61428571428571,85.28571428571429,24.914285714285715,19.085714285714285,4.428571428571429
771,Miaoli,2019_20,26.757142857142856,82.42857142857143,29.942857142857147,23.742857142857144,10.785714285714286
772,Miaoli,2019_21,25.12857142857143,78.0,28.485714285714288,22.442857142857143,7.928571428571429
773,Miaoli,2019_22,25.05,82.0,28.3,22.400000000000002,13.166666666666666
774,Chiayi,2012_01,15.200000000000001,81.71428571428571,19.014285714285712,12.257142857142856,0.4333333333333333
775,Chiayi,2012_02,17.885714285714283,80.42857142857143,22.52857142857143,15.057142857142859,0.18
776,Chiayi,2012_03,17.95714285714286,82.14285714285714,23.157142857142855,15.114285714285716,1.3166666666666667
777,Chiayi,2012_04,15.214285714285712,79.85714285714286,19.285714285714285,12.357142857142858,1.9333333333333333
778,Chiayi,2012_05,16.24285714285714,76.28571428571429,21.3,13.328571428571427,0.0
779,Chiayi,2012_06,16.271428571428572,77.71428571428571,21.057142857142853,12.9,3.185714285714286
780,Chiayi,2012_07,17.142857142857142,76.14285714285714,22.114285714285717,14.328571428571427,0.0
781,Chiayi,2012_08,18.199999999999996,83.0,22.400000000000002,15.2,8.120000000000001
782,Chiayi,2012_09,16.628571428571426,89.0,21.571428571428573,13.500000000000002,2.142857142857143
783,Chiayi,2012_10,19.414285714285715,85.0,24.928571428571427,15.471428571428573,0.5428571428571428
