ID,Time,BI,CI,HI,Tave,Tmax,Tmin,RH,Precp
4.0,215,0.2,0.625,0.196,17.79,24.97142857,12.61428571,73.43,0.0
4.0,216,0.52,3.3225833330000003,0.518041667,14.41,16.48571429,12.25714286,81.57,2.93
4.0,217,0.19,0.531291429,0.188262857,14.97,17.22857143,13.67142857,80.0,3.53
4.0,218,1.48,2.872905556,1.481594444,18.73,24.12857143,14.54285714,60.43,0.0
4.0,219,0.48,1.85175,0.23800000000000002,17.87,21.47142857,15.38571429,80.43,13.04
4.0,220,0.77,4.242583333,0.62725,17.19,19.15714286,15.5,85.71,16.93
4.0,221,0.54,2.77349596,0.541038384,15.97,18.42857143,13.78571429,79.57,10.77
4.0,222,0.56,1.447895493,0.560465261,19.13,24.3,14.98571429,64.71,0.07
4.0,223,1.42,4.363635304,1.1568174359999999,24.77,30.31428571,21.58571429,72.14,0.0
4.0,224,0.69,1.1244375,0.6905520829999999,22.34,25.57142857,20.01428571,85.14,18.9
4.0,225,1.08,2.777651282,1.076864286,24.56,29.24285714,21.1,75.86,1.55
4.0,226,1.73,4.663838485,1.492000758,24.74,29.98571429,21.85714286,72.0,8.81
4.0,227,1.9,5.210959976,1.7361260319999998,27.61,33.42857143,23.84285714,69.43,3.57
4.0,228,3.18,8.21020303,2.8763363639999997,26.87,31.74285714,23.74285714,69.71,8.87
4.0,229,0.79,3.09607265,0.6720465809999999,24.71,28.85714286,22.27142857,70.71,11.52
4.0,230,1.08,4.430689815,0.915773148,27.43,32.02857143,25.07142857,77.29,5.08
4.0,231,1.03,5.33992069,0.798572576,31.11,36.04285714,27.4,66.0,7.42
4.0,232,2.5,8.15514693,2.298733187,27.77,32.72857143,25.12857143,74.57,12.73
4.0,233,2.75,7.826014582999999,1.8192333330000001,28.87,34.5,25.2,74.43,26.54
4.0,234,1.01,3.836280303,1.012338384,30.33,36.9,26.65714286,68.86,0.99
4.0,235,1.53,5.983194841,1.3353855159999999,29.87,35.98571429,26.41428571,73.0,16.57
4.0,236,1.32,3.548581905,0.9674793070000001,30.1,34.82857143,26.88571429,71.43,9.17
4.0,237,1.07,7.044916667000001,1.073458333,29.79,35.84285714,26.38571429,75.86,7.67
4.0,238,0.87,4.000532078,0.824020195,29.84,36.57142857,26.08571429,70.29,6.31
4.0,239,0.95,3.959127315,0.8980231479999999,31.43,36.77142857,27.6,63.57,0.0
4.0,240,0.96,3.067714231,0.92632359,31.09,36.51428571,27.8,65.86,0.2
4.0,241,1.34,4.856087619,1.1365209520000001,29.8,34.28571429,26.98571429,73.0,11.23
4.0,242,2.15,13.4797,2.128111111,30.23,35.52857143,26.97142857,67.57,3.11
4.0,243,1.14,3.550960195,1.139968742,30.54,35.97142857,26.94285714,66.14,5.14
4.0,244,1.18,3.032,1.184148148,28.31,33.08571429,25.27142857,65.57,4.0
4.0,245,2.34,8.051,2.0807658730000003,28.43,32.57142857,26.04285714,77.86,13.49
4.0,246,1.87,4.605214286,1.0680595240000001,28.2,32.08571429,25.5,76.57,13.14
4.0,247,0.97,4.333751669,0.9452883390000001,26.2,29.48571429,24.02857143,74.71,5.49
4.0,248,1.44,3.520073465,1.383738739,28.24,32.0,26.0,76.14,31.75
4.0,249,3.15,9.464129662000001,2.865606643,27.96,32.24285714,25.41428571,72.43,7.14
4.0,250,2.05,11.24299206,1.8312095240000001,24.49,26.37142857,23.07142857,84.71,8.81
4.0,251,1.17,5.156888393,1.170830357,28.91,32.84285714,26.61428571,72.43,3.2
4.0,252,1.66,12.04473333,1.660366667,27.54,31.9,25.05714286,73.86,0.5
4.0,253,0.77,4.881640658999999,0.773995055,22.16,24.48571429,20.57142857,72.86,0.37
4.0,254,2.44,4.651633333,0.9739,22.66,26.32857143,20.21428571,70.57,1.22
4.0,255,3.41,10.06158333,2.882083333,25.09,30.04285714,22.14285714,71.57,0.14
4.0,256,2.84,7.996887188,2.3466910430000003,21.87,24.67142857,19.7,80.86,13.11
4.0,257,1.72,5.3284387760000005,1.65089966,20.54,22.61428571,19.04285714,76.14,2.78
4.0,258,0.58,3.043333333,0.582916667,21.1,22.97142857,19.9,73.71,0.86
4.0,259,3.05,10.05025,2.2375,18.53,21.6,16.02857143,69.14,0.8
4.0,260,0.81,2.9048197119999997,0.770980769,21.86,25.95714286,18.41428571,68.0,0.8
4.0,261,0.82,6.262373332999999,0.82388,18.91,22.15714286,16.21428571,70.43,0.32
4.0,262,2.01,4.725,2.00875,22.16,26.24285714,19.78571429,75.29,0.17
4.0,263,0.0,0.0,0.0,17.93,20.1,16.42857143,76.0,2.48
4.0,264,0.0,0.0,0.0,16.63,19.35714286,14.77142857,75.86,0.65
4.0,265,0.74,2.565534286,0.7415171429999999,16.39,19.82857143,14.27142857,68.57,0.36
4.0,266,0.48,1.68200463,0.47660185200000005,18.07,21.42857143,15.5,75.0,0.0
4.0,267,0.43,1.7210625,0.427875,15.56,18.62857143,14.04285714,64.43,0.58
4.0,268,0.52,0.8556,0.518133333,18.2,23.07142857,14.94285714,60.29,0.0
4.0,269,0.89,2.71634375,0.791775,17.74,21.32857143,15.05714286,76.14,14.84
4.0,270,0.69,2.9882866669999997,0.687348333,15.63,18.14285714,13.67142857,70.86,3.1
4.0,271,0.4,1.600816667,0.353916667,16.8,19.54285714,14.67142857,77.0,10.39
4.0,272,0.0,0.0,0.0,17.8,21.1,15.6,79.29,6.0
4.0,273,0.67,5.75157197,0.65554072,19.64,23.61428571,16.94285714,78.0,4.83
4.0,274,0.89,2.120501923,0.8682986570000001,19.13,24.42857143,15.07142857,67.43,6.26
4.0,275,1.29,2.8370823260000004,1.078035531,22.24,27.65714286,17.67142857,58.43,0.03
4.0,276,1.35,4.918871212,1.222422727,22.63,26.88571429,19.35714286,70.43,6.52
4.0,277,2.45,6.338307071,2.405699495,24.71,28.91428571,21.8,71.43,7.49
4.0,278,1.11,3.976957273,1.029465455,21.06,25.05714286,17.25714286,65.71,2.98
4.0,279,1.15,3.756469091,1.0423660609999998,25.64,30.44285714,22.14285714,69.29,0.66
4.0,280,1.02,3.644065685,0.9946251079999999,26.43,30.81428571,23.78571429,73.43,2.7
4.0,281,1.89,10.78351534,1.7640457880000002,24.61,28.52857143,21.75714286,74.29,12.19
4.0,282,1.62,5.377042802999999,1.463916775,25.07,28.64285714,22.67142857,74.0,4.84
4.0,283,1.09,5.381757222,0.948939167,26.54,30.25714286,24.02857143,76.71,46.43
4.0,284,1.44,6.431702777999999,1.437847816,28.67,33.14285714,25.78571429,75.29,3.68
4.0,285,2.31,6.854888889,2.055277778,25.56,29.51428571,23.55714286,83.86,38.84
4.0,286,1.23,5.665173485,1.039593939,28.49,33.11428571,25.17142857,72.14,2.89
4.0,287,1.41,4.007933911,1.406630087,30.04,35.34285714,26.94285714,66.43,4.43
4.0,288,0.87,3.913625,0.865375,29.14,34.74285714,25.4,66.86,8.14
4.0,289,0.7,2.6135,0.7,29.99,35.1,26.85714286,65.86,8.33
4.0,290,2.1,4.7353012119999995,1.838958788,31.53,36.32857143,27.8,56.43,0.0
4.0,291,0.89,4.213706875,0.753638006,30.67,35.6,27.64285714,63.57,11.3
4.0,292,0.47,2.6872870489999996,0.46597773200000003,29.86,34.47142857,26.34285714,71.14,22.0
4.0,293,1.59,3.6126,0.998683333,32.56,37.51428571,29.1,58.71,0.01
4.0,294,0.21,0.4483125,0.21077083300000002,31.63,37.41428571,28.28571429,63.0,0.25
4.0,295,1.24,3.662777101,1.215161975,30.77,35.7,27.65714286,64.43,1.87
4.0,296,1.22,4.267822504,1.149325219,29.4,33.37142857,26.6,69.57,10.73
4.0,297,1.0,4.671714286,1.0015904759999998,29.41,33.3,26.92857143,72.57,12.31
4.0,298,1.66,8.469183333,1.65655,29.11,32.8,25.97142857,64.71,5.61
4.0,299,1.07,3.534722222,0.984541667,29.89,34.72857143,26.52857143,58.71,0.0
4.0,300,0.88,3.9964375,0.823770833,30.71,35.44285714,27.51428571,60.14,0.0
4.0,301,0.85,4.394663888999999,0.8398402779999999,28.9,32.77142857,26.55714286,71.71,1.83
4.0,302,1.24,5.194241905,1.059550794,27.66,30.32857143,25.75714286,78.29,42.7
4.0,303,0.42,2.4822,0.418225,25.01,27.45714286,23.4,81.14,7.74
4.0,304,1.12,5.276104762,1.120552381,22.43,25.58571429,19.97142857,63.57,0.11
4.0,305,1.59,5.0268,1.585955556,22.29,25.51428571,19.87142857,71.0,2.53
4.0,306,1.49,3.9856,1.389116667,24.33,27.4,21.98571429,73.43,0.37
4.0,307,1.09,1.047833333,1.086111111,23.44,26.1,21.3,76.0,5.16
4.0,308,0.88,6.213553571,0.876342857,18.83,20.27142857,17.45714286,80.71,9.13
4.0,309,0.81,2.619347619,0.80997381,22.11,24.77142857,19.9,78.0,1.13
4.0,310,1.95,11.45833333,1.954,17.34,18.97142857,16.01428571,75.29,5.16
4.0,311,1.29,11.647625,1.293375,18.21,20.72857143,15.91428571,75.86,1.51
4.0,312,0.87,2.56265,0.8668125,16.73,19.27142857,14.68571429,70.71,1.24
4.0,313,0.33,0.4838,0.326966667,18.89,21.68571429,17.28571429,71.14,0.9
4.0,314,0.22,0.594948571,0.22456571399999997,18.67,21.08571429,17.02857143,77.14,4.09
4.0,315,0.58,1.185083333,0.41666666700000005,13.61,16.6,11.14285714,74.14,23.93
4.0,316,0.0,0.0,0.0,19.03,23.2,16.07142857,77.57,2.42
4.0,317,0.16,1.1902983329999999,0.162233333,17.67,20.1,15.74285714,79.43,0.14
4.0,318,0.3,2.108424242,0.296645022,13.09,14.77142857,11.31428571,90.57,11.53
4.0,319,1.01,3.791790476,1.0058,12.03,13.45714286,10.37142857,86.43,13.13
4.0,320,0.0,0.0,0.0,16.94,21.51428571,13.92857143,67.14,0.64
4.0,321,0.76,2.6741333330000003,0.762133333,18.14,21.85714286,15.85714286,76.29,3.22
4.0,322,0.66,2.406277778,0.6644,19.47,23.17142857,16.64285714,80.0,4.3
4.0,323,0.86,2.6676,0.7960666670000001,18.03,22.18571429,14.81428571,76.43,4.03
4.0,324,0.0,0.0,0.0,20.77,26.44285714,16.95714286,67.71,0.33
4.0,325,0.2,1.700702797,0.199979021,19.57,24.87142857,15.44285714,67.43,0.96
4.0,326,0.33,1.394223175,0.309176984,23.41,28.47142857,20.2,61.43,0.02
4.0,327,0.49,1.886030909,0.439565455,22.99,28.57142857,19.21428571,64.71,0.64
4.0,328,0.87,2.646836364,0.63530303,24.24,30.1,20.15714286,67.43,3.03
4.0,329,0.53,2.42558171,0.485283009,21.73,26.1,18.68571429,65.86,3.33
4.0,330,0.59,3.3158192860000004,0.546822619,24.27,28.97142857,21.4,65.57,1.75
4.0,331,0.98,6.903596239,0.874876752,26.09,31.14285714,22.87142857,65.14,0.21
4.0,332,0.73,4.320908889,0.606808889,25.91,30.65714286,22.78571429,64.0,5.35
4.0,333,0.29,1.236373333,0.28738,29.51,35.18571429,26.08571429,65.29,0.0
4.0,334,0.91,3.866538225,0.873884372,29.19,34.82857143,25.42857143,63.86,0.0
4.0,335,1.28,4.691310683999999,1.078261966,28.87,34.44285714,25.48571429,65.86,1.39
4.0,336,1.08,10.74629333,1.08376,28.89,34.84285714,26.11428571,70.29,4.93
4.0,337,1.0,6.8050287879999996,0.885672727,26.77,30.08571429,24.25714286,70.14,4.01
4.0,338,0.73,5.8485138889999995,0.666272222,29.07,33.5,26.18571429,70.0,1.29
4.0,339,0.47,1.294495556,0.47437777799999997,30.23,36.38571429,26.61428571,66.0,7.83
4.0,340,0.59,3.0573513489999997,0.5198280160000001,30.66,35.17142857,27.47142857,60.71,1.56
4.0,341,0.64,5.475433333,0.6436666670000001,29.76,34.2,26.78571429,66.14,15.2
4.0,342,1.26,4.149911111000001,0.911193122,30.16,34.35714286,27.74285714,64.57,6.78
4.0,343,0.88,5.718633307,0.8123564090000001,29.89,35.17142857,26.92857143,69.86,5.9
4.0,344,0.88,5.288089099,0.805242615,31.47,36.7,28.01428571,63.14,0.71
4.0,345,0.8,4.92248616,0.797863422,30.66,36.11428571,27.22857143,63.57,1.57
4.0,346,1.08,2.04462037,1.028384259,29.47,33.22857143,26.81428571,72.0,14.8
4.0,347,1.38,8.414646167999999,1.3428959130000002,29.14,33.51428571,26.87142857,72.14,5.0
4.0,348,1.11,3.895478324,1.0008972059999999,27.4,32.81428571,25.14285714,77.43,15.97
4.0,349,1.4,6.985812254,1.317666284,29.19,34.91428571,25.6,69.86,26.43
4.0,350,0.11,0.160875,0.1088,28.1,31.2,25.48571429,72.29,6.59
4.0,351,1.58,3.8733034539999998,1.2933365909999999,30.21,34.85714286,27.12857143,63.43,0.29
4.0,352,0.81,1.7459714290000001,0.7684698409999999,25.94,29.12857143,24.17142857,75.86,5.54
4.0,353,1.22,5.665842424,1.1567281390000002,24.81,28.62857143,21.67142857,62.14,0.68
4.0,354,1.38,4.703087121,1.378840909,22.59,24.2,21.04285714,82.29,8.96
4.0,355,1.7,9.785736111,1.367905556,23.06,25.74285714,21.45714286,76.43,5.81
4.0,356,1.26,12.55350358,1.261003998,24.21,27.98571429,21.52857143,69.29,1.37
4.0,357,1.26,6.444953571,1.262046429,21.43,24.14285714,18.98571429,71.71,4.33
4.0,358,0.4,2.4305,0.398416667,24.76,27.94285714,22.58571429,75.86,0.85
4.0,359,0.6,1.27,0.4666,23.29,26.51428571,21.22857143,71.0,0.57
4.0,360,0.4,3.5353733330000003,0.401546667,21.63,24.7,19.6,74.71,4.11
4.0,361,0.59,6.014778787999999,0.575666667,21.79,24.91428571,19.61428571,66.43,0.6
4.0,362,1.6,3.3269285710000003,0.937222222,22.17,26.35714286,19.51428571,69.57,0.08
4.0,363,0.0,0.0,0.0,18.36,20.05714286,16.71428571,81.43,1.52
4.0,364,0.3,2.691255556,0.297077778,20.04,24.85714286,16.14285714,64.43,0.13
4.0,365,0.91,7.686210000000001,0.90955,17.94,19.84285714,16.08571429,81.43,6.2
4.0,366,0.88,6.1249,0.8818,17.84,20.04285714,16.52857143,85.29,2.8
4.0,367,0.95,7.154666667000001,0.8445,20.24,23.12857143,18.32857143,80.14,0.75
4.0,368,0.0,0.0,0.0,18.41,20.88571429,16.28571429,73.86,2.64
4.0,369,0.0,0.0,0.0,16.63,19.34285714,14.27142857,68.57,0.63
4.0,370,0.22,0.771712857,0.21696,18.47,23.38571429,15.15714286,66.0,0.0
4.0,371,0.57,0.692622222,0.570355556,19.24,23.72857143,16.51428571,75.71,0.07
4.0,372,2.0,9.09,2.0,18.79,22.0,16.88571429,79.71,0.0
4.0,373,0.63,2.35462,0.626606667,19.21,22.85714286,16.7,80.43,1.39
4.0,374,0.64,2.465483462,0.6409515379999999,18.83,21.85714286,16.94285714,80.14,9.0
4.0,375,0.87,1.846416667,0.8655,17.39,20.62857143,15.14285714,83.57,15.37
4.0,376,0.0,0.0,0.0,19.03,22.42857143,16.12857143,65.29,5.22
4.0,377,0.37,2.179172619,0.313678571,21.47,25.6,18.47142857,74.86,0.92
4.0,378,0.65,2.149263749,0.646483791,21.31,25.3,17.94285714,76.14,6.41
4.0,379,0.69,3.8557461969999998,0.694596517,20.74,24.31428571,18.17142857,76.14,1.4
4.0,380,0.85,4.321225,0.820925,24.01,29.57142857,20.37142857,71.14,2.94
4.0,381,0.39,1.021225,0.390791667,22.87,27.61428571,19.75714286,78.0,6.6
4.0,382,1.42,6.752463565,1.390329573,27.07,31.91428571,24.2,76.71,6.9
4.0,383,1.11,9.493510909,1.068199192,24.0,27.85714286,21.42857143,77.0,11.53
4.0,384,0.85,3.234362338,0.854408009,21.97,24.35714286,20.02857143,83.86,5.2
4.0,385,1.08,4.767364286,0.994607143,27.77,31.92857143,24.77142857,77.57,9.16
5.0,1,0.0,0.0,0.0,15.2,19.01428571,12.25714286,81.71,0.43
5.0,2,0.0,0.0,0.0,17.89,22.52857143,15.05714286,80.43,0.18
5.0,3,0.0,0.0,0.0,17.96,23.15714286,15.11428571,82.14,1.32
5.0,4,0.0,0.0,0.0,15.21,19.28571429,12.35714286,79.86,1.93
5.0,5,0.0,0.0,0.0,16.24,21.3,13.32857143,76.29,0.0
5.0,6,0.03,0.317444444,0.029222222000000003,16.27,21.05714286,12.9,77.71,3.19
5.0,7,0.0,0.0,0.0,17.14,22.11428571,14.32857143,76.14,0.0
5.0,8,0.0,0.0,0.0,18.2,22.4,15.2,83.0,8.12
5.0,9,0.24,0.7155625,0.2385625,16.63,21.57142857,13.5,89.0,2.14
5.0,10,0.0,0.0,0.0,19.41,24.92857143,15.47142857,85.0,0.54
5.0,11,0.24,2.222133333,0.243133333,18.13,22.92857143,14.88571429,88.57,1.36
5.0,12,0.0,0.0,0.0,21.33,26.84285714,17.72857143,81.14,0.2
5.0,13,0.0,0.0,0.0,20.77,26.35714286,15.21428571,71.71,0.0
5.0,14,0.07,0.286982143,0.068678571,22.6,27.07142857,19.18571429,79.43,0.41
5.0,15,0.04,0.099896104,0.039350649,25.46,31.01428571,21.25714286,79.86,0.0
5.0,16,0.0,0.0,0.0,24.96,29.28571429,21.55714286,83.0,2.91
5.0,17,0.0,0.0,0.0,25.79,30.05714286,22.21428571,77.43,6.0
5.0,18,0.0,0.0,0.0,26.61,30.98571429,23.2,78.14,19.13
5.0,19,0.44,1.202511538,0.43926730799999997,27.14,31.51428571,23.27142857,76.57,0.04
5.0,20,0.16,0.7984399999999999,0.16013703699999998,27.23,31.14285714,24.1,78.14,7.4
5.0,21,0.11,0.333333333,0.112977778,26.21,31.48571429,21.74285714,76.86,6.29
5.0,22,0.0,0.0,0.0,27.26,32.1,24.18571429,80.29,4.69
5.0,23,0.71,2.000146825,0.7099801590000001,28.51,33.2,25.35714286,76.43,5.9
5.0,24,0.0,0.0,0.0,27.07,29.9,25.3,91.57,39.64
5.0,25,0.0,0.0,0.0,27.06,30.75714286,24.51428571,87.71,24.89
5.0,26,0.0,0.0,0.0,29.23,33.7,25.6,79.57,0.92
5.0,27,0.13,0.435277244,0.13442628199999998,29.14,33.8,25.22857143,76.14,1.38
5.0,28,0.18,0.7240764709999999,0.180027778,29.86,34.02857143,26.45714286,67.86,1.41
5.0,29,0.0,0.0,0.0,29.17,33.61428571,25.91428571,70.29,14.73
5.0,30,2.45,5.760714286,2.446980952,27.7,32.78571429,24.62857143,77.14,35.84
5.0,31,0.0,0.0,0.0,28.23,31.28571429,25.7,82.71,35.2
5.0,32,0.18,0.63025,0.061571429000000004,28.61,32.68571429,25.42857143,77.29,8.04
5.0,33,0.0,0.0,0.0,28.6,33.04285714,25.8,79.71,18.23
5.0,34,0.0,0.0,0.0,27.77,31.81428571,25.07142857,82.14,19.44
5.0,35,0.0,0.0,0.0,27.7,32.07142857,24.8,80.57,25.41
5.0,36,0.0,0.0,0.0,28.49,33.22857143,24.78571429,77.29,2.66
5.0,37,0.0,0.0,0.0,28.5,32.97142857,25.34285714,75.86,8.07
5.0,38,0.0,0.0,0.0,26.7,32.14285714,22.71428571,71.14,0.0
5.0,39,0.0,0.0,0.0,27.31,32.08571429,23.88571429,71.0,0.0
5.0,40,0.05,0.75,0.0527,24.61,30.47142857,20.35714286,70.29,0.0
5.0,41,0.15,1.6666666669999999,0.152373333,24.33,29.97142857,20.64285714,68.71,0.0
5.0,42,0.07,0.831142857,0.072727273,23.69,29.57142857,19.61428571,71.43,0.0
5.0,43,0.09,0.3616875,0.092592593,24.94,30.48571429,20.22857143,75.57,0.0
5.0,44,0.05,0.219771429,0.054942857000000005,23.94,28.71428571,20.92857143,76.71,0.0
5.0,45,0.12,0.34250833299999994,0.12419285699999999,23.24,29.4,18.71428571,73.29,0.0
5.0,46,0.09,0.428568254,0.088882857,23.21,28.61428571,19.31428571,76.29,6.42
5.0,47,0.0,0.0,0.0,21.7,26.01428571,18.57142857,84.86,5.5
5.0,48,0.0,0.0,0.0,20.5,24.92857143,17.48571429,87.57,1.75
5.0,49,0.0,0.0,0.0,18.84,22.37142857,16.1,84.71,3.47
5.0,50,0.0,0.0,0.0,18.67,24.62857143,14.31428571,82.57,0.9
5.0,51,0.0,0.0,0.0,19.0,25.41428571,14.75714286,78.29,0.0
5.0,52,0.0,0.0,0.0,18.43,23.9,14.38571429,76.86,0.0
5.0,53,0.0,0.0,0.0,14.96,19.68571429,11.65714286,80.14,2.03
5.0,54,0.0,0.0,0.0,17.34,21.6,14.62857143,82.71,0.25
5.0,55,0.0,0.0,0.0,15.26,21.35714286,10.42857143,78.86,1.66
5.0,56,0.0,0.0,0.0,17.6,23.25714286,14.17142857,79.57,0.0
5.0,57,0.0,0.0,0.0,17.83,24.4,12.75714286,74.0,0.0
5.0,58,0.0,0.0,0.0,19.9,24.97142857,16.7,80.29,0.5
5.0,59,0.04,0.189375,0.035916667,18.56,23.52857143,15.37142857,78.86,0.0
5.0,60,0.0,0.0,0.0,19.06,24.52857143,15.45714286,79.71,0.0
5.0,61,0.0,0.0,0.0,19.7,25.25714286,16.08571429,81.86,0.0
5.0,62,0.27,2.008955556,0.272,17.94,23.87142857,12.94285714,73.57,0.0
5.0,63,0.0,0.0,0.0,20.77,26.3,16.68571429,77.14,0.0
5.0,64,0.03,0.1282,0.026866667,23.41,28.52857143,19.64285714,81.0,4.43
5.0,65,0.34,1.2663185190000001,0.122309259,22.19,26.72857143,18.64285714,78.86,1.73
5.0,66,0.14,0.419425926,0.138462963,22.1,26.45714286,19.11428571,84.86,20.82
5.0,67,0.0,0.0,0.0,19.49,23.18571429,16.94285714,82.0,1.7
5.0,68,0.09,0.326771429,0.085125,23.93,27.85714286,20.52857143,82.86,1.14
5.0,69,0.0,0.0,0.0,23.06,27.18571429,20.07142857,81.86,2.94
5.0,70,0.0,0.0,0.0,23.74,27.7,20.14285714,82.43,10.19
5.0,71,0.33,0.931252315,0.23594675899999998,26.2,30.68571429,23.27142857,80.29,2.5
5.0,72,0.13,0.6967407409999999,0.129222222,26.86,30.52857143,23.77142857,80.71,19.62
5.0,73,0.0,0.0,0.0,26.81,31.25714286,24.4,81.29,27.94
5.0,74,0.0,0.0,0.0,28.94,33.32857143,24.8,71.86,0.3
5.0,75,0.02,0.25251515199999996,0.023666667000000002,28.37,33.17142857,24.02857143,74.86,2.42
5.0,76,0.31,1.9940277780000002,0.263305556,28.21,32.98571429,25.48571429,78.29,4.81
5.0,77,0.0,0.0,0.0,29.1,33.34285714,25.04285714,72.71,0.0
5.0,78,0.0,0.0,0.0,29.27,33.7,25.6,70.14,5.58
5.0,79,0.11,0.31945671,0.09550303,28.93,34.71428571,24.85714286,72.71,10.27
5.0,80,0.0,0.0,0.0,27.76,33.0,23.77142857,75.57,21.53
5.0,81,0.0,0.0,0.0,28.19,32.68571429,25.12857143,78.0,2.92
5.0,82,0.0,0.0,0.0,28.66,33.97142857,25.24285714,77.71,14.48
5.0,83,0.0,0.0,0.0,28.24,33.62857143,24.4,79.0,5.42
5.0,84,0.0,0.0,0.0,29.09,34.21428571,25.22857143,77.71,7.95
5.0,85,0.16,0.694444444,0.158722222,28.56,33.34285714,25.45714286,79.57,11.5
5.0,86,0.0,0.0,0.0,27.51,31.5,24.97142857,84.0,62.64
5.0,87,0.0,0.0,0.0,26.71,30.3,24.34285714,85.86,114.21
5.0,88,0.0,0.0,0.0,26.44,31.0,22.68571429,80.71,22.6
5.0,89,0.09,0.17919444399999998,0.044071429,28.07,33.21428571,24.57142857,80.14,1.43
5.0,90,0.26,0.8811200000000001,0.2591,28.16,32.74285714,24.6,78.86,0.4
5.0,91,0.0,0.0,0.0,27.06,31.41428571,24.18571429,81.86,1.36
5.0,92,0.16,0.661365801,0.156809524,26.0,31.01428571,22.08571429,78.43,0.0
5.0,93,0.0,0.0,0.0,26.66,31.4,23.08571429,80.86,0.64
5.0,94,0.17,0.28859523800000003,0.043285714,24.74,30.25714286,20.57142857,75.86,0.0
5.0,95,0.0,0.0,0.0,21.9,27.58571429,18.3,74.86,0.0
5.0,96,0.0,0.0,0.0,22.83,28.98571429,17.85714286,79.57,0.19
5.0,97,0.1,0.350416667,0.103454545,24.37,29.04285714,21.82857143,83.0,0.0
5.0,98,0.05,0.136047619,0.052517857,23.36,28.88571429,19.88571429,80.86,0.0
5.0,99,0.0,0.0,0.0,19.03,25.41428571,14.3,72.86,0.07
5.0,100,0.3,1.015225397,0.299133333,17.9,23.52857143,13.24285714,74.14,1.7
5.0,101,0.0,0.0,0.0,16.93,25.54285714,10.05714286,72.86,0.0
5.0,102,0.4,3.05555,0.40204,19.41,24.58571429,16.14285714,74.86,0.08
5.0,103,0.0,0.0,0.0,16.5,20.1,14.35714286,84.86,6.44
5.0,104,0.0,0.0,0.0,14.96,19.77142857,11.6,77.86,0.13
5.0,105,0.0,0.0,0.0,17.0,23.81428571,11.52857143,75.57,0.0
5.0,106,0.44,1.4591666669999999,0.33375,16.54,23.54285714,11.48571429,75.14,0.0
5.0,107,0.0,0.0,0.0,15.57,21.24285714,11.62857143,73.43,0.0
5.0,108,0.0,0.0,0.0,13.89,20.95714286,8.071428571,69.71,0.0
5.0,109,0.0,0.0,0.0,17.39,24.58571429,11.74285714,75.86,0.0
5.0,110,0.15,0.934057143,0.145314286,20.24,25.05714286,17.18571429,80.29,1.64
5.0,111,0.0,0.0,0.0,13.31,16.34285714,10.98571429,82.86,3.3
5.0,112,0.0,0.0,0.0,16.11,22.01428571,11.25714286,77.86,0.72
5.0,113,0.0,0.0,0.0,19.23,25.31428571,14.84285714,78.57,0.0
5.0,114,0.22,1.176470588,0.10892941199999999,17.61,22.52857143,14.98571429,79.0,0.11
5.0,115,0.22,2.375175758,0.18798917699999998,17.61,21.6,14.6,77.86,1.77
5.0,116,0.0,0.0,0.0,20.14,24.88571429,15.8,75.71,0.0
5.0,117,0.0,0.0,0.0,22.94,28.5,18.28571429,78.86,1.79
5.0,118,0.21,0.526490741,0.082564815,21.29,25.84285714,18.24285714,82.71,5.8
5.0,119,0.04,0.586958333,0.044685095999999994,22.97,28.48571429,18.81428571,78.86,0.17
5.0,120,0.0,0.0,0.0,24.44,29.42857143,20.62857143,76.57,1.5
5.0,121,0.02,0.170059524,0.020340659,24.9,29.55714286,21.65714286,80.29,0.42
5.0,122,0.03,0.10287037,0.025633332999999998,24.11,28.77142857,21.1,80.29,0.44
5.0,123,0.07,0.6186349210000001,0.069414352,22.9,26.41428571,20.32857143,86.29,14.57
5.0,124,0.37,2.26228,0.37492,27.74,32.74285714,24.14285714,77.14,7.41
5.0,125,0.0,0.0,0.0,26.63,30.91428571,23.77142857,82.71,11.66
5.0,126,0.0,0.0,0.0,28.5,32.81428571,24.8,78.0,0.83
5.0,127,0.08,0.46295833299999994,0.083333333,27.8,32.55714286,24.64285714,80.14,40.49
5.0,128,0.11,0.37272727299999997,0.107212121,27.43,31.98571429,24.75714286,82.43,7.83
5.0,129,0.0,0.0,0.0,29.4,33.18571429,26.3,74.71,3.5
5.0,130,0.0,0.0,0.0,29.7,34.1,26.28571429,73.14,4.0
5.0,131,0.09,0.25719444399999997,0.094388889,30.17,35.0,26.51428571,73.57,0.57
5.0,132,0.07,0.264537037,0.071222222,30.91,35.57142857,27.21428571,69.86,0.1
5.0,133,0.0,0.0,0.0,30.43,35.81428571,26.41428571,70.57,2.86
5.0,134,0.0,0.0,0.0,29.03,33.18571429,26.21428571,77.86,25.0
5.0,135,0.0,0.0,0.0,30.2,34.34285714,27.02857143,74.29,0.93
5.0,136,0.32,2.572190476,0.26374829899999996,29.4,33.61428571,27.01428571,80.0,5.63
5.0,137,0.2,1.4814722219999998,0.202611111,28.41,32.17142857,25.81428571,84.14,20.39
5.0,138,0.0,0.0,0.0,28.76,33.24285714,24.85714286,77.86,7.71
5.0,139,0.0,0.0,0.0,28.64,34.01428571,24.75714286,81.0,3.33
5.0,140,0.06,0.226746032,0.031111111,29.13,34.01428571,25.34285714,78.29,0.04
