ID,Time,Denv,BI,CI,HI,Pop,PopDen
11,201,0,1.04488,5.1735,1.04488,541656,379.4
11,202,0,0.33333,4.04758,0.33333,541784,379.5
11,203,1,0.26805999999999996,1.2792,0.21203000000000002,541913,379.6
11,204,1,0.96,3.3405199999999997,0.96,542042,379.7
11,205,0,0.2112,1.52081,0.2112,542160,379.77
11,206,0,0.22763000000000003,2.63885,0.22763000000000003,542277,379.85
11,207,0,0.7,2.43404,0.7,542395,379.92
11,208,0,0.98503,7.808789999999999,0.92375,542513,380.0
11,209,0,0.0,0.0,0.0,542590,380.05
11,210,0,0.80767,0.86592,0.48717,542667,380.1
11,211,0,0.3914,1.51147,0.3914,542744,380.15
11,212,0,0.49923999999999996,6.02013,0.49923999999999996,542821,380.2
11,213,0,1.0,2.77775,1.0,542898,380.25
11,214,0,0.46667,2.26183,0.46667,542911,380.27
11,215,0,0.45,2.71263,0.46752,543002,380.35
11,216,0,0.46837,3.16342,0.46837,543092,380.42
11,217,0,0.3172,1.7634400000000001,0.27276,543183,380.5
11,218,0,0.33333,2.38083,0.33333,543287,380.57
11,219,0,0.3846,20.0,0.3846,543391,380.65
11,220,0,0.4,5.9192,0.4,543496,380.72
11,221,1,0.60714,3.8293,0.60714,543600,380.8
11,222,0,0.73333,6.536969999999999,0.73333,543749,380.9
11,223,1,0.422,5.2468900000000005,0.422,543899,381.0
11,224,0,0.32905999999999996,1.9657799999999999,0.32905999999999996,544048,381.1
11,225,0,0.7790600000000001,3.2665,0.74048,544198,381.2
11,226,0,2.1419200000000003,8.54921,1.89192,544348,381.3
11,227,0,0.54167,2.49542,0.54167,544304,381.27
11,228,0,0.3641,2.84235,0.3641,544411,381.35
11,229,0,0.63432,4.50181,0.49768999999999997,544517,381.42
11,230,0,0.74,3.04525,0.74,544624,381.5
11,231,0,0.60542,3.88885,0.60542,544769,381.6
11,232,0,1.4,11.5625,1.2,544914,381.7
11,233,0,1.82195,10.28945,1.82195,545059,381.8
11,234,0,0.3714,2.2857,0.3714,545204,381.9
11,235,0,0.66667,1.515,0.66667,545321,381.97
11,236,0,1.0,4.07378,1.0,545439,382.05
11,237,3,0.56409,5.3861,0.41025,545556,382.12
11,238,1,0.8679,2.33411,0.75679,545674,382.2
11,239,0,0.8593799999999999,8.75415,0.8593799999999999,545792,382.28
11,240,0,0.0,0.0,0.0,545823,382.32
11,241,1,1.18973,5.18567,1.0615299999999999,545973,382.45
11,242,0,1.30731,7.64385,1.14341,546122,382.57
11,243,1,0.35333000000000003,1.98679,0.35333000000000003,546272,382.7
11,244,1,1.33333,11.111,1.33333,546372,382.75
11,245,0,0.7571399999999999,4.90017,0.7571399999999999,546472,382.8
11,246,2,0.31817,1.133,0.31817,546572,382.85
11,247,0,0.50313,1.5844,0.50313,546672,382.9
11,248,0,0.2,0.5263,0.2,546737,382.95
11,249,0,0.25,1.66667,0.25,546803,383.0
11,250,0,0.0,0.0,0.0,546868,383.05
11,251,0,0.42199,3.9158699999999995,0.42199,546934,383.1
11,252,0,0.76571,7.01375,0.76571,547000,383.15
11,253,0,0.0,0.0,0.0,547071,383.2
11,254,0,0.098,0.33333,0.098,547207,383.3
11,255,0,0.26666999999999996,1.90473,0.26666999999999996,547344,383.4
11,256,0,0.22463000000000002,1.0522799999999999,0.22463000000000002,547481,383.5
11,257,0,1.5,1.5,1.0,547559,383.55
11,258,0,0.0,0.0,0.0,547637,383.6
11,259,1,0.2,0.7692,0.2,547716,383.65
11,260,0,0.3584,1.7882799999999999,0.3584,547794,383.7
11,261,0,0.0,0.0,0.0,547872,383.75
11,262,1,0.4165,6.25,0.4165,547868,383.75
11,263,0,0.3234,2.75173,0.3234,547942,383.8
11,264,1,0.26666999999999996,1.52773,0.26666999999999996,548016,383.85
11,265,0,0.08333,0.46293999999999996,0.08333,548090,383.9
11,266,0,0.15458,0.55386,0.15458,548172,383.97
11,267,0,0.22583000000000003,0.64477,0.22583000000000003,548254,384.05
11,268,0,1.11858,6.57815,0.9273399999999999,548336,384.12
11,269,0,0.56,2.5865,0.56,548418,384.2
11,270,0,0.0,0.0,0.0,548478,384.22
11,271,0,0.0,0.0,0.0,548539,384.25
11,272,0,0.28693,6.76018,0.28693,548599,384.27
11,273,0,0.32566,1.35125,0.32566,548660,384.3
11,274,0,2.2,3.409,2.2,548774,384.37
11,275,0,0.20956,1.85178,0.20956,548889,384.45
11,276,0,0.0,0.0,0.0,549003,384.52
11,277,0,0.62269,2.53511,0.62269,549118,384.6
11,278,0,0.7085,4.222119999999999,0.7085,549233,384.68
11,279,0,0.2155,1.5625,0.2155,549233,384.7
11,280,0,0.32933,0.81807,0.32933,549349,384.8
11,281,0,0.5053300000000001,2.04287,0.42533000000000004,549464,384.9
11,282,0,0.06477000000000001,0.6746,0.06477000000000001,549580,385.0
11,283,0,0.66667,3.33325,0.66667,549702,385.07
11,284,0,0.1,0.5128,0.1,549825,385.15
11,285,0,1.4,7.09955,1.3,549947,385.22
11,286,1,0.9106700000000001,3.63195,0.7849,550070,385.3
11,287,0,0.62117,7.44042,0.62117,550208,385.4
11,288,0,0.0,0.0,0.0,550345,385.5
11,289,0,1.1846,2.68925,0.9846,550483,385.6
11,290,1,0.91899,3.55899,0.8523299999999999,550621,385.7
11,291,1,0.53656,1.8727200000000002,0.53656,550759,385.8
11,292,0,0.2,0.89275,0.2,550766,385.8
11,293,0,0.0,0.0,0.0,550911,385.9
11,294,0,0.25189,1.26579,0.25189,551056,386.0
11,295,0,1.0,4.1692,1.0,551201,386.1
11,296,0,0.66667,1.515,0.66667,551262,386.15
11,297,0,0.2,1.4285,0.2,551324,386.2
11,298,0,0.22948000000000002,4.19183,0.22948000000000002,551385,386.25
11,299,0,0.6573100000000001,5.68386,0.6573100000000001,551447,386.3
11,300,0,0.58333,2.78037,0.58333,551509,386.35
11,301,0,0.2,0.606,0.2,551539,386.35
11,302,0,0.0,0.0,0.0,551631,386.4
11,303,0,0.5272,1.41022,0.2872,551724,386.45
11,304,0,0.7904800000000001,2.11748,0.7904800000000001,551816,386.5
11,305,0,1.5,9.375,1.0,551904,386.57
11,306,1,0.125,0.78125,0.125,551992,386.65
11,307,0,0.05,0.19607,0.05,552081,386.72
11,308,0,0.44909,2.3235099999999997,0.44909,552169,386.8
11,309,0,0.66667,1.449,0.66667,552210,386.82
11,310,0,0.33333,1.282,0.33333,552251,386.85
11,311,0,1.1355600000000001,3.7164,1.01556,552293,386.87
11,312,0,0.30589,1.16121,0.25094,552334,386.9
11,313,0,0.33333,2.08333,0.33333,552375,386.93
11,314,0,0.0,0.0,0.0,552372,386.92
11,315,0,1.0,3.7458699999999996,1.0,552411,386.95
11,316,0,0.26411999999999997,1.1703,0.26411999999999997,552449,386.97
11,317,0,0.298,1.4583,0.298,552488,387.0
11,318,0,0.5,1.923,0.5,552585,387.07
11,319,0,0.0,0.0,0.0,552682,387.15
11,320,0,0.1,0.78125,0.1,552780,387.22
11,321,0,1.33333,13.333329999999998,1.33333,552877,387.3
11,322,0,0.8725299999999999,3.01825,0.81125,552970,387.35
11,323,0,0.58333,3.12492,0.58333,553063,387.4
11,324,0,0.1886,1.1111,0.1886,553157,387.45
11,325,0,0.65922,2.8059,0.65922,553250,387.5
11,326,0,0.58333,5.2378,0.58333,553343,387.55
11,327,0,0.0,2.73793,0.0,553432,387.65
11,328,0,0.06667000000000001,0.23806999999999998,0.06667000000000001,553614,387.8
11,329,0,0.47691999999999996,2.19042,0.47691999999999996,553796,387.95
11,330,0,0.40476,1.4582899999999999,0.40476,553978,388.1
11,331,0,0.0,0.0,0.0,554119,388.17
11,332,1,0.9451700000000001,34.95363,0.79642,554259,388.25
11,333,0,0.36667,1.24479,0.45921999999999996,554400,388.32
11,334,0,0.45173,2.9878400000000003,0.45173,554541,388.4
11,335,0,1.5,3.673,1.5,554674,388.5
11,336,0,0.16667,0.34717,0.16667,554807,388.6
11,337,0,0.1,0.26666999999999996,0.1,554941,388.7
11,338,0,0.16667,0.83094,0.16667,555074,388.8
11,339,0,0.33333,1.984,1.16658,555207,388.9
11,340,1,0.0,0.0,0.0,555206,388.9
11,341,0,0.16667,1.41665,0.16667,555339,389.0
11,342,0,0.2,1.0,0.2,555471,389.1
11,343,1,0.43333,1.4637799999999999,0.43333,555604,389.2
11,344,0,0.0,0.0,0.0,555717,389.27
11,345,0,0.16338,0.303,0.08167,555830,389.35
11,346,0,0.7924,3.6824,0.7924,555943,389.42
11,347,0,0.5,2.1514,0.5,556056,389.5
11,348,1,0.0,0.0,0.0,556119,389.55
11,349,0,0.20956,0.529,0.20956,556181,389.6
11,350,0,1.03326,6.533919999999999,0.9212,556244,389.65
11,351,0,1.13973,5.55175,0.6389,556307,389.7
11,352,0,0.44443999999999995,2.95483,0.44443999999999995,556370,389.75
11,353,1,0.53333,1.6892,0.53333,556386,389.75
11,354,1,0.2381,2.43297,0.15475999999999998,556464,389.8
11,355,0,1.16667,1.875,0.0,556543,389.85
11,356,0,0.43333,4.38088,0.50347,556622,389.9
11,357,0,0.5,3.125,0.5,556719,389.97
11,358,0,0.66667,3.21207,0.56667,556816,390.05
11,359,0,0.17692,1.1125,0.17692,556913,390.12
11,360,1,1.06667,5.676419999999999,1.06667,557010,390.2
11,361,0,0.0,0.0,0.0,557095,390.25
11,362,0,0.5,4.44442,0.41667,557179,390.3
11,363,0,0.0,0.0,0.0,557264,390.35
11,364,0,0.4,3.40107,0.4,557349,390.4
11,365,0,1.3235,5.04283,0.82675,557434,390.45
11,366,0,0.5,1.4705,0.25,557422,390.45
11,367,1,0.36538000000000004,0.9175,0.24519000000000002,557495,390.5
11,368,0,0.17778,1.17061,0.17778,557568,390.55
11,369,0,0.4,2.22614,0.4,557641,390.6
11,370,0,1.33333,10.0,1.123,557736,390.67
11,371,0,0.80302,5.5769,0.5615,557830,390.75
11,372,0,0.2727,1.1538,0.0,557925,390.82
11,373,0,0.38048000000000004,2.28275,0.38048000000000004,558020,390.9
11,374,0,0.66667,8.33333,0.66667,558142,390.97
11,375,0,1.97367,11.111,1.97367,558263,391.05
11,376,0,0.45,7.16667,0.45,558385,391.12
11,377,0,0.38966999999999996,2.0185,0.22815,558507,391.2
11,378,0,0.375,2.24858,0.375,558629,391.28
11,379,0,8.0,44.444,8.0,558709,391.35
11,380,0,0.29333000000000004,0.57699,0.21333000000000002,558912,391.5
11,381,0,0.13333,1.25,0.13333,559114,391.65
11,382,0,0.61111,3.5018300000000004,0.61111,559317,391.8
11,383,1,0.0,0.0,0.0,559216,391.72
11,384,1,0.9333299999999999,2.3105,0.66667,559114,391.65
12,1,0,0.29823,1.5106899999999999,0.20393,458961,214.07
12,2,0,0.13475,0.51335,0.13475,458905,214.05
12,3,0,0.2424,7.714289999999999,0.2424,458848,214.02
12,4,0,0.18250999999999998,4.22277,0.18250999999999998,458792,214.0
12,5,0,0.12262,0.73126,0.12262,458747,213.97
12,6,0,0.44669,5.46197,0.44669,458701,213.95
12,7,0,0.21105,1.9233799999999999,0.21105,458656,213.92
12,8,0,0.24195,2.1984,0.24195,458611,213.9
12,9,0,0.12019,8.33333,0.12019,458578,213.9
12,10,0,0.30017,4.97433,0.30017,458545,213.9
12,11,0,0.14122,0.7588600000000001,0.14122,458512,213.9
12,12,0,0.482,4.676019999999999,0.482,458479,213.9
12,13,0,0.025,0.625,0.025,458446,213.9
12,14,0,0.45371999999999996,10.245230000000001,0.45371999999999996,458487,213.9
12,15,0,0.11107,1.11604,0.11107,458495,213.9
12,16,0,0.21429,2.5131,0.21429,458503,213.9
12,17,0,0.19293,1.45497,0.15125999999999998,458511,213.9
12,18,0,0.25721,1.79384,0.25721,458537,213.9
12,19,0,0.25315,1.33494,0.17025,458563,213.9
12,20,0,0.22515,4.62852,0.22515,458590,213.9
12,21,0,0.57845,6.11305,0.37845,458616,213.9
12,22,0,0.51831,8.04348,0.51831,458590,213.9
12,23,0,0.71695,5.22998,0.36695,458565,213.9
12,24,0,0.5261,3.9663,0.39277,458539,213.9
12,25,0,0.6259,4.79685,0.49257,458514,213.9
12,26,0,0.49927,1.98488,0.44371000000000005,458489,213.9
12,27,1,0.8583200000000001,8.62535,0.60832,458523,213.9
12,28,0,0.2992,3.29231,0.2492,458532,213.9
12,29,1,0.42706000000000005,3.3187599999999997,0.36456,458541,213.9
12,30,4,0.52398,2.6132,0.52398,458550,213.9
12,31,1,0.45348,2.13974,0.45348,458520,213.9
12,32,0,0.84244,7.60641,0.84244,458491,213.9
12,33,0,0.18091,0.92963,0.12377,458461,213.9
12,34,0,0.17267000000000002,0.8466600000000001,0.17267000000000002,458432,213.9
12,35,0,0.36427,2.14487,0.33926999999999996,458434,213.9
12,36,0,1.05101,8.415339999999999,0.9010100000000001,458435,213.9
12,37,0,0.20123,2.69044,0.1679,458437,213.9
12,38,0,0.49986,7.040710000000001,0.49986,458438,213.9
12,39,0,0.30132,1.0001,0.27631999999999995,458440,213.9
12,40,0,0.36761,2.56623,0.36761,458465,213.9
12,41,0,0.0,0.0,0.0,458493,213.9
12,42,0,0.27014,3.85645,0.27014,458520,213.9
12,43,0,0.21328000000000003,2.5,0.21328000000000003,458548,213.9
12,44,0,0.17589000000000002,2.31478,0.17589000000000002,458560,213.9
12,45,0,1.14371,11.329130000000001,1.10204,458571,213.9
12,46,0,0.6853100000000001,7.87161,0.64364,458583,213.9
12,47,0,0.38835,1.79702,0.38835,458595,213.9
12,48,0,0.10302,0.44816000000000006,0.06665,458596,213.9
12,49,0,0.2409,1.2179,0.1409,458597,213.9
12,50,0,0.76067,4.89942,0.594,458598,213.9
12,51,0,0.51449,6.15062,0.51449,458599,213.9
12,52,0,0.42736,5.11308,0.32736,458600,213.9
12,53,0,0.4355,1.33913,0.4355,458599,213.9
12,54,0,0.22286,2.9047400000000003,0.19429000000000002,458599,213.9
12,55,0,0.56,1.7954,0.56,458599,213.9
12,56,0,0.05769,0.29585,0.03846,458599,213.9
12,57,0,0.24322,2.09734,0.21291999999999997,458599,213.9
12,58,0,0.58721,3.55418,0.54176,458599,213.9
12,59,0,0.39266,2.6676599999999997,0.36993000000000004,458599,213.9
12,60,0,0.1981,1.7811400000000002,0.1981,458599,213.9
12,61,0,0.29613,2.5115,0.29613,458587,213.9
12,62,0,0.6625800000000001,5.3495800000000004,0.6625800000000001,458575,213.9
12,63,0,0.35211,1.9927400000000002,0.31639,458564,213.9
12,64,0,0.27999,1.73005,0.24874000000000002,458552,213.9
12,65,0,0.4685,2.4483200000000003,0.30739,458540,213.9
12,66,0,0.72851,4.86019,0.8280799999999999,458559,213.9
12,67,0,0.29167,1.03962,0.29167,458567,213.9
12,68,0,0.57832,3.9066699999999996,0.57832,458574,213.9
12,69,0,0.63108,2.67273,0.37108,458582,213.9
12,70,0,0.62367,4.82592,0.54033,458587,213.9
12,71,0,0.5522,2.10343,0.5522,458592,213.9
12,72,0,0.05192000000000001,0.15625,0.05192000000000001,458597,213.9
12,73,0,0.5103800000000001,5.32998,0.46038,458602,213.9
12,74,0,0.6972,5.27001,0.36385,458610,213.92
12,75,0,0.22328,8.303,0.22328,458619,213.95
12,76,0,0.5541699999999999,3.41338,0.47083,458627,213.97
12,77,0,0.46503999999999995,4.2008,0.39837,458636,214.0
12,78,0,0.0476,0.39682,0.0476,458645,214.03
12,79,0,0.42178000000000004,2.30337,0.42178000000000004,458639,214.0
12,80,0,0.04545,0.5,0.04545,458642,214.0
12,81,1,1.3316,6.77115,1.0316,458645,214.0
12,82,1,0.39239,3.0041900000000004,0.26739,458648,214.0
12,83,0,0.32183,8.74992,0.32183,458631,213.97
12,84,0,0.40592,7.50988,0.40592,458614,213.95
12,85,0,0.40038,4.02911,0.13371,458597,213.92
12,86,0,0.20913,1.91665,0.16367,458580,213.9
12,87,0,0.0,0.0,0.0,458563,213.88
12,88,0,0.89505,7.2115,0.51113,458574,213.9
12,89,0,0.58496,6.11685,0.5155,458569,213.9
12,90,0,0.08333,0.69444,0.08333,458563,213.9
12,91,0,0.69695,11.049760000000001,0.49695,458558,213.9
12,92,0,0.6030800000000001,6.1235800000000005,0.6030800000000001,458547,213.9
12,93,0,0.51764,4.4389199999999995,0.46636000000000005,458536,213.9
12,94,0,0.58434,3.0613599999999996,0.5343399999999999,458525,213.9
12,95,0,0.6154,7.40073,0.6154,458514,213.9
12,96,0,0.19521,2.01708,0.19521,458499,213.9
12,97,0,0.16577,2.11617,0.16577,458485,213.9
12,98,0,0.04545,0.17855,0.04545,458470,213.9
12,99,0,0.16838,0.44886000000000004,0.14338,458456,213.9
12,100,0,0.27235,3.3087800000000005,0.22235,458442,213.9
12,101,0,0.2439,3.11947,0.2439,458436,213.87
12,102,0,0.0,0.0,0.0,458417,213.85
12,103,0,0.18993,2.32138,0.18993,458397,213.82
12,104,0,0.16613,0.9350299999999999,0.16613,458378,213.8
12,105,0,0.11258,0.7575,0.11258,458361,213.8
12,106,0,0.55477,6.00023,0.55477,458345,213.8
12,107,0,0.18214,1.09463,0.18214,458328,213.8
12,108,0,0.39307,2.81264,0.39307,458312,213.8
12,109,0,0.06942000000000001,0.46296000000000004,0.06942000000000001,458341,213.82
12,110,0,0.19503,1.0795,0.19503,458369,213.85
12,111,0,0.16825,0.9021600000000001,0.16825,458398,213.87
12,112,0,0.43933999999999995,5.31025,0.39768000000000003,458427,213.9
12,113,0,0.29129,2.7434,0.29129,458458,213.9
12,114,0,0.28629,1.7324700000000002,0.28629,458488,213.9
12,115,0,0.15971,1.28962,0.15971,458519,213.9
12,116,0,0.36132,4.02893,0.30418,458550,213.9
12,117,0,0.60497,3.5580300000000005,0.60497,458581,213.9
12,118,0,0.25475,1.3461100000000001,0.18332,458554,213.9
12,119,0,0.31235,2.38682,0.31235,458559,213.9
12,120,0,0.5129600000000001,4.35232,0.5129600000000001,458563,213.9
12,121,0,0.06942000000000001,0.69442,0.06942000000000001,458568,213.9
12,122,0,0.26828,1.34875,0.26828,458619,213.92
12,123,0,0.40908,1.68642,0.40908,458669,213.95
12,124,0,0.6512899999999999,11.346630000000001,0.47783000000000003,458720,213.97
12,125,0,1.02997,12.1564,0.9499700000000001,458771,214.0
12,126,0,1.0210299999999999,9.21985,1.0210299999999999,458822,214.03
12,127,0,0.54275,3.28332,0.54275,458775,214.0
12,128,0,1.01744,4.83127,1.01744,458778,214.0
12,129,0,0.62135,21.07069,0.49754,458782,214.0
12,130,0,0.86269,15.53974,0.86269,458786,214.0
12,131,0,0.2436,1.6724,0.2436,458809,214.02
12,132,0,0.77328,3.6154900000000003,0.77328,458831,214.05
12,133,0,0.67429,5.19676,0.67429,458854,214.07
12,134,0,0.0625,4.16667,0.0625,458877,214.1
12,135,0,0.47218000000000004,11.4047,0.47218000000000004,458854,214.07
12,136,0,0.55882,11.36931,0.52409,458830,214.05
12,137,0,0.27101,2.4679,0.22100999999999998,458807,214.02
12,138,0,0.5431199999999999,4.76847,0.5431199999999999,458784,214.0
12,139,1,1.0207899999999999,12.96273,0.9374600000000001,458761,213.98
12,140,0,0.35023000000000004,3.35702,0.35023000000000004,458788,214.0
12,141,0,0.31290999999999997,1.64189,0.17868,458791,214.0
12,142,0,0.26068,3.12498,0.26068,458795,214.0
12,143,0,1.1607,7.568860000000001,1.08768,458799,214.0
12,144,0,0.41713,4.02671,0.41713,458819,214.02
12,145,0,0.72216,3.7732300000000003,0.72216,458839,214.05
12,146,0,1.86868,9.72132,1.86868,458860,214.07
12,147,0,0.2592,1.65809,0.2592,458880,214.1
12,148,0,1.38373,6.27767,1.38373,458854,214.07
12,149,0,0.49513,6.93213,0.49513,458828,214.05
12,150,0,0.88751,4.149369999999999,0.88751,458803,214.02
12,151,0,0.32646,1.38279,0.23822,458777,214.0
12,152,0,0.44915,3.37831,0.44915,458751,213.98
12,153,0,0.50749,6.03097,0.45919,458755,214.0
12,154,0,0.26475,7.21665,0.26475,458734,214.0
12,155,0,0.55379,5.2363,0.55379,458712,214.0
12,156,0,0.0833,1.0,0.0833,458691,214.0
12,157,0,0.10817,2.08325,0.10817,458641,213.97
12,158,0,0.22676999999999997,1.7085700000000001,0.22676999999999997,458590,213.95
12,159,0,0.0877,0.3846,0.0877,458540,213.92
12,160,1,0.25692,9.89583,0.25692,458490,213.9
12,161,0,0.10182999999999999,0.8928299999999999,0.10182999999999999,458440,213.88
12,162,0,0.22660999999999998,6.861269999999999,0.22660999999999998,458460,213.87
12,163,1,0.21816999999999998,1.7360799999999998,0.21816999999999998,458430,213.85
12,164,0,0.0833,1.8518299999999999,0.0833,458400,213.82
12,165,0,0.17445,1.3392700000000002,0.17445,458370,213.8
12,166,0,0.30667,2.48013,0.30667,458346,213.8
12,167,0,0.07272,0.30768,0.07272,458321,213.8
12,168,0,0.21749000000000002,1.57315,0.21749000000000002,458297,213.8
12,169,0,0.1,5.0,0.1,458273,213.8
12,170,0,0.30328,3.61991,0.23855,458267,213.8
12,171,0,0.20382,3.9921,0.20382,458261,213.8
12,172,0,0.27075,5.86307,0.27075,458256,213.8
12,173,1,0.51575,7.97186,0.47938000000000003,458250,213.8
12,174,0,0.24998,1.44947,0.21664,458266,213.8
12,175,0,0.0,0.0,0.0,458281,213.8
12,176,0,0.42166000000000003,2.36484,0.36796,458297,213.8
12,177,0,0.59011,13.999989999999999,0.45678,458313,213.8
12,178,0,0.6078,8.39673,0.5126,458329,213.8
12,179,0,0.59529,6.49707,0.59529,458310,213.8
12,180,0,0.40207,7.11895,0.32206999999999997,458306,213.8
12,181,0,0.1296,4.449380000000001,0.1296,458303,213.8
12,182,0,0.055560000000000005,0.15625,0.055560000000000005,458299,213.8
12,183,0,0.10662,0.73332,0.10662,458318,213.8
12,184,0,0.0,0.0,0.0,458337,213.8
12,185,0,0.46734,9.71363,0.39461999999999997,458356,213.8
12,186,0,0.22236999999999998,5.54672,0.1369,458375,213.8
12,187,1,0.505,2.17794,0.505,458346,213.8
12,188,1,0.14478,0.9721799999999999,0.14478,458318,213.8
12,189,0,0.18482,0.93261,0.18482,458289,213.8
12,190,0,0.45333,1.99213,0.45333,458261,213.8
12,191,1,0.6733600000000001,13.14519,0.54003,458233,213.8
12,192,0,1.9274,15.93198,1.56843,458215,213.77
12,193,0,1.04189,8.519860000000001,0.9307799999999999,458169,213.75
12,194,0,1.45495,12.78663,1.3281100000000001,458124,213.72
12,195,0,1.25157,8.15147,1.21823,458078,213.7
12,196,0,0.37139,3.75805,0.37139,458076,213.7
12,197,2,0.68299,8.36462,0.68299,458074,213.7
12,198,0,1.0253,8.50736,0.9694799999999999,458072,213.7
12,199,0,1.36186,14.93249,1.11186,458070,213.7
12,200,0,0.70307,11.34032,0.50307,458068,213.7
12,201,0,0.49113,2.39938,0.49113,458082,213.7
12,202,0,1.9992,17.29271,1.77698,458093,213.7
12,203,0,0.39039,1.8239299999999998,0.39039,458105,213.7
12,204,0,0.7044100000000001,9.99709,0.7044100000000001,458117,213.7
12,205,0,0.67532,3.99994,0.67532,458097,213.7
12,206,1,0.27055,1.80729,0.27055,458077,213.7
12,207,0,0.42781,2.54535,0.42781,458057,213.7
12,208,0,0.53592,1.67622,0.49148000000000003,458037,213.7
12,209,0,0.59805,4.102180000000001,0.59805,458026,213.7
12,210,0,1.51881,1.28138,1.51881,458016,213.7
12,211,0,0.5736,2.8504400000000003,0.5736,458005,213.7
12,212,0,0.30992,1.60861,0.27867,457995,213.7
12,213,0,0.24276999999999999,5.26617,0.24276999999999999,457985,213.7
12,214,0,0.36236999999999997,3.1520099999999998,0.36236999999999997,457960,213.67
12,215,0,0.0,0.0,0.0,457924,213.65
12,216,0,0.28517,3.78776,0.28517,457889,213.62
12,217,0,0.11702,3.0666599999999997,0.11702,457854,213.6
12,218,0,0.07438,0.34721,0.07438,457844,213.6
12,219,0,0.20047,3.4721800000000003,0.20047,457834,213.6
12,220,0,0.15867,1.95238,0.15867,457825,213.6
12,221,0,0.43543999999999994,2.81997,0.43543999999999994,457815,213.6
12,222,0,0.29173000000000004,1.83332,0.29173000000000004,457814,213.6
12,223,0,0.34885,18.1327,0.34885,457813,213.6
12,224,0,0.13278,0.74355,0.13278,457812,213.6
12,225,0,0.32802,6.800560000000001,0.32802,457811,213.6
12,226,0,0.1845,3.21429,0.1845,457810,213.6
12,227,0,0.21044000000000002,4.761880000000001,0.21044000000000002,457810,213.6
12,228,0,0.42454,5.6201,0.42454,457810,213.6
12,229,0,0.3948,2.22913,0.3948,457809,213.6
12,230,0,0.3177,2.82943,0.3177,457808,213.6
12,231,0,0.25467,6.02517,0.25467,457792,213.57
12,232,0,0.50115,6.3707199999999995,0.50115,457777,213.55
12,233,0,0.47356000000000004,7.372039999999999,0.47356000000000004,457761,213.52
12,234,0,0.52703,9.189810000000001,0.52703,457746,213.5
12,235,0,0.11567000000000001,2.23528,0.08233,457756,213.52
12,236,1,0.30777,4.8131699999999995,0.30777,457767,213.55
12,237,0,0.35794000000000004,2.01873,0.35794000000000004,457777,213.57
12,238,0,0.5328,6.7142100000000005,0.5042300000000001,457788,213.6
12,239,0,0.37779,4.68245,0.37779,457799,213.63
12,240,1,1.02613,6.775930000000001,0.99582,457759,213.57
12,241,0,0.56894,9.75897,0.56894,457729,213.55
12,242,0,0.2023,2.7597099999999997,0.2023,457700,213.52
12,243,0,0.5223,3.75205,0.5223,457671,213.5
12,244,0,0.56877,11.76795,0.56877,457653,213.5
12,245,0,0.3907,6.537640000000001,0.3907,457635,213.5
12,246,0,0.9243899999999999,13.5495,0.9243899999999999,457617,213.5
12,247,0,0.46889,4.42267,0.46889,457599,213.5
12,248,0,0.5677399999999999,8.324060000000001,0.5071399999999999,457596,213.5
12,249,0,0.38403000000000004,2.6066,0.38403000000000004,457593,213.5
12,250,0,0.30499,3.04616,0.30499,457590,213.5
12,251,0,0.4613,6.60973,0.4613,457587,213.5
12,252,0,0.39973000000000003,5.824269999999999,0.39973000000000003,457584,213.5
12,253,0,0.214,1.6503599999999998,0.214,457575,213.47
12,254,0,0.21569000000000002,1.38173,0.21569000000000002,457562,213.45
12,255,0,0.47997,10.041939999999999,0.47997,457550,213.42
12,256,0,0.29036,3.29112,0.29036,457538,213.4
12,257,0,0.5108600000000001,6.28561,0.5108600000000001,457491,213.4
12,258,0,0.32299,3.4605300000000003,0.32299,457443,213.4
12,259,0,0.50727,6.952789999999999,0.47393,457396,213.4
12,260,1,0.31513,2.909,0.31513,457349,213.4
12,261,1,0.31867,4.36866,0.21866999999999998,457302,213.4
12,262,0,0.13333,1.66665,0.13333,457342,213.37
12,263,0,0.24356999999999998,1.75922,0.24356999999999998,457336,213.35
12,264,0,0.45511999999999997,3.33204,0.45511999999999997,457329,213.32
12,265,0,0.30956,1.97963,0.30956,457323,213.3
12,266,0,0.36569,2.98075,0.36569,457293,213.3
12,267,0,0.36086999999999997,3.72396,0.36086999999999997,457264,213.3
12,268,0,0.38778,2.99796,0.38778,457234,213.3
12,269,0,0.4346,8.252469999999999,0.4346,457205,213.3
12,270,0,0.34889000000000003,2.72804,0.34889000000000003,457177,213.27
12,271,0,0.5536800000000001,5.23606,0.48702,457149,213.25
12,272,0,0.21745,1.47597,0.19595,457121,213.22
12,273,0,0.22618000000000002,2.41063,0.22618000000000002,457093,213.2
12,274,0,0.7298,7.87205,0.7298,457103,213.22
12,275,0,0.35689,2.11248,0.35689,457113,213.25
12,276,0,0.15683,1.0464,0.15683,457123,213.27
12,277,0,0.46215,7.5869100000000005,0.46215,457133,213.3
12,278,0,0.66819,2.73108,0.66819,457143,213.33
12,279,0,0.22215,2.79869,0.22215,457126,213.27
12,280,0,0.18867,1.14953,0.18867,457119,213.25
12,281,0,0.35697,6.4711300000000005,0.35697,457113,213.22
12,282,0,0.58641,6.92845,0.58641,457106,213.2
12,283,1,0.24038,0.89275,0.24038,457076,213.2
