ID,Time,Denv,BI,CI,HI,Pop,Pop_Den
5.0,272,0.0,0.2,0.8090600579999999,0.20376809899999998,513862.4761,270.2499861
5.0,273,0.0,0.04,0.11764000000000001,0.03846,513772.0,270.2
5.0,274,0.0,0.0,0.0,0.0,513677.2238,270.1499861
5.0,275,0.0,0.0,0.0,0.0,513582.465,270.0999815
5.0,276,0.0,0.05,0.408142857,0.054942857000000005,513487.7238,270.0499861
5.0,277,0.0,0.0,0.0,0.0,513393.0,270.0
5.0,278,0.0,0.1,0.131575,0.1,513298.2937,269.9500231
5.0,279,0.0,0.04,0.30863888899999997,0.036980769,513315.2323,269.9499861
5.0,280,0.0,0.06,0.37036666700000004,0.0641,513237.4764,269.89998149999997
5.0,281,0.0,0.0,0.0,0.0,513159.7323,269.8499861
5.0,282,0.0,0.0,0.0,0.0,513082.0,269.8
5.0,283,0.0,0.0,0.0,0.0,513009.4846,269.7749965
5.0,284,1.0,0.05,0.065352941,0.047058824000000006,512936.9795,269.7499954
5.0,285,0.0,0.06,0.46875,0.0,512864.4846,269.7249965
5.0,286,2.0,0.08,0.407142857,0.076309524,512792.0,269.7
5.0,287,0.0,0.0,0.0,0.06732727299999999,512730.9891,269.6499861
5.0,288,0.0,0.0,0.0,0.0,512669.9855,269.5999815
5.0,289,0.0,0.0,0.0,0.0,512608.9891,269.5499861
5.0,290,0.0,0.08,0.44443999999999995,0.13080571400000002,512548.0,269.5
5.0,291,0.0,0.0,0.0,0.0,512487.0181,269.4500232
5.0,292,0.0,0.0,0.0,0.0,512426.9571,269.4499861
5.0,293,0.0,0.0,0.0,0.0,512305.9428,269.3999814
5.0,294,0.0,0.03,0.3846,0.027000000000000003,512184.9571,269.3499861
5.0,295,0.0,0.04,0.20199999999999999,0.042733333,512064.0,269.3
5.0,296,0.0,0.0,0.0,0.0,511997.2369,269.2499861
5.0,297,0.0,0.0,0.0,0.0,511930.4826,269.19998139999996
5.0,298,0.0,0.05,0.317457143,0.048075,511863.7369,269.1499861
5.0,299,1.0,0.05,0.1242,0.050114285999999994,511797.0,269.1
5.0,300,0.0,0.03,0.017488889,0.0256,511730.2718,269.0500232
5.0,301,0.0,0.0,0.0,0.0,511727.7359,269.0749965
5.0,302,0.0,0.04,0.41666666700000005,0.037692308,511658.4813,269.0499954
5.0,303,0.0,0.07,0.263874725,0.0721125,511589.2359,269.0249965
5.0,304,0.0,0.1,0.833333333,0.099194444,511520.0,269.0
5.0,305,0.0,0.0,0.0,0.0,511435.4791,268.9499861
5.0,306,0.0,0.0,0.0,0.0,511350.9721,268.8999814
5.0,307,0.0,0.0,0.0,0.0,511266.4791,268.8499861
5.0,308,0.0,0.17,4.386894505,0.170252464,511182.0,268.8
5.0,309,0.0,0.15,2.273468718,0.146804762,511087.9741,268.749986
5.0,310,0.0,0.0,0.0,0.0,510993.9654,268.69998139999996
5.0,311,0.0,0.08,2.5,0.076033333,510899.9741,268.649986
5.0,312,0.0,0.0,0.0,0.0,510806.0,268.6
5.0,313,0.0,0.0,0.0,0.0,510712.0432,268.5500233
5.0,314,0.0,0.22,1.25,0.14705,510728.9826,268.549986
5.0,315,0.0,0.06,0.1515,0.0606,510651.9768,268.49998139999997
5.0,316,0.0,0.31,1.31912,0.30768,510574.9826,268.44998599999997
5.0,317,0.0,0.1,0.571405714,0.11400571400000001,510498.0,268.4
5.0,318,0.0,0.26,3.055533333,0.1923,510377.9577,268.349986
5.0,319,0.0,0.31,1.3205,0.1923,510257.9436,268.29998140000004
5.0,320,0.0,0.14,1.020392857,0.13735714300000001,510137.9577,268.249986
5.0,321,0.0,0.07,0.24508333300000001,0.068678571,510018.0,268.2
5.0,322,0.0,0.14,8.333333332999999,0.14285714300000002,509932.7286,268.149986
5.0,323,0.0,0.0,0.0,0.0,509847.4715,268.09998140000005
5.0,324,0.0,0.0,0.0,0.0,509762.2286,268.049986
5.0,325,0.0,0.02,0.083325,0.0240375,509677.0,268.0
5.0,326,0.0,0.34,1.11505,0.336525,509591.7856,267.9500233
5.0,327,0.0,0.0,0.0,0.0,509597.7315,267.94998599999997
5.0,328,0.0,0.15,1.904755102,0.10465306099999999,509518.4753,267.89998130000004
5.0,329,0.0,0.02,0.10099999999999999,0.021366667000000002,509439.2315,267.849986
5.0,330,0.0,0.27,2.0872971430000002,0.17307,509360.0,267.8
5.0,331,0.0,0.0,0.0,0.0,509310.2427,267.7749965
5.0,332,0.0,0.0,0.0,0.0,509260.4903,267.7499953
5.0,333,0.0,0.04,0.168333333,0.035611111,509210.7427,267.7249965
5.0,334,0.0,0.05,0.225838095,0.0478375,509161.0,267.7
5.0,335,0.0,0.21,0.7142857140000001,0.214285714,509052.9656,267.649986
5.0,336,0.0,0.03,0.10099999999999999,0.025242424,508944.9542,267.5999813
5.0,337,0.0,0.21,0.913368182,0.198478205,508836.9656,267.549986
5.0,338,0.0,0.05,0.23684000000000002,0.051089999999999997,508729.0,267.5
5.0,339,0.0,0.51,2.0100133330000003,0.50639,508621.0573,267.4500234
5.0,340,0.0,0.29,4.186961905,0.15745604400000002,508639.7265,267.44998599999997
5.0,341,0.0,0.07,0.332954101,0.074780423,508550.4687,267.39998130000004
5.0,342,1.0,0.37,2.352628274,0.278983333,508461.2265,267.349986
5.0,343,1.0,1.24,8.157885,0.532675,508372.0,267.3
5.0,344,0.0,1.21,4.483517778,0.6482,508288.4794,267.2749965
5.0,345,0.0,4.96,4.322,2.083812364,508204.9726,267.2499953
5.0,346,0.0,1.53,4.3388327989999995,0.981384253,508121.4794,267.2249965
5.0,347,0.0,0.53,2.165469231,0.18391724899999998,508038.0,267.2
5.0,348,0.0,2.3,6.440580499,0.966887554,507973.4877,267.149986
5.0,349,0.0,1.06,3.8560625,0.613896062,507908.9836,267.0999813
5.0,350,0.0,0.54,1.6841911680000001,0.36966204,507844.4877,267.049986
5.0,351,0.0,1.03,4.324957045,0.639436021,507780.0,267.0
5.0,352,0.0,0.23,1.3986666669999999,0.23152916699999998,507715.5205,266.9500234
5.0,353,0.0,0.68,2.6830897240000002,0.48786627,507700.4813,266.9749965
5.0,354,1.0,0.28,1.6265497690000001,0.265103704,507620.9751,266.9499953
5.0,355,0.0,0.52,2.029060897,0.437818109,507541.4813,266.92499649999996
5.0,356,0.0,0.18,1.080799603,0.180984167,507462.0,266.9
5.0,357,0.0,0.13,0.4444,0.133333333,507363.4713,266.8249684
5.0,358,0.0,0.32,1.8827223780000002,0.241460526,507264.9617,266.7499578
5.0,359,0.0,0.21,1.276011278,0.17027181800000002,507166.4713,266.6749684
5.0,360,0.0,0.7,4.489526957,0.6242205129999999,507068.0,266.6
5.0,361,0.0,0.0,0.0,0.0,506940.7021,266.5499859
5.0,362,0.0,0.05,0.8333,0.0476,506813.4361,266.4999812
5.0,363,0.0,0.11,0.580183333,0.106433333,506686.2021,266.4499859
5.0,364,0.0,0.24,1.346584596,0.137193651,506559.0,266.4
5.0,365,0.0,0.23,7.238066667000001,0.22946666699999999,506431.8299,266.3500234
5.0,366,0.0,0.08,1.19047619,0.07933333299999999,506470.7269,266.34998590000004
5.0,367,0.0,0.12,0.8459595959999999,0.11818181800000001,506382.4692,266.2999812
5.0,368,0.0,0.22,2.1045357140000003,0.21742857100000001,506294.2269,266.2499859
5.0,369,0.0,0.11,0.816285714,0.11428571400000001,506206.0,266.2
5.0,370,0.0,0.1,0.833333333,0.09615,506100.7172,266.1499859
5.0,371,2.0,0.09,1.0382605440000001,0.093685714,505995.4562,266.0999812
5.0,372,0.0,0.09,1.243187755,0.091221429,505890.2172,266.0499859
5.0,373,0.0,0.14,2.0993589740000003,0.09269551300000001,505785.0,266.0
5.0,374,0.0,0.37,1.950625,0.260125,505690.7236,265.9499859
5.0,375,0.0,0.19,1.2089444440000001,0.124459722,505596.4649,265.8999812
5.0,376,0.0,0.46,1.672258957,0.259068707,505502.2236,265.84998590000004
5.0,377,0.0,0.15,0.534243738,0.130631262,505408.0,265.8
5.0,378,0.0,0.12,1.3683666669999999,0.116685185,505313.7939,265.7500235
5.0,379,0.0,0.31,2.9665128210000002,0.311452381,505314.7242,265.7499859
5.0,380,0.0,0.31,1.9904246030000001,0.26837209,505221.4656,265.69998119999997
5.0,381,0.0,0.7,3.759333555,0.277111722,505128.2242,265.6499859
5.0,382,0.0,0.5,2.629480698,0.430317165,505035.0,265.6
5.0,383,0.0,0.53,2.639321429,0.525095932,505081.4936,265.6249965
5.0,384,0.0,0.59,3.5304253969999997,0.5502253970000001,505127.9914,265.6499953
6.0,1,2.0,2.19,9.803583332999999,1.326666667,3918357.935,1908.9999690000002
6.0,2,1.0,0.65,8.508568672,0.650263354,3918770.913,1909.199958
6.0,3,0.0,0.92,10.63589105,0.882427273,3919183.935,1909.399969
6.0,4,0.0,0.0,5.903215862000001,0.0,3919597.0,1909.6
6.0,5,0.0,0.3,1.170540675,0.298941799,3919887.9680000003,1909.749982
6.0,6,0.0,0.85,2.944348824,0.779056209,3920178.957,1909.8999760000002
6.0,7,0.0,0.95,8.013568765,0.747295385,3920469.9680000003,1910.049982
6.0,8,1.0,0.88,3.953066667,0.506593407,3920761.0,1910.2
6.0,9,1.0,0.36,2.4572125,0.305555556,3920965.7339999997,1910.2999920000002
6.0,10,1.0,0.74,9.694345455,0.7376681820000001,3921170.479,1910.39999
6.0,11,0.0,0.34,0.7280399999999999,0.21009697,3921375.2339999997,1910.4999920000002
6.0,12,0.0,1.48,10.35471286,1.155303333,3921580.0,1910.6
6.0,13,0.0,1.17,13.40239111,1.053933333,3921784.777,1910.700013
6.0,14,0.0,0.92,12.9514375,0.873809524,3922177.1139999996,1910.874941
6.0,15,0.0,1.35,8.723276364,1.120000272,3922774.318,1911.1499210000002
6.0,16,0.0,0.96,1.9258,0.9611,3923371.6139999996,1911.424941
6.0,17,1.0,1.37,8.828853333,1.348204444,3923969.0,1911.7
6.0,18,0.0,0.8,4.242012885,0.69215,3924523.6319999998,1911.974941
6.0,19,1.0,0.64,11.22073938,0.590914881,3925078.3430000003,1912.249921
6.0,20,0.0,1.14,20.29372636,1.118398402,3925633.1319999998,1912.5249410000001
6.0,21,0.0,1.61,7.270796785,1.383408344,3926188.0,1912.8
6.0,22,0.0,0.46,3.322644444,0.464814815,3926745.381,1913.074941
6.0,23,0.0,2.19,12.52274112,1.502320879,3927302.8419999997,1913.349921
6.0,24,1.0,0.94,10.4510127,0.909635902,3927860.381,1913.624941
6.0,25,1.0,0.88,14.73999593,0.835947694,3928418.0,1913.9
6.0,26,0.0,2.25,11.83984652,1.7134808590000001,3928975.6980000003,1914.1750989999998
6.0,27,2.0,1.31,10.72685119,1.067477864,3928972.8819999998,1914.174941
6.0,28,7.0,0.56,3.908425926,0.564444911,3929527.8430000003,1914.4499210000001
6.0,29,0.0,3.77,7.597914352,3.246128157,3930082.8819999998,1914.724941
6.0,30,0.0,1.04,7.896430044,0.878581955,3930638.0,1915.0
6.0,31,0.0,1.06,6.915266667,0.795142857,3931243.61,1915.2999300000001
6.0,32,5.0,0.92,6.457963889,0.785428171,3931849.313,1915.599906
6.0,33,3.0,2.22,15.787139999999999,1.728376566,3932455.11,1915.89993
6.0,34,2.0,1.94,11.14514405,1.367483631,3933061.0,1916.2
6.0,35,1.0,3.04,10.58375631,2.353164683,3933563.6539999996,1916.42496
6.0,36,0.0,1.03,6.961043994,0.813007859,3934066.372,1916.6499469999999
6.0,37,0.0,2.23,20.59680046,1.46028452,3934569.1539999996,1916.87496
6.0,38,0.0,0.93,11.340511900000001,0.678908333,3935072.0,1917.1
6.0,39,2.0,1.41,15.36307756,1.161728571,3935574.9110000003,1917.325066
6.0,40,1.0,0.57,7.528003401,0.380032596,3935591.147,1917.374941
6.0,41,1.0,1.13,10.66381458,1.0463142159999999,3936110.363,1917.6499210000002
6.0,42,2.0,1.3,7.853771276,1.15697031,3936629.647,1917.924941
6.0,43,1.0,0.56,3.2051785710000003,0.541661328,3937149.0,1918.2
6.0,44,2.0,0.63,6.930640832999999,0.61145671,3937687.889,1918.449951
6.0,45,0.0,0.84,13.30973074,0.722599702,3938226.852,1918.699935
6.0,46,0.0,1.39,12.21424645,1.268309524,3938765.889,1918.949951
6.0,47,1.0,0.37,4.72196542,0.317165568,3939305.0,1919.2
6.0,48,1.0,0.78,7.910064286,0.6374107139999999,3939788.4110000003,1919.42496
6.0,49,0.0,2.37,28.44996131,2.1201071430000002,3940271.881,1919.6499469999999
6.0,50,0.0,1.43,7.835173527,1.367165657,3940755.4110000003,1919.87496
6.0,51,0.0,1.01,5.006364762,1.0089611109999999,3941239.0,1920.1
6.0,52,1.0,1.06,11.67301389,0.815711905,3941722.648,1920.325066
6.0,53,0.0,0.6,13.65733333,0.595238095,3941479.728,1920.224988
6.0,54,0.0,0.29,1.277755556,0.261904762,3941720.4710000004,1920.349984
6.0,55,0.0,0.77,5.65599,0.699831548,3941961.228,1920.474988
6.0,56,0.0,0.75,2.128486111,0.333333333,3942202.0,1920.6
6.0,57,1.0,1.55,3.3585,1.224888889,3942371.9889999996,1920.6749960000002
6.0,58,0.0,0.74,7.530807778,0.5806,3942541.985,1920.7499940000002
6.0,59,1.0,0.0,0.0,0.0,3942711.9889999996,1920.824996
6.0,60,0.0,0.56,6.922868848999999,0.522488889,3942882.0,1920.9
6.0,61,1.0,0.73,9.657495238,0.630472857,3943016.7430000002,1920.9749960000001
6.0,62,2.0,0.65,6.2293038460000005,0.550443439,3943151.4910000004,1921.0499940000002
6.0,63,0.0,0.86,19.5777381,0.8640416670000001,3943286.2430000002,1921.124996
6.0,64,0.0,0.71,10.02794,0.634627273,3943421.0,1921.2
6.0,65,0.0,1.01,6.6513,1.005051587,3943555.762,1921.275007
6.0,66,0.0,0.6,9.579666667,0.6,3943804.4439999997,1921.399969
6.0,67,0.0,1.45,10.65163175,1.216711111,3944187.925,1921.5999579999998
6.0,68,0.0,0.51,7.268787037,0.512509259,3944571.4439999997,1921.7999690000001
6.0,69,1.0,1.19,18.80338658,1.0835912090000002,3944955.0,1922.0
6.0,70,0.0,1.04,8.8767,1.043361905,3945163.483,1922.0999920000002
6.0,71,0.0,0.69,3.818192007,0.667801587,3945371.978,1922.1999899999998
6.0,72,1.0,1.29,8.832862037,1.130888889,3945580.483,1922.2999920000002
6.0,73,3.0,1.07,9.121214815,1.0094484129999999,3945789.0,1922.4
6.0,74,1.0,1.21,11.06318333,1.009275,3946243.671,1922.624961
6.0,75,3.0,1.75,11.01048905,1.4858439559999999,3946698.395,1922.849947
6.0,76,0.0,1.4,14.70699226,1.402741639,3947153.171,1923.074961
6.0,77,1.0,0.84,7.8127675210000005,0.7231785,3947608.0,1923.3
6.0,78,2.0,0.83,15.66748485,0.763575874,3948062.881,1923.525066
6.0,79,2.0,0.35,3.3111002139999997,0.336167521,3948147.14,1923.5499510000002
6.0,80,1.0,0.99,30.37575444,0.8916398809999999,3948686.353,1923.7999350000002
6.0,81,2.0,1.35,18.96753897,1.295585438,3949225.64,1924.0499510000002
6.0,82,2.0,1.05,11.64929293,0.7518305559999999,3949765.0,1924.3
6.0,83,0.0,1.04,20.681025,0.907407407,3950168.938,1924.4999690000002
6.0,84,0.0,0.97,10.99100952,0.961160476,3950572.917,1924.699958
6.0,85,1.0,1.48,22.55763846,1.192028507,3950976.938,1924.899969
6.0,86,0.0,1.11,18.46241902,1.078154762,3951381.0,1925.1
6.0,87,1.0,0.69,10.85240592,0.585600275,3951785.103,1925.300052
6.0,88,1.0,2.1,19.39598538,1.587864474,3951619.478,1925.224988
6.0,89,0.0,0.88,15.71743872,0.796649542,3951857.9710000004,1925.349984
6.0,90,0.0,1.73,11.49060794,1.730277778,3952096.478,1925.474988
6.0,91,1.0,1.33,6.919702564,1.105320098,3952335.0,1925.6
6.0,92,0.0,1.28,18.11978657,1.108811432,3952715.695,1925.7749760000002
6.0,93,1.0,1.76,27.22143579,1.755756944,3953096.4269999997,1925.949968
6.0,94,2.0,1.02,16.72167282,1.0207407259999999,3953477.195,1926.124976
6.0,95,0.0,1.44,13.937043300000003,1.300230568,3953858.0,1926.3
6.0,96,2.0,0.67,11.64425877,0.537645747,3954125.723,1926.424988
6.0,97,0.0,0.98,26.75462249,0.889567325,3954393.4639999997,1926.549984
6.0,98,0.0,0.49,14.94768431,0.491464069,3954661.223,1926.674988
6.0,99,0.0,0.5,8.801931827999999,0.504098874,3954929.0,1926.8
6.0,100,0.0,1.39,7.837364545,1.000568596,3955196.795,1926.92502
6.0,101,0.0,0.51,11.34123175,0.477777778,3955140.983,1926.899992
6.0,102,0.0,0.61,15.71462286,0.609658182,3955352.977,1926.9999899999998
6.0,103,0.0,0.44,3.157984615,0.43946666700000003,3955564.983,1927.0999920000002
6.0,104,0.0,1.03,4.066322222,1.026977778,3955777.0,1927.2
6.0,105,0.0,0.34,8.22915,0.33628571399999996,3955793.25,1927.225
6.0,106,0.0,0.53,5.9767916670000005,0.4554,3955809.5,1927.249999
6.0,107,0.0,0.48,1.6053866669999999,0.48138285700000005,3955825.75,1927.275
6.0,108,1.0,0.72,3.166083333,0.651179762,3955842.0,1927.3
6.0,109,2.0,0.83,3.2985833330000003,0.833333333,3955728.995,1927.2249960000001
6.0,110,0.0,0.99,6.631666667,0.772838095,3955615.994,1927.149994
6.0,111,0.0,1.06,15.3735,1.0625,3955502.995,1927.074996
6.0,112,0.0,1.42,16.52942227,1.073495743,3955390.0,1927.0
6.0,113,1.0,0.36,1.299172121,0.249720635,3955268.744,1926.949998
6.0,114,1.0,0.87,8.226190476000001,0.8714285709999999,3955147.4930000002,1926.899997
6.0,115,1.0,0.47,5.786037778,0.466364957,3955026.244,1926.8499980000001
6.0,116,0.0,0.76,4.1129866669999995,0.760805079,3954905.0,1926.8
6.0,117,0.0,0.73,6.038175,0.6848888890000001,3954783.7589999996,1926.750003
6.0,118,1.0,0.32,1.686611111,0.315626984,3955177.472,1926.924988
6.0,119,0.0,1.37,7.461323332999999,0.825339048,3955449.962,1927.049984
6.0,120,0.0,0.72,7.292546825,0.722767196,3955722.472,1927.174988
6.0,121,0.0,0.36,4.9497257139999995,0.320155343,3955995.0,1927.3
6.0,122,1.0,1.04,10.12844841,0.9818849209999999,3956178.2369999997,1927.399992
6.0,123,3.0,0.15,2.480307359,0.150092949,3956361.483,1927.4999899999998
6.0,124,1.0,1.02,8.035566667000001,0.8831874129999999,3956544.7369999997,1927.5999920000002
6.0,125,1.0,1.03,5.7397,1.033057143,3956728.0,1927.7
6.0,126,1.0,1.28,13.20673333,1.226135065,3956911.271,1927.8000129999998
6.0,127,0.0,0.52,5.363076923,0.5217895220000001,3957037.2139999997,1927.849982
6.0,128,0.0,0.79,11.17443253,0.664580808,3957346.452,1927.999977
6.0,129,0.0,0.95,7.166334127000001,0.839701282,3957655.7139999997,1928.1499820000001
6.0,130,1.0,1.26,12.76130618,0.8153150379999999,3957965.0,1928.3
6.0,131,1.0,0.95,7.286451058,0.831821413,3958437.415,1928.5249609999998
6.0,132,2.0,0.39,8.150751488,0.363074405,3958909.887,1928.7499480000001
6.0,133,0.0,0.73,7.408579132000001,0.661689059,3959382.415,1928.974961
6.0,134,6.0,0.47,7.731272222,0.422195556,3959855.0,1929.2
6.0,135,0.0,0.96,5.092805556,0.814685185,3960234.695,1929.399969
6.0,136,0.0,0.53,10.03351429,0.46152222200000004,3960614.4269999997,1929.599959
6.0,137,1.0,0.51,3.552187778,0.41081934600000003,3960994.195,1929.7999690000001
6.0,138,2.0,0.88,10.81501398,0.7934125540000001,3961374.0,1930.0
6.0,139,2.0,0.78,7.145932062999999,0.606081265,3961753.841,1930.200052
6.0,140,1.0,0.72,8.497331775,0.659198214,3961760.443,1930.1749760000002
6.0,141,2.0,0.44,6.575185769,0.4111,3962146.925,1930.349968
6.0,142,2.0,0.68,4.032907845,0.521591401,3962533.443,1930.5249760000002
6.0,143,6.0,0.57,3.3383816669999997,0.447126475,3962920.0,1930.7
6.0,144,1.0,0.7,14.55324762,0.657796742,3963182.474,1930.8249879999998
6.0,145,4.0,0.79,2.312432353,0.768756522,3963444.965,1930.949984
6.0,146,1.0,0.98,9.768647142999999,0.80385296,3963707.474,1931.0749879999998
6.0,147,2.0,0.94,6.721078413,0.860514643,3963970.0,1931.2
6.0,148,1.0,0.61,3.2262762360000004,0.50654765,3964681.808,1931.549905
6.0,149,1.0,0.88,9.350597143,0.7664274999999999,3965393.744,1931.899873
6.0,150,3.0,0.45,2.2236733330000003,0.378909957,3966105.808,1932.2499050000001
6.0,151,1.0,0.38,2.45821384,0.343151208,3966818.0,1932.6
6.0,152,0.0,0.26,0.7896136359999999,0.261687302,3967530.32,1932.950159
6.0,153,0.0,0.41,9.468982857,0.40555555600000004,3967006.2369999997,1932.699992
6.0,154,1.0,0.05,0.17855,0.05,3967194.482,1932.7999899999998
6.0,155,0.0,0.52,1.41983042,0.406459798,3967382.7369999997,1932.899992
6.0,156,1.0,0.49,2.732972222,0.41429166700000003,3967571.0,1933.0
6.0,157,1.0,1.33,2.777666667,1.333333333,3967532.999,1932.975
6.0,158,0.0,0.67,8.697541667000001,0.6485634920000001,3967494.999,1932.949999
6.0,159,1.0,0.5,7.2781612120000005,0.49772727299999997,3967456.999,1932.925
6.0,160,1.0,0.58,4.0024869260000004,0.5845428570000001,3967419.0,1932.9
6.0,161,1.0,0.6,2.1088,0.5395142860000001,3967381.001,1932.875001
6.0,162,1.0,0.27,1.097321212,0.271327273,3966976.4260000004,1932.674961
6.0,163,3.0,0.37,2.573058095,0.34233047200000005,3966533.901,1932.449948
6.0,164,0.0,0.18,0.2941,0.1838125,3966091.4260000004,1932.224961
6.0,165,0.0,0.82,1.357364583,0.254166667,3965649.0,1932.0
6.0,166,1.0,0.83,1.4085666669999999,0.13075,3965458.736,1931.9249960000002
6.0,167,1.0,0.33,2.464111111,0.33065079399999997,3965268.482,1931.8499940000002
6.0,168,3.0,0.68,3.2137963739999997,0.6835995,3965078.236,1931.774996
6.0,169,0.0,2.02,8.44934,1.66,3964888.0,1931.7
6.0,170,0.0,0.65,2.2589666669999997,0.651266667,3965147.475,1931.8249879999998
6.0,171,1.0,0.31,1.5840151519999999,0.31267619,3965406.966,1931.949984
6.0,172,0.0,0.79,3.3088338889999998,0.742905556,3965666.475,1932.0749879999998
6.0,173,1.0,0.34,2.978218182,0.339393939,3965926.0,1932.2
6.0,174,2.0,1.21,3.188480952,0.606060606,3965957.5,1932.2
6.0,175,0.0,0.09,0.38308333299999997,0.092535714,3965988.999,1932.2
6.0,176,2.0,0.55,2.071241905,0.524312334,3966020.5,1932.2
6.0,177,1.0,0.43,0.815835897,0.402694505,3966052.0,1932.2
6.0,178,0.0,0.92,3.588105442,0.9197346940000001,3966083.501,1932.2
6.0,179,0.0,0.12,7.515828571,0.1150625,3966056.75,1932.2
6.0,180,1.0,0.87,3.779596507,0.47375442700000003,3966061.5,1932.2
6.0,181,1.0,1.09,6.352463889,0.837304825,3966066.25,1932.2
6.0,182,3.0,1.46,7.503217593,0.7433425929999999,3966071.0,1932.2
6.0,183,0.0,0.43,2.172787037,0.167055167,3966186.495,1932.274996
6.0,184,1.0,0.73,3.550301961,0.503865079,3966301.9930000002,1932.3499940000002
6.0,185,3.0,0.28,1.782119192,0.283116883,3966417.495,1932.4249960000002
6.0,186,3.0,0.62,5.1818376619999995,0.512386081,3966533.0,1932.5
6.0,187,9.0,0.98,4.021311111,0.77772,3966770.479,1932.5999920000002
6.0,188,3.0,0.5,2.807516667,0.467538636,3967007.972,1932.6999899999998
6.0,189,6.0,1.45,2.404589226,1.451898341,3967245.479,1932.7999920000002
6.0,190,4.0,0.34,1.824434754,0.317079004,3967483.0,1932.9
6.0,191,17.0,0.83,1.409111255,0.809913287,3967720.5360000003,1933.0000129999999
6.0,192,8.0,1.98,4.49235629,1.667495147,3967842.4510000004,1933.074976
6.0,193,8.0,0.87,3.6709554680000003,0.775081712,3968201.935,1933.249968
6.0,194,10.0,1.19,4.006624824,1.073502921,3968561.4510000004,1933.4249760000002
6.0,195,7.0,0.86,2.258650721,0.727264038,3968921.0,1933.6
6.0,196,1.0,1.59,3.0485620489999996,1.177622222,3969154.479,1933.724988
6.0,197,3.0,1.62,5.211448031000001,1.440271954,3969387.973,1933.849984
6.0,198,9.0,1.57,4.0908798719999995,1.001846599,3969621.479,1933.974988
6.0,199,7.0,0.84,4.086883294,0.672457337,3969855.0,1934.1
6.0,200,3.0,1.27,6.316029847,1.181340067,3970088.534,1934.2250199999999
6.0,201,3.0,0.53,2.179820978,0.46951908,3970052.235,1934.199992
6.0,202,2.0,0.82,6.183047619,0.8115052909999999,3970249.48,1934.2999899999998
6.0,203,4.0,1.0,4.830762075,1.002089286,3970446.735,1934.399992
6.0,204,4.0,0.57,1.38062619,0.37480381,3970644.0,1934.5
6.0,205,4.0,0.45,5.318606667,0.44758571399999997,3970795.4910000004,1934.574996
6.0,206,1.0,1.97,7.307962963,1.466074739,3970946.988,1934.649994
6.0,207,3.0,0.57,3.079980556,0.572673333,3971098.4910000004,1934.7249960000001
6.0,208,0.0,0.81,3.8938333330000003,0.6943444440000001,3971250.0,1934.8
6.0,209,0.0,0.64,1.935267857,0.41719097200000005,3971352.4960000003,1934.8499980000001
6.0,210,1.0,0.34,1.543066667,0.342289091,3971454.995,1934.899997
6.0,211,3.0,0.16,0.75225,0.161611111,3971557.4960000003,1934.949998
6.0,212,0.0,0.49,2.42778,0.49142857100000004,3971660.0,1935.0
6.0,213,2.0,0.38,1.587545455,0.38170421200000004,3971762.5069999998,1935.050003
6.0,214,1.0,0.1,0.3700625,0.10437037,3971442.482,1934.8749879999998
6.0,215,0.0,1.17,1.6665,0.584666667,3971224.9760000003,1934.749984
6.0,216,1.0,0.22,1.016678737,0.21782844899999998,3971007.482,1934.6249879999998
6.0,217,0.0,0.31,1.368912485,0.306558674,3970790.0,1934.5
6.0,218,1.0,0.42,2.767991667,0.331444444,3970842.499,1934.525
6.0,219,0.0,0.57,2.931708163,0.574181818,3970894.999,1934.5499989999998
6.0,220,0.0,0.49,1.968741667,0.491883333,3970947.499,1934.575
6.0,221,3.0,0.96,3.583471429,0.7576952379999999,3971000.0,1934.6
6.0,222,1.0,0.28,1.6650439559999999,0.254572594,3971250.7260000003,1934.724988
6.0,223,0.0,0.82,5.739407142999999,0.634347222,3971501.4680000003,1934.849984
6.0,224,2.0,0.44,1.612722222,0.441246541,3971752.2260000003,1934.974988
6.0,225,0.0,0.52,5.281657033,0.501512483,3972003.0,1935.1
6.0,226,1.0,0.52,2.5266458330000003,0.481417679,3972253.79,1935.2250199999999
6.0,227,1.0,0.46,8.29692381,0.46002222200000004,3972053.249,1935.125
6.0,228,1.0,0.37,1.7982742059999999,0.350522283,3972103.499,1935.1499989999998
6.0,229,0.0,0.42,3.863497821,0.39849763,3972153.749,1935.175
6.0,230,1.0,0.72,5.956769269,0.629787302,3972204.0,1935.2
6.0,231,0.0,0.94,4.8065132010000005,0.792247645,3972566.7,1935.374976
6.0,232,0.0,0.76,3.66061239,0.741323648,3972929.434,1935.549968
6.0,233,0.0,1.06,2.79212996,0.719363575,3973292.2,1935.7249760000002
6.0,234,3.0,0.5,3.811139607,0.44175079799999994,3973655.0,1935.9
6.0,235,2.0,1.05,19.47819133,0.731340938,3973810.7410000004,1935.9749960000001
6.0,236,2.0,0.8,3.2210685310000002,0.795904029,3973966.488,1936.0499940000002
6.0,237,1.0,0.38,4.73527612,0.37945202,3974122.2410000004,1936.124996
6.0,238,2.0,0.52,1.6121534880000001,0.48245078,3974278.0,1936.2
6.0,239,5.0,0.82,10.70365934,0.7789050390000001,3974433.765,1936.275007
6.0,240,1.0,0.59,4.94546746,0.569927394,3974436.2410000004,1936.2999920000002
6.0,241,1.0,0.73,2.7412647060000004,0.7299947090000001,3974594.4869999997,1936.39999
