,index,County_EN,YYYY_WW,BI,CI,HI,index,Temperature,T Max,T Min,RH,Precp
617,232,Changhua,2016_24,1.2055555555555555,3.962108333333333,1.0666666666666667,231,26.37142857142857,31.357142857142854,23.771428571428572,85.42857142857143,17.571428571428573
618,233,Changhua,2016_25,0.7476190476190475,3.371888888888889,0.7476190476190475,232,27.0,33.025,24.15,83.57142857142857,18.357142857142858
619,234,Changhua,2016_26,0.8876190476190476,2.443299523809524,0.8304761904761904,233,28.228571428571428,34.48571428571429,23.785714285714285,79.85714285714286,0.7857142857142857
620,235,Changhua,2016_27,1.3559523809523808,4.333289880952381,1.193452380952381,234,28.542857142857148,35.07142857142857,24.24285714285714,80.0,5.357142857142857
621,236,Changhua,2016_28,1.7522222222222221,7.384235555555556,1.5777777777777777,235,27.585714285714282,33.3,24.75714285714286,83.71428571428571,5.928571428571429
622,237,Changhua,2016_29,1.151923076923077,3.3158570512820513,1.1102564102564103,236,28.628571428571433,33.68571428571429,25.0,76.0,0.9285714285714286
623,238,Changhua,2016_30,0.8833333333333334,5.159375,0.8833333333333334,237,28.299999999999994,34.07142857142857,24.385714285714283,77.57142857142857,1.2142857142857142
624,239,Changhua,2016_31,0.8290598290598291,2.5007628205128203,0.735042735042735,238,29.2,36.07142857142857,24.728571428571428,73.42857142857143,2.0
625,240,Changhua,2016_32,0.9533333333333334,2.7757133333333335,0.9133333333333333,239,28.614285714285717,34.285714285714285,25.07142857142857,81.42857142857143,2.4285714285714284
626,241,Changhua,2016_33,1.3328571428571427,3.8867335714285716,1.2423809523809524,240,28.014285714285712,33.25714285714286,24.785714285714285,84.0,4.714285714285714
627,242,Changhua,2016_34,1.8514285714285716,8.419825714285714,1.4742857142857144,241,27.4,33.94285714285714,24.157142857142855,85.28571428571429,6.7142857142857135
628,243,Changhua,2016_35,1.773809523809524,5.433404761904762,1.6547619047619047,242,29.242857142857147,34.480000000000004,25.52,79.71428571428571,0.0
629,244,Changhua,2016_36,1.7600000000000002,8.04957,1.3733333333333333,243,27.0,32.1,24.042857142857148,79.28571428571429,2.142857142857143
630,245,Changhua,2016_37,1.1777777777777778,2.5447777777777776,1.1777777777777778,244,26.7,32.385714285714286,23.942857142857147,86.0,2.357142857142857
631,246,Changhua,2016_38,1.4290909090909092,6.239925454545455,1.309090909090909,245,26.942857142857147,32.6,23.62857142857143,83.71428571428571,10.857142857142858
632,247,Changhua,2016_39,1.6458333333333333,5.486870833333334,1.6458333333333333,246,26.857142857142854,32.91428571428571,22.957142857142852,78.85714285714286,0.0
633,248,Changhua,2016_40,2.0303030303030303,5.585009090909091,1.7878787878787878,247,26.485714285714284,31.314285714285717,23.728571428571428,85.85714285714286,17.357142857142858
634,249,Changhua,2016_41,0.7976190476190476,2.8977321428571434,0.7976190476190476,248,26.57142857142857,31.685714285714287,23.62857142857143,84.85714285714286,2.2142857142857144
635,250,Changhua,2016_42,0.7828571428571429,3.1025695238095237,0.7561904761904762,249,25.228571428571428,31.07142857142857,21.7,83.57142857142857,0.07142857142857142
636,251,Changhua,2016_43,0.8800000000000001,2.7022166666666667,0.8800000000000001,250,27.314285714285717,33.31428571428571,23.57142857142857,81.42857142857143,3.928571428571429
637,252,Changhua,2016_44,1.9555555555555557,3.993344444444445,1.8888888888888888,251,26.914285714285718,33.08571428571428,23.285714285714285,81.42857142857143,0.0
638,253,Changhua,2016_45,0.6476190476190476,4.653616666666666,0.5976190476190476,252,23.142857142857146,29.92857142857143,19.257142857142856,74.28571428571429,0.0
639,254,Changhua,2016_46,0.6433333333333333,1.708765,0.6433333333333333,253,22.628571428571423,29.228571428571428,18.95714285714286,78.0,0.35714285714285715
640,255,Changhua,2016_47,1.1619047619047618,4.582968571428571,0.9619047619047618,254,24.17142857142857,32.39999999999999,19.714285714285715,81.0,0.0
641,256,Changhua,2016_48,1.0333333333333334,2.6995166666666663,1.0333333333333334,255,21.771428571428572,26.57142857142857,18.842857142857145,86.57142857142857,8.428571428571429
642,257,Changhua,2016_49,0.4176623376623376,1.0101922077922079,0.3605194805194805,256,20.12857142857143,25.37142857142857,16.84285714285714,82.71428571428571,2.5
643,258,Changhua,2016_50,0.9619047619047618,3.214492857142857,0.9047619047619048,257,20.67142857142857,27.25714285714286,17.057142857142857,79.71428571428571,0.0
644,259,Changhua,2016_51,1.4166666666666665,6.073479166666667,0.9166666666666666,258,18.3,25.085714285714282,14.342857142857143,74.0,0.0
645,260,Changhua,2016_52,1.1666666666666667,3.1033333333333335,1.1666666666666667,259,20.285714285714285,27.957142857142852,15.814285714285715,78.0,0.0
646,261,Changhua,2017_01,0.8,1.9481562499999998,0.7,260,17.271428571428572,22.585714285714282,13.828571428571427,82.14285714285714,2.071428571428572
647,262,Changhua,2017_02,0.8,3.8704,0.7,261,19.814285714285713,26.41428571428571,16.142857142857142,86.2857142857143,0.0
648,263,Changhua,2017_03,2.0416666666666665,7.7576875,2.0416666666666665,262,18.1,24.642857142857146,14.128571428571432,81.42857142857143,0.6428571428571429
649,264,Changhua,2017_04,1.0,3.70525,1.0,263,16.62857142857143,23.842857142857145,13.057142857142857,80.71428571428571,0.07142857142857142
650,265,Changhua,2017_05,0.5,1.98525,0.5,264,16.3,24.942857142857147,11.2,71.71428571428571,0.0
651,266,Changhua,2017_06,0.74,1.8593833333333332,0.2733333333333333,265,18.38571428571429,25.8,13.985714285714286,75.42857142857143,0.0
652,267,Changhua,2017_07,0.32222222222222224,1.4734555555555557,0.32222222222222224,266,15.542857142857144,22.0,12.028571428571427,69.57142857142857,0.0
653,268,Changhua,2017_08,0.9731726190476191,7.178991071428571,0.9731726190476191,267,17.17142857142857,25.728571428571424,11.214285714285712,68.85714285714286,0.0
654,269,Changhua,2017_09,0.9523809523809524,3.7334047619047617,0.9523809523809524,268,17.942857142857143,24.142857142857146,13.914285714285713,83.57142857142857,1.2857142857142858
655,270,Changhua,2017_10,0.29166666666666663,0.7310277777777778,0.29166666666666663,269,16.657142857142855,23.12857142857143,12.028571428571427,72.28571428571429,0.7857142857142857
656,271,Changhua,2017_11,1.0222222222222221,3.4062444444444444,1.0222222222222221,270,17.785714285714285,22.957142857142852,14.485714285714286,83.28571428571429,2.5
657,272,Changhua,2017_12,1.0891714285714287,3.4271952380952384,1.0225047619047618,271,19.24285714285714,25.614285714285717,15.62857142857143,80.14285714285714,0.9285714285714286
658,273,Changhua,2017_13,0.3333333333333333,1.0416666666666667,0.3333333333333333,272,21.6,29.82857142857143,16.642857142857142,76.42857142857143,0.07142857142857142
659,274,Changhua,2017_14,0.6444444444444445,1.7048000000000003,0.6444444444444445,273,18.82857142857143,25.87142857142857,13.599999999999998,74.57142857142857,4.428571428571429
660,275,Changhua,2017_15,1.0755555555555556,4.233457777777778,1.0755555555555556,274,21.271428571428565,28.728571428571428,15.542857142857144,67.57142857142857,0.07142857142857142
661,276,Changhua,2017_16,1.525714285714286,3.780937142857143,1.4114285714285715,275,23.02857142857143,28.0,18.9,82.0,6.857142857142858
662,277,Changhua,2017_17,2.0,4.01235,2.0,276,24.942857142857143,30.285714285714285,21.11428571428571,80.42857142857143,5.857142857142858
663,278,Changhua,2017_18,1.9,6.982175,1.45,277,21.37142857142857,27.271428571428572,17.25714285714286,80.85714285714286,4.071428571428571
664,279,Changhua,2017_19,1.0026269841269841,2.056077380952381,0.9311984126984127,278,25.057142857142853,31.75714285714286,20.357142857142858,74.57142857142857,0.0
665,280,Changhua,2017_20,1.0555555555555556,1.8671944444444444,1.0555555555555556,279,26.97142857142857,32.98571428571429,22.771428571428572,75.85714285714286,0.0
666,281,Changhua,2017_21,1.7333333333333332,6.248333333333333,1.7333333333333332,280,24.742857142857147,30.614285714285717,21.05714285714285,82.42857142857143,7.571428571428571
667,282,Changhua,2017_22,1.65,4.573275000000001,1.55,281,26.214285714285715,31.642857142857146,22.685714285714283,79.71428571428571,0.2857142857142857
668,283,Changhua,2017_23,1.1628571428571428,4.357137142857143,1.0657142857142856,282,25.985714285714288,30.2,22.95714285714286,87.2857142857143,38.92857142857143
669,284,Changhua,2017_24,1.6155555555555554,4.379497777777777,1.6155555555555554,283,27.485714285714288,33.07142857142857,23.87142857142857,83.42857142857143,11.857142857142858
670,285,Changhua,2017_25,1.7842424242424244,3.911990303030303,1.5175757575757578,284,25.785714285714285,30.2,23.242857142857147,89.57142857142857,64.5
671,286,Changhua,2017_26,1.7733333333333334,5.357686666666667,1.6133333333333333,285,27.12857142857143,31.485714285714284,23.5,82.0,10.428571428571429
672,287,Changhua,2017_27,1.836904761904762,4.1950119047619046,1.711904761904762,286,28.25714285714286,34.542857142857144,24.228571428571428,78.57142857142857,7.642857142857142
673,288,Changhua,2017_28,1.5241758241758243,3.7070656593406595,1.4434065934065934,287,26.87142857142857,34.31428571428571,23.12857142857143,85.0,15.142857142857142
674,289,Changhua,2017_29,1.2738095238095237,3.503895634920635,1.2738095238095237,288,28.271428571428576,34.6,24.114285714285717,80.71428571428571,2.9285714285714284
675,290,Changhua,2017_30,0.7333333333333334,2.5646571428571425,0.7333333333333334,289,28.514285714285712,34.371428571428574,24.54285714285714,80.14285714285714,0.21428571428571427
676,291,Changhua,2017_31,1.6833333333333331,4.311883333333332,1.6166666666666667,290,28.657142857142855,34.81428571428571,24.92857142857143,79.71428571428571,6.142857142857142
677,292,Changhua,2017_32,0.71,2.9267305555555554,0.6211111111111112,291,27.24285714285714,32.142857142857146,24.142857142857146,85.42857142857143,37.642857142857146
678,293,Changhua,2017_33,1.140454761904762,5.0691476190476195,1.1071214285714286,292,29.014285714285716,33.871428571428574,25.54285714285714,79.28571428571429,1.6428571428571428
679,294,Changhua,2017_34,1.0,3.6929000000000003,1.0,293,28.857142857142854,34.3,24.742857142857147,76.85714285714286,0.0
680,295,Changhua,2017_35,1.4362,3.7280750000000005,1.1862,294,28.085714285714282,34.214285714285715,24.614285714285717,84.28571428571429,7.928571428571429
681,296,Changhua,2017_36,2.788235294117647,6.957615294117647,2.284705882352941,295,27.842857142857145,33.24285714285714,24.642857142857146,84.28571428571429,4.071428571428571
682,297,Changhua,2017_37,0.5395299145299145,3.647103098290598,0.5395299145299145,296,27.97142857142857,33.785714285714285,24.885714285714286,85.85714285714286,5.857142857142858
683,298,Changhua,2017_38,0.8054545454545454,2.7543145454545455,0.8054545454545454,297,27.985714285714288,34.042857142857144,23.714285714285715,78.14285714285714,0.0
684,299,Changhua,2017_39,0.5428571428571428,1.3578023809523811,0.5428571428571428,298,28.47142857142857,35.30000000000001,24.1,74.42857142857143,0.0
685,300,Changhua,2017_40,0.6666666666666666,2.8794166666666667,0.5416666666666666,299,28.82857142857143,35.8,24.6,78.14285714285714,0.0
686,301,Changhua,2017_41,1.4222222222222223,8.81525,1.2,300,28.685714285714287,34.957142857142856,24.628571428571433,79.28571428571429,0.0
687,302,Changhua,2017_42,1.164329004329004,5.059592380952382,0.89004329004329,301,27.75714285714286,34.24285714285715,24.1,79.85714285714286,4.928571428571429
688,303,Changhua,2017_43,0.3466666666666667,2.4851222222222225,0.3466666666666667,302,25.17142857142857,30.45714285714286,22.6,82.57142857142857,4.285714285714286
689,304,Changhua,2017_44,0.7485714285714286,4.245783809523809,0.7485714285714286,303,22.014285714285716,29.414285714285718,16.857142857142858,68.71428571428571,0.0
690,305,Changhua,2017_45,0.3685897435897436,1.295371794871795,0.3685897435897436,304,21.814285714285717,29.042857142857148,17.17142857142857,74.28571428571429,0.0
691,306,Changhua,2017_46,0.76,4.203917777777778,0.76,305,23.54285714285714,29.328571428571426,19.957142857142856,82.0,0.21428571428571427
692,307,Changhua,2017_47,1.2066666666666666,3.0994216666666667,1.2066666666666666,306,23.2,29.114285714285717,20.057142857142857,85.14285714285714,3.0
693,308,Changhua,2017_48,1.523809523809524,3.226857142857143,1.523809523809524,307,20.0,25.942857142857143,17.071428571428573,79.14285714285714,0.0
694,309,Changhua,2017_49,0.6166666666666666,1.8737250000000003,0.6166666666666666,308,21.857142857142854,28.685714285714287,18.74285714285714,82.14285714285714,0.14285714285714285
695,310,Changhua,2017_50,0.5028571428571429,1.7387285714285714,0.5028571428571429,309,16.814285714285713,22.014285714285716,13.585714285714287,82.0,1.9285714285714288
696,311,Changhua,2017_51,0.5555555555555555,2.510666666666667,0.5555555555555555,310,17.6,23.514285714285712,13.257142857142856,83.85714285714286,0.07142857142857142
697,312,Changhua,2017_52,0.3333333333333333,1.3425833333333335,0.3333333333333333,311,15.957142857142856,22.885714285714283,11.985714285714286,73.28571428571429,0.0
698,313,Changhua,2018_01,0.9111111111111111,3.1753722222222223,0.811111111111111,312,18.685714285714287,26.5,14.385714285714288,76.0,0.0
699,314,Changhua,2018_02,0.638888888888889,2.3577333333333335,0.638888888888889,313,17.47142857142857,24.157142857142855,13.857142857142858,84.14285714285714,2.7857142857142856
700,315,Changhua,2018_03,1.3599999999999999,4.0527999999999995,0.96,314,12.885714285714286,19.32857142857143,8.942857142857143,78.57142857142857,10.714285714285714
701,316,Changhua,2018_04,0.65,2.014475,0.65,315,18.3,25.228571428571428,13.528571428571427,80.57142857142857,0.35714285714285715
702,317,Changhua,2018_05,0.325,1.5204125000000002,0.325,316,18.04285714285714,25.12857142857143,13.9,80.85714285714286,0.07142857142857142
703,318,Changhua,2018_06,0.26,0.829735,0.26,317,13.057142857142859,18.428571428571434,10.285714285714286,88.57142857142857,1.7142857142857142
704,319,Changhua,2018_07,0.9333333333333332,2.9628,0.6666666666666666,318,11.814285714285711,16.24285714285714,9.357142857142858,85.0,1.0714285714285714
705,320,Changhua,2018_08,0.38095238095238093,3.1083809523809527,0.2857142857142857,319,17.271428571428572,25.52857142857143,11.942857142857143,73.14285714285714,0.21428571428571427
706,321,Changhua,2018_09,0.16666666666666666,1.66665,0.16666666666666666,320,18.414285714285715,26.614285714285717,13.814285714285715,80.0,2.8571428571428568
707,322,Changhua,2018_10,0.3238095238095238,1.6575904761904763,0.3238095238095238,321,20.057142857142857,28.25714285714286,15.385714285714286,81.14285714285714,0.14285714285714285
708,323,Changhua,2018_11,0.4454545454545455,1.6336300000000001,0.4454545454545455,322,18.642857142857142,25.014285714285712,14.028571428571427,77.57142857142857,1.1428571428571428
709,324,Changhua,2018_12,2.1,8.69435,1.9,323,19.6,27.97142857142857,14.042857142857141,74.71428571428571,3.1428571428571432
710,325,Changhua,2018_13,0.125,0.2716875,0.125,324,19.085714285714285,26.857142857142854,13.214285714285715,71.71428571428571,1.2857142857142858
711,326,Changhua,2018_14,0.6666666666666666,1.9675,0.6666666666666666,325,21.514285714285712,29.357142857142854,15.814285714285711,74.57142857142857,0.0
712,327,Changhua,2018_15,0.5133333333333333,2.3277166666666664,0.5133333333333333,326,22.185714285714283,28.442857142857147,17.857142857142858,71.71428571428571,0.0
713,328,Changhua,2018_16,0.8863636363636364,2.7350477272727267,0.6272727272727273,327,23.714285714285715,31.414285714285718,18.228571428571428,69.57142857142857,0.0
714,329,Changhua,2018_17,0.861111111111111,2.287430555555556,0.4166666666666667,328,22.2,29.342857142857145,17.542857142857144,77.85714285714286,3.8571428571428568
715,330,Changhua,2018_18,0.8419047619047619,4.026019047619047,0.6514285714285715,329,24.842857142857145,31.314285714285717,20.52857142857143,74.85714285714286,0.7857142857142857
716,331,Changhua,2018_19,0.20833333333333331,0.6185,0.20833333333333331,330,26.32857142857143,33.028571428571425,21.87142857142857,74.28571428571429,0.14285714285714285
717,332,Changhua,2018_20,0.5094571428571428,1.3391857142857144,0.5094571428571428,331,25.42857142857143,31.1,21.17142857142857,78.85714285714286,13.714285714285715
718,333,Changhua,2018_21,0.96,2.3582400000000003,0.96,332,27.614285714285717,33.58571428571428,23.12857142857143,77.28571428571429,0.0
719,334,Changhua,2018_22,0.1,0.1724,0.1,333,28.214285714285715,34.49999999999999,24.057142857142853,73.71428571428571,0.0
720,335,Changhua,2018_23,0.46300366300366297,1.842246153846154,0.4322344322344323,334,29.114285714285717,36.27142857142857,24.37142857142857,73.0,0.0
721,336,Changhua,2018_24,0.7866666666666667,2.769835238095238,0.7866666666666667,335,29.185714285714283,36.44285714285714,23.95714285714286,73.0,0.9285714285714286
722,337,Changhua,2018_25,1.0405982905982905,6.446043803418803,0.908119658119658,336,28.24285714285714,34.728571428571435,24.342857142857138,74.28571428571429,5.142857142857143
723,338,Changhua,2018_26,0.19047619047619047,1.7938380952380952,0.19047619047619047,337,26.2,30.6,23.67142857142857,88.2857142857143,21.714285714285715
724,339,Changhua,2018_27,0.3921678321678322,1.9042204195804195,0.36139860139860136,338,27.62857142857143,34.3,23.42857142857143,80.0,1.0
725,340,Changhua,2018_28,0.8476190476190476,3.3442273809523813,0.8476190476190476,339,27.442857142857147,31.91428571428571,24.785714285714285,89.57142857142857,56.0
726,341,Changhua,2018_29,0.9622222222222223,3.5774122222222218,0.9222222222222223,340,29.0,33.18333333333334,25.516666666666666,82.14285714285714,1.0714285714285714
727,342,Changhua,2018_30,0.7000000000000001,2.4393444444444445,0.7666666666666667,341,30.014285714285716,35.0,26.7,78.57142857142857,0.14285714285714285
728,343,Changhua,2018_31,0.75388,5.0283999999999995,0.6738799999999999,342,29.228571428571428,34.614285714285714,25.557142857142853,83.0,6.642857142857142
729,344,Changhua,2018_32,1.3733333333333333,7.047894047619048,1.0233333333333334,343,29.2,34.857142857142854,25.54285714285714,79.57142857142857,1.2142857142857142
730,345,Changhua,2018_33,0.9526214285714285,2.518846428571429,0.8600464285714284,344,28.357142857142854,34.300000000000004,24.414285714285718,80.85714285714286,9.0
731,346,Changhua,2018_34,1.4360857142857142,2.4388614285714283,1.1845857142857144,345,27.628571428571433,32.74285714285714,24.32857142857143,84.71428571428571,30.214285714285715
732,347,Changhua,2018_35,1.1294,2.685666666666667,0.9294,346,26.328571428571426,31.6,23.657142857142855,90.14285714285714,26.57142857142857
733,348,Changhua,2018_36,2.4123076923076927,6.00028,1.8656410256410259,347,26.0,30.685714285714287,23.585714285714282,87.2857142857143,2.0
734,349,Changhua,2018_37,1.622222222222222,4.360316666666667,1.5555555555555556,348,27.71428571428571,33.385714285714286,24.057142857142853,82.57142857142857,8.571428571428571
735,350,Changhua,2018_38,4.9,11.35810909090909,4.9,349,27.17142857142857,32.385714285714286,23.814285714285717,83.14285714285714,0.07142857142857142
736,351,Changhua,2018_39,1.2511493055555554,4.439440972222222,1.2511493055555554,350,27.842857142857145,33.32857142857143,24.02857142857143,81.28571428571429,3.2857142857142856
737,352,Changhua,2018_40,1.25,3.5799833333333333,1.1833333333333331,351,26.714285714285715,32.75714285714286,22.485714285714288,71.85714285714286,0.0
738,353,Changhua,2018_41,0.5258838383838385,3.0450726010101015,0.41792929292929293,352,24.67142857142857,31.78571428571429,19.61428571428571,66.0,0.0
739,354,Changhua,2018_42,0.9,3.2133,0.7166666666666666,353,24.485714285714288,30.942857142857147,20.48571428571429,78.28571428571429,0.21428571428571427
740,355,Changhua,2018_43,0.5166666666666666,1.6965083333333333,0.5166666666666666,354,24.12857142857143,31.057142857142853,19.97142857142857,79.14285714285714,0.35714285714285715
741,356,Changhua,2018_44,0.8400000000000001,3.45283,0.74,355,23.82857142857143,30.9,19.02857142857143,76.14285714285714,0.0
742,357,Changhua,2018_45,0.522037962037962,1.772583816183816,0.4912687312687313,356,21.342857142857138,28.24285714285714,16.728571428571428,74.28571428571429,0.14285714285714285
743,358,Changhua,2018_46,1.417142857142857,1.8783371428571427,1.417142857142857,357,24.24285714285714,31.271428571428572,20.11428571428571,82.57142857142857,0.0
744,359,Changhua,2018_47,0.30666666666666664,0.6799733333333333,0.30666666666666664,358,22.785714285714285,29.57142857142857,18.82857142857143,81.0,0.0
745,360,Changhua,2018_48,1.1733333333333333,5.5980533333333335,1.1733333333333333,359,21.785714285714285,28.657142857142855,17.242857142857144,79.0,0.0
746,361,Changhua,2018_49,0.6111111111111112,2.0745833333333334,0.4444444444444444,360,20.37142857142857,25.814285714285717,16.942857142857143,85.14285714285714,2.642857142857143
747,362,Changhua,2018_50,0.32142857142857145,1.0242499999999999,0.32142857142857145,361,21.957142857142852,29.74285714285714,17.185714285714287,78.42857142857143,0.0
748,363,Changhua,2018_51,0.25,0.47000000000000003,0.25,362,19.271428571428565,25.157142857142855,15.9,81.28571428571429,0.0
749,364,Changhua,2018_52,0.0,0.0,0.0,363,19.31428571428572,30.042857142857148,13.7,73.85714285714286,0.0
750,365,Changhua,2019_01,0.5777777777777778,11.527777777777779,0.5777777777777778,364,19.2,26.157142857142855,15.614285714285714,79.0,0.2857142857142857
751,366,Changhua,2019_02,0.6666666666666666,1.7286166666666665,0.6333333333333333,365,18.628571428571426,24.87142857142857,15.0,83.14285714285714,0.14285714285714285
752,367,Changhua,2019_03,0.26666666666666666,0.9205333333333333,0.26666666666666666,366,20.742857142857144,27.87142857142857,16.985714285714288,82.57142857142857,0.07142857142857142
753,368,Changhua,2019_04,1.0,4.357166666666667,1.0,367,18.271428571428572,24.485714285714288,14.585714285714285,83.42857142857143,1.7857142857142858
754,369,Changhua,2019_05,0.25,4.166625,0.25,368,16.25714285714286,23.800000000000004,11.571428571428573,77.85714285714286,0.0
755,370,Changhua,2019_06,XXX,XXX,XXX,369,18.285714285714285,26.92857142857143,12.871428571428574,71.57142857142857,0.0
756,371,Changhua,2019_07,0.38,1.4593525,0.385,370,20.82857142857143,29.4,12.342857142857143,78.28571428571429,0.07142857142857142
757,372,Changhua,2019_08,1.216931216931217,3.8199947089947095,0.9947089947089948,371,20.571428571428573,29.32857142857143,15.3,77.28571428571429,0.0
758,373,Changhua,2019_09,0.8888888888888888,2.063388888888889,0.5555555555555555,372,20.68571428571429,28.514285714285712,14.999999999999998,80.0,0.0
759,374,Changhua,2019_10,1.28,2.156786666666667,1.08,373,20.428571428571434,27.47142857142857,16.0,81.42857142857143,1.3571428571428572
760,375,Changhua,2019_11,0.891994708994709,2.6554656084656085,0.8443756613756613,374,18.242857142857144,24.814285714285717,11.9,90.71428571428572,16.142857142857142
761,376,Changhua,2019_12,1.6266666666666665,3.6187466666666666,0.8266666666666668,375,19.642857142857142,27.585714285714282,13.685714285714285,80.28571428571429,3.2142857142857144
762,377,Changhua,2019_13,1.2666666666666666,4.796266666666666,0.8666666666666666,376,22.471428571428564,28.885714285714283,13.842857142857142,81.14285714285714,0.0
763,378,Changhua,2019_14,0.8888888888888888,3.3667777777777776,0.8888888888888888,377,21.942857142857147,30.157142857142855,17.385714285714286,85.57142857142857,2.142857142857143
764,379,Changhua,2019_15,1.478622222222222,4.048325,1.4341777777777778,378,21.6,27.7,17.257142857142856,84.14285714285714,0.35714285714285715
765,380,Changhua,2019_16,1.1580952380952378,9.09765,1.1580952380952378,379,24.728571428571428,31.485714285714288,19.68571428571429,79.57142857142857,0.35714285714285715
766,381,Changhua,2019_17,0.44761904761904764,1.9864238095238096,0.44761904761904764,380,23.514285714285712,29.866666666666664,20.228571428571428,84.71428571428571,8.642857142857142
767,382,Changhua,2019_18,1.3088333333333335,2.9076666666666666,1.2421666666666666,381,26.771428571428572,32.4,22.371428571428567,80.57142857142857,3.6428571428571432
768,383,Changhua,2019_19,1.841559523809524,5.231613095238095,1.7447261904761904,382,24.2,29.271428571428572,19.471428571428564,84.28571428571429,13.071428571428573
769,384,Changhua,2019_20,1.3492063492063493,3.9954523809523805,1.3492063492063493,383,23.02857142857143,27.785714285714285,18.314285714285713,90.71428571428572,8.071428571428571
770,385,Changhua,2019_21,1.5777555555555558,3.8572222222222217,1.4666222222222223,384,27.4,32.31428571428571,23.942857142857147,86.7142857142857,10.857142857142858
771,386,Changhua,2019_22,4.2258125,13.640687499999999,3.9758125,385,25.128571428571423,29.928571428571434,22.342857142857145,90.57142857142857,15.642857142857142
772,1,Nantou,2012_02,0.13883333333333334,4.166666666666667,0.13883333333333334,0,12.857142857142858,16.94285714285715,10.285714285714286,87.57142857142857,2.071428571428572
773,2,Nantou,2012_03,1.2666666666666666,16.365062222222225,1.2666666666666666,1,15.614285714285714,19.97142857142857,12.714285714285715,77.57142857142857,0.14285714285714285
774,3,Nantou,2012_04,XXX,XXX,XXX,2,15.014285714285714,20.17142857142857,11.842857142857142,76.71428571428571,5.75
775,4,Nantou,2012_05,0.0,0.0,0.0,3,13.028571428571427,17.12857142857143,10.514285714285718,86.57142857142857,3.928571428571429
776,5,Nantou,2012_06,0.0,0.0,0.0,4,13.72857142857143,19.271428571428572,10.571428571428571,79.14285714285714,0.14285714285714285
777,6,Nantou,2012_07,0.0,0.0,0.0,5,14.914285714285715,19.24285714285714,12.057142857142859,80.28571428571429,3.571428571428572
778,7,Nantou,2012_08,0.7088666666666666,5.038655555555556,0.7088666666666666,6,16.75714285714286,22.442857142857147,13.328571428571427,76.71428571428571,0.0
779,8,Nantou,2012_09,0.5,3.57125,0.5,7,16.585714285714285,20.87142857142857,14.142857142857144,83.57142857142857,4.357142857142857
780,9,Nantou,2012_10,0.7976190476190476,3.7720595238095243,0.7976190476190476,8,16.34285714285714,20.214285714285715,13.5,81.85714285714286,4.428571428571429
781,10,Nantou,2012_11,0.6584166666666667,3.846885416666667,0.6584166666666667,9,18.628571428571426,23.285714285714285,15.87142857142857,81.42857142857143,0.5714285714285714
782,11,Nantou,2012_12,0.7,5.852508333333333,0.7,10,16.957142857142856,21.328571428571426,13.742857142857142,82.0,3.7857142857142856
783,12,Nantou,2012_13,1.2499880952380953,6.96389880952381,1.2499880952380953,11,18.98571428571429,25.08571428571429,15.614285714285714,78.57142857142857,0.42857142857142855
784,13,Nantou,2012_14,0.55,2.9715083333333334,0.55,12,16.414285714285715,22.514285714285716,12.728571428571426,71.28571428571429,0.14285714285714285
785,14,Nantou,2012_15,0.2,0.8333,0.2,13,17.87142857142857,21.9,15.657142857142858,82.71428571428571,5.7857142857142865
786,15,Nantou,2012_16,0.3142857142857143,1.2486857142857144,0.3142857142857143,14,20.2,26.271428571428572,16.771428571428572,79.0,0.12857142857142856
787,16,Nantou,2012_17,1.0388888888888888,11.41898611111111,0.9833333333333333,15,19.3,23.742857142857147,16.985714285714284,84.28571428571429,20.142857142857142
788,17,Nantou,2012_18,0.75,4.9106875,0.5,16,20.057142857142857,24.47142857142857,17.242857142857144,80.42857142857143,12.5
789,18,Nantou,2012_19,1.7,9.381108333333332,1.3,17,20.8,25.300000000000004,18.357142857142858,81.28571428571429,25.92857142857143
790,19,Nantou,2012_20,1.65,8.074887499999999,1.275,18,21.32857142857143,27.557142857142853,18.428571428571434,79.57142857142857,12.357142857142858
791,20,Nantou,2012_21,0.75,4.596555555555555,0.6944444444444445,19,21.328571428571426,25.62857142857143,19.228571428571428,82.42857142857143,10.0
792,21,Nantou,2012_22,1.4,12.345333333333333,1.4,20,21.32857142857143,26.9,18.4,78.42857142857143,4.857142857142857
793,22,Nantou,2012_23,0.7142857142857143,4.67255,0.7142857142857143,21,22.042857142857148,27.057142857142853,19.74285714285714,83.28571428571429,29.357142857142854
794,23,Nantou,2012_24,0.8,4.4779333333333335,0.6666666666666666,22,22.7,28.02857142857143,20.32857142857143,82.71428571428571,10.928571428571427
795,24,Nantou,2012_25,1.84375,9.055088541666667,1.8125,23,21.18571428571429,23.52857142857143,20.08571428571429,94.85714285714286,88.42857142857143
796,25,Nantou,2012_26,0.9337783216783218,4.730855384615384,0.9337783216783218,24,21.328571428571426,25.128571428571423,19.528571428571436,93.42857142857143,25.0
797,26,Nantou,2012_27,0.3333333333333333,0.5833666666666667,0.3333333333333333,25,22.75714285714286,28.4,19.642857142857142,87.0,4.5
798,27,Nantou,2012_28,0.575,7.2569375,0.575,26,23.185714285714283,29.328571428571426,20.228571428571428,87.42857142857143,3.8857142857142857
799,28,Nantou,2012_29,1.5533333333333332,6.562393333333333,1.4999999999999998,27,23.300000000000004,29.314285714285717,20.171428571428574,83.85714285714286,1.4285714285714286
