,index,County_EN,YYYY_WW,BI,CI,HI,index,Temperature,T Max,T Min,RH,Precp
2102,191,Pingtung,2015_35,3.948431547619047,4.550348214285714,2.7553869047619046,187,29.0,32.74285714285715,25.585714285714282,72.14285714285714,3.2142857142857144
2103,192,Pingtung,2015_36,4.484754166666666,6.181629166666667,3.6306833333333333,188,29.67142857142857,33.01428571428571,27.25714285714286,72.42857142857143,1.25
2104,193,Pingtung,2015_37,2.784638888888889,5.412976851851852,2.3345740740740744,189,29.057142857142853,32.857142857142854,26.70000000000001,76.0,11.214285714285712
2105,194,Pingtung,2015_38,6.842138888888889,8.913583333333333,4.3885000000000005,190,28.37142857142857,31.62857142857143,26.228571428571428,84.42857142857143,13.028571428571427
2106,195,Pingtung,2015_39,1.5577833333333333,4.761450000000001,1.4725333333333332,191,28.157142857142855,32.27142857142857,25.142857142857146,82.0,6.25
2107,196,Pingtung,2015_40,3.148599603174603,7.773661706349206,2.5996869047619047,192,28.657142857142855,31.914285714285718,26.62857142857143,68.57142857142857,0.0
2108,197,Pingtung,2015_41,2.2593444444444444,4.3517761904761905,2.137915873015873,193,28.314285714285717,32.142857142857146,25.657142857142855,69.28571428571429,2.242857142857143
2109,198,Pingtung,2015_42,3.427598544973545,7.456294113756613,1.9834854497354497,194,27.9,31.885714285714283,25.285714285714285,78.14285714285714,4.916666666666667
2110,199,Pingtung,2015_43,1.472169779426922,2.3569257678829105,1.131765677179963,195,28.4,31.214285714285715,26.17142857142857,79.85714285714286,1.3571428571428572
2111,200,Pingtung,2015_44,8.838978571428571,4.981828571428572,2.3041142857142853,196,28.228571428571428,31.7,25.87142857142857,75.57142857142857,1.55
2112,201,Pingtung,2015_45,3.046819047619048,4.750347619047619,2.1779619047619048,197,26.57142857142857,29.285714285714285,24.728571428571428,59.85714285714285,0.0
2113,202,Pingtung,2015_46,2.69171768707483,3.4924982993197276,2.226180272108844,198,26.2,28.271428571428572,24.45714285714286,76.14285714285714,8.714285714285714
2114,203,Pingtung,2015_47,2.4853935064935064,3.988794805194806,2.194454545454545,199,26.385714285714286,29.657142857142855,23.7,75.42857142857143,0.14285714285714285
2115,204,Pingtung,2015_48,1.609939286221735,2.7658352942626325,1.3981816541834124,200,27.114285714285717,30.37142857142857,25.114285714285717,73.85714285714286,0.0
2116,205,Pingtung,2015_49,1.3090409523809523,2.2280452380952385,1.107175238095238,201,26.914285714285718,30.357142857142854,24.657142857142855,76.0,0.0
2117,206,Pingtung,2015_50,1.8402576189896251,2.726910091572861,1.608562819330631,202,27.08571428571429,30.0,24.9,77.0,3.3571428571428568
2118,207,Pingtung,2015_51,1.9759896840002102,3.152330409064619,1.5940598086124405,203,24.485714285714284,27.142857142857146,22.1,66.85714285714286,0.5714285714285714
2119,208,Pingtung,2015_52,1.0357219271003595,2.37216319330936,0.9870090958071508,204,24.014285714285712,27.314285714285717,20.971428571428564,71.57142857142857,0.0
2120,209,Pingtung,2016_01,2.4612777777777777,3.1430416666666665,1.836736111111111,205,24.142857142857146,26.857142857142858,22.25714285714286,74.71428571428571,0.35714285714285715
2121,210,Pingtung,2016_02,1.7346266666666665,2.4696533333333335,1.48456,206,22.328571428571426,25.142857142857146,19.885714285714286,68.28571428571429,0.0
2122,211,Pingtung,2016_03,4.1280238095238095,5.178554761904762,2.904457142857143,207,24.728571428571428,28.47142857142857,22.142857142857146,73.14285714285714,0.0
2123,212,Pingtung,2016_04,4.437869444444444,3.9713750000000005,2.089825,208,22.82857142857143,26.057142857142853,20.785714285714285,70.14285714285714,5.7142857142857135
2124,213,Pingtung,2016_05,3.215616666666667,3.3491083333333336,1.27235,209,23.685714285714283,27.314285714285717,21.31428571428572,76.28571428571429,4.928571428571429
2125,214,Pingtung,2016_06,0.0,0.0,0.0,210,22.114285714285717,24.97142857142857,19.62857142857143,74.71428571428571,0.8333333333333334
2126,215,Pingtung,2016_07,1.9501236111111115,4.343917857142857,1.5657374338624341,211,22.2,25.3,20.0,74.85714285714286,1.4166666666666667
2127,216,Pingtung,2016_08,2.0147920634920635,4.261035714285715,1.3240130952380953,212,19.642857142857142,21.914285714285718,17.47142857142857,78.14285714285714,1.5
2128,217,Pingtung,2016_09,2.260275,3.7365625,1.8620732142857142,213,21.11428571428572,24.385714285714283,19.01428571428571,72.28571428571429,0.2857142857142857
2129,218,Pingtung,2016_10,0.9130444444444444,2.2876,0.841488888888889,214,22.057142857142853,25.314285714285717,19.47142857142857,69.71428571428571,0.0
2130,219,Pingtung,2016_11,3.058925,4.234999999999999,1.828,215,20.557142857142857,24.485714285714288,17.65714285714286,70.14285714285714,0.0
2131,220,Pingtung,2016_12,1.786520138888889,3.9036187499999997,1.3990069444444444,216,21.54285714285714,24.57142857142857,19.271428571428572,68.85714285714286,0.0
2132,221,Pingtung,2016_13,3.521023876123876,5.211251848151848,2.154646053946054,217,21.97142857142857,25.3,19.785714285714285,66.85714285714286,0.07142857142857142
2133,222,Pingtung,2016_14,5.17833722943723,7.356552813852814,3.3273896103896106,218,22.785714285714285,26.42857142857143,19.785714285714285,74.42857142857143,0.07142857142857142
2134,223,Pingtung,2016_15,6.6320250000000005,7.795001666666667,5.29022,219,23.928571428571423,27.385714285714283,21.38571428571429,75.71428571428571,0.4
2135,224,Pingtung,2016_16,3.1792907647907644,6.554097041847042,2.60833152958153,220,22.014285714285712,25.114285714285717,20.17142857142857,75.28571428571429,1.5
2136,225,Pingtung,2016_17,1.3142187728937729,3.4893072039072037,1.0855908424908425,221,23.157142857142855,27.3,20.32857142857143,69.57142857142857,0.7142857142857143
2137,226,Pingtung,2016_18,1.7673277777777774,3.735638888888888,1.5024083333333331,222,27.157142857142855,31.4,23.942857142857147,77.57142857142857,0.0
2138,227,Pingtung,2016_19,2.2160681096681096,3.9141955988455988,1.9800306397306393,223,26.442857142857147,30.67142857142857,23.0,82.0,6.371428571428572
2139,228,Pingtung,2016_20,3.3810263655462185,6.4843961123680245,2.5342403291316526,224,27.87142857142857,31.87142857142857,24.771428571428572,76.85714285714286,0.0
2140,229,Pingtung,2016_21,3.6879678329023915,6.565522839905192,2.577424781835812,225,27.02857142857143,30.800000000000004,23.942857142857147,76.42857142857143,2.7857142857142856
2141,230,Pingtung,2016_22,6.802000786351331,10.213511327440674,4.7849105284811815,226,29.085714285714282,33.2,26.214285714285715,76.85714285714286,0.0
2142,231,Pingtung,2016_23,6.011255303030303,8.908604924242425,4.7039015151515144,227,28.585714285714282,32.285714285714285,26.04285714285714,77.14285714285714,3.9
2143,232,Pingtung,2016_24,5.933665729508587,7.35425475476904,3.7908846201417634,228,27.842857142857145,31.685714285714287,25.185714285714283,75.71428571428571,4.142857142857143
2144,233,Pingtung,2016_25,4.425050831443689,10.79469387755102,3.3230281557067274,229,28.885714285714283,32.542857142857144,26.314285714285717,82.85714285714286,3.7857142857142856
2145,234,Pingtung,2016_26,4.30541293335516,6.4143499763541785,2.9277421286696494,230,30.414285714285718,33.271428571428565,28.685714285714287,81.28571428571429,0.06666666666666668
2146,235,Pingtung,2016_27,3.3075200577200574,4.755058297258297,2.5878066378066378,231,27.985714285714288,31.457142857142852,25.742857142857147,86.85714285714286,44.78571428571429
2147,236,Pingtung,2016_28,4.428802380952381,7.497711904761905,3.6237103174603176,232,29.657142857142855,32.857142857142854,27.17142857142857,85.14285714285714,3.02
2148,237,Pingtung,2016_29,5.943776222815102,7.5618861771363886,4.121172780742179,233,30.185714285714287,34.02857142857143,27.514285714285712,80.71428571428571,2.333333333333333
2149,238,Pingtung,2016_30,6.017573312458956,9.590564306962817,4.355357683843074,234,30.2,33.84285714285714,27.47142857142857,82.28571428571429,4.333333333333333
2150,239,Pingtung,2016_31,8.527861860396333,7.7685317657497786,4.364972005323868,235,29.557142857142853,32.457142857142856,26.87142857142857,83.0,41.42857142857143
2151,240,Pingtung,2016_32,6.036431479500891,9.118658716577539,4.243641378490791,236,29.542857142857148,32.18571428571429,27.2,83.85714285714286,9.257142857142854
2152,241,Pingtung,2016_33,7.430992478354979,9.332007467532467,5.09232775974026,237,30.114285714285714,33.48571428571428,27.185714285714283,79.28571428571429,0.0
2153,242,Pingtung,2016_34,4.732109312720304,7.170207280456041,3.1169780815675554,238,30.614285714285714,34.557142857142864,27.057142857142853,74.71428571428571,3.333333333333333
2154,243,Pingtung,2016_35,3.787355281506542,5.979101677792329,2.534681402106297,239,29.52857142857143,32.957142857142856,26.614285714285714,79.71428571428571,6.0
2155,244,Pingtung,2016_36,6.686950338946768,8.263950117739403,4.928977547452547,240,28.5,32.05714285714286,26.24285714285714,85.28571428571429,40.0
2156,245,Pingtung,2016_37,3.1447380952380946,8.228771428571427,3.059871428571429,241,27.9,31.242857142857137,25.52857142857143,88.42857142857143,39.285714285714285
2157,246,Pingtung,2016_38,7.048215064102564,7.868828205128206,4.442555402930402,242,29.47142857142857,33.642857142857146,25.685714285714283,77.85714285714286,0.0
2158,247,Pingtung,2016_39,3.1908662171162177,4.55786704961705,2.3477032134532134,243,28.485714285714288,31.97142857142857,26.257142857142853,78.85714285714286,22.0
2159,248,Pingtung,2016_40,6.162200717703349,8.102726851851852,4.066670543150807,244,27.97142857142857,31.5,25.785714285714285,87.85714285714286,13.928571428571427
2160,249,Pingtung,2016_41,6.0683251748251745,9.130412354312353,4.694585967365967,245,28.642857142857146,32.300000000000004,26.0,81.42857142857143,60.25
2161,250,Pingtung,2016_42,3.892879945286195,7.814871407527657,3.008331845238095,246,28.37142857142857,31.271428571428576,26.271428571428572,72.85714285714286,3.5
2162,251,Pingtung,2016_43,2.5569011252722436,6.002962265064129,1.7807238848108413,247,28.457142857142852,31.214285714285715,26.428571428571434,79.14285714285714,11.785714285714285
2163,252,Pingtung,2016_44,2.346771476671477,3.710043530543531,1.6744527898027899,248,27.62857142857143,30.47142857142857,25.17142857142857,81.0,26.285714285714285
2164,253,Pingtung,2016_45,2.9686898741418766,5.376700915331807,2.2165496948893977,249,27.57142857142857,29.985714285714288,25.657142857142855,79.28571428571429,23.91666666666667
2165,254,Pingtung,2016_46,2.548559568764569,5.071903550893551,1.945140644910645,250,29.042857142857148,31.62857142857143,27.185714285714287,77.28571428571429,7.857142857142858
2166,255,Pingtung,2016_47,2.1485358938900605,3.990815298898632,1.7916206694540024,251,28.714285714285715,32.142857142857146,26.52857142857143,75.71428571428571,0.15714285714285714
2167,256,Pingtung,2016_48,3.668866919191919,5.241058838383839,2.8927680555555555,252,26.142857142857146,28.87142857142857,23.87142857142857,67.28571428571429,0.05714285714285715
2168,257,Pingtung,2016_49,3.404312298293494,6.163400051132442,2.64605413686555,253,25.614285714285714,28.62857142857143,23.47142857142857,67.85714285714286,0.0
2169,258,Pingtung,2016_50,1.9359280417198808,4.40779663260962,1.7129364367816091,254,26.771428571428572,29.985714285714288,24.12857142857143,70.28571428571429,0.0
2170,259,Pingtung,2016_51,1.7798429523809525,3.8529762857142855,1.4597903703703703,255,25.62857142857143,28.28571428571429,23.985714285714284,73.14285714285714,0.2
2171,260,Pingtung,2016_52,1.170538482531961,2.803224719483415,0.9958955265748746,256,24.000000000000004,26.0,22.442857142857147,69.71428571428571,8.428571428571429
2172,261,Pingtung,2017_01,2.233707142857143,5.518115476190476,1.6209535714285714,257,24.914285714285718,27.685714285714287,23.228571428571428,68.71428571428571,0.0
2173,262,Pingtung,2017_02,1.3662659595959596,3.1532367676767676,1.1399391919191921,258,23.02857142857143,25.342857142857145,21.300000000000004,64.85714285714286,0.0
2174,263,Pingtung,2017_03,2.1668378711484593,5.3907397292250225,1.774586732026144,259,24.442857142857147,27.12857142857143,22.728571428571428,66.57142857142857,0.0
2175,264,Pingtung,2017_04,1.7567727272727272,3.5326868686868687,1.3134318181818183,260,22.428571428571423,24.585714285714282,20.414285714285715,65.0,0.07142857142857142
2176,265,Pingtung,2017_05,3.221125,4.4125000000000005,1.9011874999999998,261,24.271428571428572,27.571428571428577,21.857142857142854,69.71428571428571,0.0
2177,266,Pingtung,2017_06,2.9312731481481475,6.6191117724867725,2.0013730158730154,262,23.000000000000004,25.82857142857143,21.11428571428572,70.0,0.0
2178,267,Pingtung,2017_07,1.0096124986124988,2.6898942261442262,0.7963460150960152,263,21.74285714285714,25.185714285714283,19.571428571428566,70.42857142857143,0.0
2179,268,Pingtung,2017_08,0.5956295238095238,2.183777619047619,0.5422033333333334,264,21.32857142857143,23.800000000000004,19.300000000000004,64.71428571428571,0.0
2180,269,Pingtung,2017_09,0.3802291666666667,2.5109166666666667,0.3802291666666667,265,22.485714285714284,25.2,20.4,68.57142857142857,2.2857142857142856
2181,270,Pingtung,2017_10,0.7481104695304694,2.5994495304695304,0.5921935464535465,266,20.342857142857145,23.357142857142854,18.37142857142857,66.14285714285714,0.0
2182,271,Pingtung,2017_11,0.9824104377104376,3.4535181041181047,0.8241756798756797,267,21.214285714285715,24.7,18.271428571428565,63.0,0.24285714285714285
2183,272,Pingtung,2017_12,0.44072297979797975,1.1669896464646465,0.3829805555555556,268,23.742857142857147,27.47142857142857,21.314285714285713,72.71428571428571,0.16666666666666666
2184,273,Pingtung,2017_13,0.6895490740740741,2.446498412698413,0.6330175925925926,269,21.842857142857138,25.799999999999994,18.82857142857143,65.42857142857143,0.0
2185,274,Pingtung,2017_14,0.8508715277777777,2.376204861111111,0.7808402777777778,270,23.057142857142857,26.75714285714286,20.757142857142856,69.57142857142857,0.0
2186,275,Pingtung,2017_15,1.0990973563473563,2.0735490065490065,0.9155019147519147,271,23.37142857142857,26.6,20.65714285714285,71.28571428571429,0.0
2187,276,Pingtung,2017_16,2.379053835978836,5.339193783068783,1.7804870370370367,272,24.814285714285717,29.4,22.2,73.57142857142857,0.2857142857142857
2188,277,Pingtung,2017_17,2.088767929292929,2.99487904040404,1.6027728715728713,273,22.8,25.942857142857147,20.571428571428573,67.0,0.8428571428571429
2189,278,Pingtung,2017_18,1.2455583333333333,3.2691559523809524,1.0079369047619047,274,24.242857142857147,27.857142857142854,21.842857142857138,64.14285714285714,0.0
2190,279,Pingtung,2017_19,2.2309018767507007,4.51656325630252,1.419072401960784,275,25.87142857142857,29.771428571428572,23.04285714285714,76.42857142857143,0.0
2191,280,Pingtung,2017_20,2.7579342592592595,3.530803703703704,1.6705425925925927,276,27.628571428571423,31.87142857142857,25.042857142857148,76.14285714285714,2.25
2192,281,Pingtung,2017_21,0.8945340067340067,5.74309013949014,0.8291673400673399,277,25.12857142857143,28.714285714285715,22.071428571428577,68.85714285714286,1.5
2193,282,Pingtung,2017_22,0.60759375,2.2660937499999996,0.57634375,278,27.8,32.15714285714286,23.885714285714283,71.14285714285714,0.21428571428571427
2194,283,Pingtung,2017_23,4.626540476190477,7.0573914021164015,3.352377513227513,279,29.342857142857145,33.55714285714286,26.657142857142862,71.28571428571429,0.0
2195,284,Pingtung,2017_24,4.834874134199134,7.109492316017315,2.930815584415584,280,27.128571428571423,31.04285714285714,24.585714285714282,71.71428571428571,3.2142857142857144
2196,285,Pingtung,2017_25,6.1812368589743585,15.604659188034185,4.680426709401709,281,27.87142857142857,31.828571428571426,25.357142857142854,72.85714285714286,2.1714285714285717
2197,286,Pingtung,2017_26,3.9780192930707634,8.652495518914636,2.957285533910534,282,28.442857142857147,31.114285714285717,26.8,78.28571428571429,3.1428571428571432
2198,287,Pingtung,2017_27,6.085671282647446,12.099335947919087,3.7755426161357817,283,29.97142857142857,33.6,27.02857142857143,75.71428571428571,0.8142857142857143
2199,288,Pingtung,2017_28,4.549625315656566,10.624055555555556,3.4089903198653198,284,29.771428571428572,33.042857142857144,26.942857142857147,74.28571428571429,9.833333333333334
2200,289,Pingtung,2017_29,3.9115807550770074,10.732466393551476,3.195691107243581,285,29.87142857142857,32.74285714285714,27.357142857142854,73.71428571428571,2.257142857142857
2201,290,Pingtung,2017_30,2.6457497732426303,6.797402796674226,2.045074508692366,286,29.928571428571423,33.285714285714285,27.385714285714283,74.71428571428571,1.7142857142857142
2202,291,Pingtung,2017_31,4.260503594295357,6.46124800926889,2.9972974134942096,287,29.214285714285715,33.07142857142857,26.657142857142855,76.0,1.4285714285714286
2203,292,Pingtung,2017_32,3.4317272566403005,6.81947776096689,2.516581451693771,288,30.000000000000004,33.885714285714286,27.142857142857146,74.14285714285714,3.6833333333333336
2204,293,Pingtung,2017_33,3.4924029129129135,8.278375650868261,2.944189694477086,289,29.142857142857146,32.32857142857143,26.24285714285714,78.14285714285714,21.0
2205,294,Pingtung,2017_34,7.623600444096134,9.255615360501569,4.828534369557645,290,29.41428571428571,33.028571428571425,26.742857142857147,77.57142857142857,6.142857142857142
2206,295,Pingtung,2017_35,3.242141613688954,7.095548735842162,2.4792987163561078,291,28.95714285714286,31.514285714285716,26.25714285714286,85.14285714285714,67.78571428571429
2207,296,Pingtung,2017_36,4.43089436523126,7.075259514354068,3.1227425661881982,292,30.614285714285717,33.44285714285714,28.91428571428571,77.85714285714286,0.5
2208,297,Pingtung,2017_37,4.194569669764685,8.49184875681748,3.207757935858911,293,30.385714285714283,34.02857142857143,27.342857142857145,74.28571428571429,0.0
2209,298,Pingtung,2017_38,2.678796752751444,5.625194028549635,2.1511141113653696,294,28.714285714285715,32.142857142857146,25.914285714285718,80.57142857142857,22.714285714285715
2210,299,Pingtung,2017_39,2.798107816213058,5.2482080874919586,2.2069712136817787,295,28.414285714285718,31.485714285714288,25.8,78.0,31.142857142857146
2211,300,Pingtung,2017_40,2.4773579545454547,4.713675378787879,2.0314268939393942,296,29.1,32.57142857142857,26.314285714285717,80.28571428571429,4.714285714285714
2212,301,Pingtung,2017_41,2.6889212962962965,4.787233950617284,2.169728086419753,297,29.78571428571429,33.6,26.82857142857143,74.0,0.0
2213,302,Pingtung,2017_42,3.4565945183982683,6.494637521645022,2.536845633116883,298,29.3,32.81428571428572,26.885714285714286,76.57142857142857,2.914285714285714
2214,303,Pingtung,2017_43,1.8671370526315791,3.38159600877193,1.534925665413534,299,29.785714285714285,33.68571428571428,26.714285714285715,75.28571428571429,9.45
2215,304,Pingtung,2017_44,1.7975791852591854,3.7759235564435563,1.4604026961926961,300,29.4,32.785714285714285,26.685714285714287,74.14285714285714,3.928571428571429
2216,305,Pingtung,2017_45,1.9816201671891327,4.002270010449321,1.5873975220182115,301,28.785714285714285,30.928571428571434,26.7,77.0,34.92857142857143
2217,306,Pingtung,2017_46,3.1228014845198366,6.335125653503893,2.0746638769929553,302,28.142857142857146,30.614285714285717,26.2,74.71428571428571,4.5
2218,307,Pingtung,2017_47,1.7001059708093762,3.02813352253182,1.3064365349648632,303,25.52857142857143,28.728571428571428,23.0,64.0,0.07142857142857142
2219,308,Pingtung,2017_48,2.1639014381270902,4.148223578595318,1.7680613963210703,304,25.657142857142855,28.385714285714283,23.32857142857143,65.71428571428571,1.5
2220,309,Pingtung,2017_49,2.1292069696969698,4.102484848484847,1.6936954545454548,305,26.37142857142857,28.7,24.942857142857147,72.0,1.7857142857142858
2221,310,Pingtung,2017_50,1.8128297519147516,3.7772595288045294,1.4052303363303362,306,26.657142857142855,30.114285714285717,24.17142857142857,68.28571428571429,0.0
2222,311,Pingtung,2017_51,1.2773591371591373,2.7965210215710217,1.133393426943427,307,24.41428571428571,26.95714285714286,22.75714285714286,67.71428571428571,0.0
2223,312,Pingtung,2017_52,1.0054939130434781,2.454911304347826,0.8321834782608697,308,26.071428571428577,28.642857142857146,24.271428571428572,67.28571428571429,0.0
2224,313,Pingtung,2018_01,1.6432982142857144,4.181063392857143,1.4419919642857142,309,22.557142857142853,24.97142857142857,20.942857142857143,64.57142857142857,0.0
2225,314,Pingtung,2018_02,1.7365758543417364,3.393457012138188,1.3681233426704016,310,22.3,24.62857142857143,20.285714285714285,67.85714285714286,0.14285714285714285
2226,315,Pingtung,2018_03,1.0517527272727274,3.393948051948051,0.8489832900432901,311,21.17142857142857,23.2,19.54285714285714,58.714285714285715,0.0
2227,316,Pingtung,2018_04,0.9394214733115468,3.407054888344227,0.7822343273420479,312,21.885714285714286,24.842857142857145,20.0,66.42857142857143,0.16666666666666666
2228,317,Pingtung,2018_05,2.3683018518518524,6.237818560606061,1.7553540824915823,313,21.942857142857147,24.614285714285717,20.142857142857142,69.71428571428571,1.8833333333333333
2229,318,Pingtung,2018_06,0.917245868945869,2.7265846153846156,0.7649420227920226,314,19.2,22.142857142857146,17.228571428571428,64.71428571428571,0.0
2230,319,Pingtung,2018_07,0.5057230392156863,1.7174695378151263,0.4551337535014005,315,22.357142857142854,25.428571428571423,20.057142857142857,66.42857142857143,1.2428571428571429
2231,320,Pingtung,2018_08,0.7254538461538461,1.99833547008547,0.643757264957265,316,22.342857142857138,25.24285714285714,20.542857142857144,67.28571428571429,0.0
2232,321,Pingtung,2018_09,1.1924835164835166,4.1798760683760685,1.1924835164835166,317,20.085714285714285,23.45714285714286,18.15714285714285,67.57142857142857,2.833333333333333
2233,322,Pingtung,2018_10,1.2346796037296037,5.416901515151515,1.1346796037296039,318,18.142857142857142,20.571428571428573,15.999999999999998,65.0,0.21428571428571427
2234,323,Pingtung,2018_11,0.4373485714285715,0.8051457142857142,0.3314342857142857,319,21.4,24.6,19.12857142857143,64.57142857142857,4.714285714285714
2235,324,Pingtung,2018_12,0.9572382575757574,2.866546536796537,0.8206094696969696,320,23.557142857142853,27.2,21.314285714285713,68.28571428571429,0.0
2236,325,Pingtung,2018_13,1.471043872094292,4.00357265815417,1.1348277104781306,321,24.942857142857147,28.557142857142853,22.12857142857143,67.71428571428571,0.0
2237,326,Pingtung,2018_14,0.6051428571428572,1.555392857142857,0.3915097402597403,322,23.714285714285715,27.0,21.128571428571426,65.28571428571429,0.5
2238,327,Pingtung,2018_15,1.7852401086956522,3.7363314855072467,1.4361888768115942,323,23.614285714285717,27.21428571428571,20.814285714285713,60.85714285714285,1.6
2239,328,Pingtung,2018_16,1.099207621082621,1.9549659645909643,0.8525733109483108,324,23.07142857142857,26.857142857142854,20.2,66.42857142857143,0.05714285714285715
2240,329,Pingtung,2018_17,2.0950574798035153,6.710961706856655,1.9164785074899526,325,23.91428571428571,27.857142857142854,20.95714285714286,61.14285714285714,0.0
2241,330,Pingtung,2018_18,2.9089713640986523,9.016782179633866,2.1383403890160184,326,24.28571428571429,28.25714285714286,21.7,63.42857142857143,0.0
2242,331,Pingtung,2018_19,2.07501371541502,3.90076214229249,1.6220819367588935,327,25.685714285714283,29.571428571428577,22.242857142857147,67.28571428571429,1.1428571428571428
2243,332,Pingtung,2018_20,2.376312961636829,5.4069890105143505,1.8295958200246283,328,25.214285714285715,29.07142857142857,22.62857142857143,66.57142857142857,0.0
2244,333,Pingtung,2018_21,1.5015282193732193,2.6962972317188982,1.153081927825261,329,26.657142857142862,30.2,24.57142857142857,72.71428571428571,0.0
2245,334,Pingtung,2018_22,1.0855898111550284,2.6899476437076077,0.9163460083931098,330,27.4,32.114285714285714,24.4,71.28571428571429,0.0
2246,335,Pingtung,2018_23,2.9738093872362064,5.632549752097635,2.4411342740910245,331,26.95714285714286,30.25714285714286,24.75714285714286,73.57142857142857,0.5
2247,336,Pingtung,2018_24,1.484156893939394,3.049734621212121,1.2462243939393938,332,28.97142857142857,33.48571428571429,25.557142857142853,75.85714285714286,0.0
2248,337,Pingtung,2018_25,2.634239216047111,3.992324316034842,2.019407256778309,333,29.642857142857146,34.15714285714286,26.37142857142857,72.85714285714286,0.07142857142857142
2249,338,Pingtung,2018_26,1.6600901991341992,2.9710898701298705,1.407011722943723,334,29.857142857142854,34.41428571428571,26.62857142857143,71.28571428571429,0.0
2250,339,Pingtung,2018_27,2.60205200100553,4.75883327802916,2.145071005530417,335,30.385714285714286,35.142857142857146,27.02857142857143,70.57142857142857,0.0
2251,340,Pingtung,2018_28,3.7161063961038963,5.485140703463204,2.741908528138528,336,28.17142857142857,31.157142857142855,25.82857142857143,83.42857142857143,31.785714285714285
2252,341,Pingtung,2018_29,2.583417844857241,4.239919616443069,1.9157366959064328,337,27.4,29.92857142857143,25.3,89.7142857142857,42.75
2253,342,Pingtung,2018_30,4.596044887057387,7.61157239010989,3.107820952380952,338,29.142857142857146,32.714285714285715,26.228571428571428,81.0,1.5
2254,343,Pingtung,2018_31,4.07171081232493,10.298491064425772,3.2426187675070026,339,28.42857142857143,31.02857142857143,25.54285714285714,86.85714285714286,11.714285714285715
2255,344,Pingtung,2018_32,5.201621458541458,9.45885164835165,3.749868681318681,340,28.1,31.285714285714285,25.442857142857147,80.42857142857143,12.857142857142858
2256,345,Pingtung,2018_33,5.501885295837632,8.328733153594772,3.725037758857929,341,28.928571428571434,32.08571428571429,26.428571428571434,77.42857142857143,5.857142857142858
2257,346,Pingtung,2018_34,3.8305722840842016,5.927776761754869,2.8418205058879735,342,28.6,32.142857142857146,26.071428571428577,83.28571428571429,5.214285714285714
2258,347,Pingtung,2018_35,1.867031328320802,2.68513216075904,1.4061800930898676,343,29.842857142857145,33.114285714285714,27.257142857142853,78.28571428571429,0.3333333333333333
2259,348,Pingtung,2018_36,3.797174489795918,15.896829478458049,3.207781519274376,344,29.157142857142855,33.31428571428571,25.91428571428571,78.57142857142857,5.0
2260,349,Pingtung,2018_37,3.794003826485406,6.724125152527784,2.9041950229108124,345,27.7,30.485714285714284,25.614285714285717,90.57142857142857,44.64285714285715
2261,350,Pingtung,2018_38,2.4936352136752133,5.310444444444444,1.8521213675213677,346,26.7,29.228571428571428,24.728571428571428,94.42857142857143,70.42857142857143
2262,351,Pingtung,2018_39,0.9628770261437909,2.6397824618736387,0.746418725490196,347,26.42857142857143,29.02857142857143,24.21428571428571,91.85714285714286,81.35714285714286
2263,352,Pingtung,2018_40,2.5299516277023626,5.761773579688286,2.120677652086475,348,28.157142857142855,31.885714285714283,25.6,82.0,6.7857142857142865
2264,353,Pingtung,2018_41,3.2899705513784463,5.742331911509543,2.2202050800077116,349,28.042857142857148,31.07142857142857,25.657142857142855,81.71428571428571,23.642857142857146
2265,354,Pingtung,2018_42,2.2521881944444444,4.702565277777778,1.668147222222222,350,28.6,31.985714285714284,26.3,79.42857142857143,8.0
2266,355,Pingtung,2018_43,1.8444803030303032,3.8317410714285716,1.6043944264069263,351,27.885714285714286,31.685714285714287,25.24285714285714,76.14285714285714,0.07142857142857142
2267,356,Pingtung,2018_44,2.251133688973565,4.863181705167897,1.4805683615146463,352,26.342857142857145,29.514285714285712,23.685714285714287,66.14285714285714,0.0
2268,357,Pingtung,2018_45,1.3711849850320246,4.083754690545809,1.249363556460596,353,26.57142857142857,30.142857142857142,24.67142857142857,73.28571428571429,0.5714285714285714
2269,358,Pingtung,2018_46,1.433082747252747,3.460295686813187,1.1097690842490842,354,26.442857142857147,29.92857142857143,24.12857142857143,73.42857142857143,0.0
2270,359,Pingtung,2018_47,1.140419235114301,3.1168860147527915,0.9485667929292928,355,25.74285714285714,29.12857142857143,23.414285714285718,75.85714285714286,0.65
2271,360,Pingtung,2018_48,0.8584908008658008,2.623078095238095,0.7534910173160172,356,24.885714285714283,27.37142857142857,22.485714285714284,68.57142857142857,0.07142857142857142
2272,361,Pingtung,2018_49,1.0946956381683108,3.152354953720619,0.9886419236390209,357,26.485714285714288,30.057142857142853,24.042857142857148,76.28571428571429,0.0
2273,362,Pingtung,2018_50,0.9128875370243792,1.987982023239918,0.8640580997949419,358,25.300000000000004,28.585714285714282,22.957142857142852,74.57142857142857,0.0
2274,363,Pingtung,2018_51,0.8883901717821222,2.1287284856583617,0.816934398361643,359,24.942857142857147,28.614285714285717,22.92857142857143,74.71428571428571,0.07142857142857142
2275,364,Pingtung,2018_52,0.6626389198486413,2.195763746130031,0.5896915514275887,360,24.142857142857146,26.914285714285718,21.914285714285718,69.0,1.375
2276,365,Pingtung,2019_01,0.6972222222222223,1.58775,0.6972222222222223,361,25.7,28.728571428571428,23.342857142857145,72.71428571428571,0.0
